AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,1,2,1,0,0,9,4,44,Jeff,4,4,100,34,1,2,Jeff Green,12,3,Green,F,0,Memphis,1
5,0,4,0,0,0,12,9,75,Zach,6,5,83,35,3,4,Zach Randolph,23,7,Randolph,F,0,Memphis,2
3,0,6,0,0,0,17,9,53,Marc,5,3,60,32,2,2,Marc Gasol,21,8,Gasol,C,0,Memphis,0
3,1,7,1,1,100,5,4,80,Tony,2,0,0,27,0,0,Tony Allen,9,7,Allen,G,2,Memphis,1
4,0,1,2,1,50,10,3,30,Mike,0,0,0,26,0,1,Mike Conley,7,1,Conley,G,0,Memphis,2
1,0,1,1,1,100,6,2,33,Nick,0,0,0,17,0,1,Nick Calathes,5,1,Calathes,N/A,0,Memphis,0
4,0,2,0,0,0,2,1,50,Beno,0,0,0,19,0,0,Beno Udrih,2,2,Udrih,N/A,1,Memphis,1
0,0,3,0,0,0,7,5,71,Kosta,0,0,0,16,2,3,Kosta Koufos,10,5,Koufos,N/A,0,Memphis,2
1,0,0,6,4,67,8,4,50,Vince,2,2,100,21,0,3,Vince Carter,14,0,Carter,N/A,1,Memphis,1
0,0,3,0,0,0,1,0,0,JaMychal,0,0,0,6,1,2,JaMychal Green,0,4,Green,N/A,0,Memphis,0
0,0,1,0,0,0,0,0,0,Jon,0,0,0,3,0,0,Jon Leuer,0,1,Leuer,N/A,0,Memphis,0
0,0,0,0,0,0,1,0,0,Jordan,0,0,0,3,0,0,Jordan Adams,0,0,Adams,N/A,0,Memphis,0
0,0,0,1,0,0,1,0,0,Russ,0,0,0,2,0,1,Russ Smith,0,0,Smith,N/A,0,Memphis,0
1,1,6,0,0,0,2,1,50,Lou,2,1,50,22,0,3,Lou Amundson,3,6,Amundson,F,0,New York,4
1,0,1,3,1,33,12,6,50,Lance,2,2,100,38,1,4,Lance Thomas,15,2,Thomas,F,2,New York,5
4,2,1,4,1,25,18,8,44,Andrea,2,1,50,31,0,3,Andrea Bargnani,18,1,Bargnani,C,0,New York,2
5,0,6,5,2,40,16,7,44,Langston,4,3,75,43,1,2,Langston Galloway,19,7,Galloway,G,1,New York,1
7,1,2,1,0,0,7,2,29,Shane,0,0,0,44,1,1,Shane Larkin,4,3,Larkin,G,0,New York,2
3,0,2,3,0,0,12,6,50,Jason,4,4,100,28,2,3,Jason Smith,16,4,Smith,N/A,0,New York,1
1,2,7,0,0,0,1,1,100,Cole,2,2,100,14,0,1,Cole Aldrich,4,7,Aldrich,N/A,0,New York,2
0,0,0,0,0,0,3,0,0,Ricky,0,0,0,9,1,1,Ricky Ledo,0,1,Ledo,N/A,0,New York,0
0,0,4,2,0,0,5,1,20,Quincy,1,1,100,12,2,0,Quincy Acy,3,6,Acy,N/A,1,New York,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cleanthony,N/A,N/A,N/A,N/A,N/A,N/A,Cleanthony Early,N/A,N/A,Early,N/A,N/A,New York,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tim,N/A,N/A,N/A,N/A,N/A,N/A,Tim Hardaway Jr.,N/A,N/A,Hardaway,N/A,N/A,New York,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Alexey,N/A,N/A,N/A,N/A,N/A,N/A,Alexey Shved,N/A,N/A,Shved,N/A,N/A,New York,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Travis,N/A,N/A,N/A,N/A,N/A,N/A,Travis Wear,N/A,N/A,Wear,N/A,N/A,New York,N/A
