AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,0,6,5,2,40,16,5,31,Kawhi,12,9,75,31,1,1,Kawhi Leonard,21,7,Leonard,F,2,San Antonio,2
3,0,6,0,0,0,9,2,22,LaMarcus,2,1,50,32,2,2,LaMarcus Aldridge,5,8,Aldridge,F,0,San Antonio,2
0,3,9,0,0,0,5,2,40,Dewayne,2,2,100,26,1,1,Dewayne Dedmon,6,10,Dedmon,C,2,San Antonio,0
2,0,2,4,2,50,8,4,50,Danny,2,1,50,28,1,1,Danny Green,11,3,Green,G,0,San Antonio,0
0,0,1,3,1,33,6,3,50,Nicolas,0,0,0,19,0,2,Nicolas Laprovittola,7,1,Laprovittola,G,0,San Antonio,1
4,0,3,6,5,83,12,9,75,Patty,0,0,0,29,0,1,Patty Mills,23,3,Mills,N/A,1,San Antonio,2
0,1,5,0,0,0,6,3,50,David,2,1,50,22,0,2,David Lee,7,5,Lee,N/A,0,San Antonio,1
0,0,0,1,1,100,2,2,100,Davis,2,2,100,15,0,1,Davis Bertans,7,0,Bertans,N/A,0,San Antonio,0
2,1,3,0,0,0,2,2,100,Kyle,0,0,0,15,1,0,Kyle Anderson,4,4,Anderson,N/A,1,San Antonio,2
3,1,0,0,0,0,5,1,20,Jonathon,2,1,50,23,1,0,Jonathon Simmons,3,1,Simmons,N/A,1,San Antonio,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bryn,N/A,N/A,N/A,N/A,N/A,N/A,Bryn Forbes,N/A,N/A,Forbes,N/A,N/A,San Antonio,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dejounte,N/A,N/A,N/A,N/A,N/A,N/A,Dejounte Murray,N/A,N/A,Murray,N/A,N/A,San Antonio,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tony,N/A,N/A,N/A,N/A,N/A,N/A,Tony Parker,N/A,N/A,Parker,N/A,N/A,San Antonio,N/A
3,0,1,2,0,0,3,0,0,Dorian,0,0,0,18,2,2,Dorian Finney-Smith,0,3,Finney-Smith,F,0,Dallas,1
1,1,1,2,1,50,15,8,53,Harrison,0,0,0,40,1,0,Harrison Barnes,17,2,Barnes,F,1,Dallas,2
5,1,11,0,0,0,2,2,100,Andrew,2,0,0,35,1,4,Andrew Bogut,4,12,Bogut,C,0,Dallas,2
1,1,2,11,5,46,19,8,42,Wesley,6,5,83,37,0,1,Wesley Matthews,26,2,Matthews,G,2,Dallas,1
5,0,7,3,1,33,12,4,33,Deron,0,0,0,26,1,4,Deron Williams,9,8,Williams,G,0,Dallas,2
0,0,2,0,0,0,6,4,67,Dwight,2,2,100,15,2,2,Dwight Powell,10,4,Powell,N/A,1,Dallas,1
0,0,1,2,0,0,3,0,0,Devin,0,0,0,11,0,1,Devin Harris,0,1,Harris,N/A,0,Dallas,0
0,0,1,5,2,40,11,5,46,Seth,2,2,100,28,1,0,Seth Curry,14,2,Curry,N/A,1,Dallas,0
0,0,1,3,0,0,4,1,25,Justin,2,2,100,21,0,3,Justin Anderson,4,1,Anderson,N/A,0,Dallas,1
0,0,1,0,0,0,0,0,0,Salah,0,0,0,6,0,1,Salah Mejri,0,1,Mejri,N/A,0,Dallas,0
1,0,1,2,1,50,2,1,50,Jonathan,0,0,0,4,0,0,Jonathan Gibson,3,1,Gibson,N/A,0,Dallas,1
0,0,0,0,0,0,0,0,0,Nicolas,0,0,0,0,0,0,Nicolas Brussino,0,0,Brussino,N/A,0,Dallas,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,AJ,N/A,N/A,N/A,N/A,N/A,N/A,AJ Hammons,N/A,N/A,Hammons,N/A,N/A,Dallas,N/A
