inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Gio Gonzalez,1,3,2,Cesar Hernandez,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Gio Gonzalez,2,2,3,Jimmy Rollins,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Gio Gonzalez,3,0,1,Chase Utley,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Cole Hamels,0,0,1,Denard Span,['Denard Span'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],N/A,0,1,1,Ryan Zimmerman,['N/A'],['Denard Span'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Cole Hamels,0,2,2,Ryan Zimmerman,['N/A'],['N/A'],['Denard Span'],Wild Pitch,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Cole Hamels,0,4,2,Ryan Zimmerman,['Ryan Zimmerman'],['Denard Span'],['Denard Span'],Walk,N/A,0,0,N/A,N/A,N/A
1,bottom,1,['Denard Span'],Cole Hamels,1,0,0,Jayson Werth,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,1,0,1,N/A,N/A
1,bottom,0,[],Cole Hamels,2,0,0,Ian Desmond,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,0,N/A,N/A,N/A
1,bottom,0,[],Cole Hamels,2,0,0,Bryce Harper,['Bryce Harper'],['Ryan Zimmerman'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
1,bottom,0,[],Cole Hamels,3,0,1,Wilson Ramos,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,1,1,2,Carlos Ruiz,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,2,0,0,Darin Ruf,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,2,4,0,Cody Asche,['Cody Asche'],['N/A'],['N/A'],Walk,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,2,2,2,Freddy Galvis,['Freddy Galvis'],['N/A'],['Cody Asche'],Single,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Gio Gonzalez,3,3,1,John Mayberry,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
2,bottom,0,[],Cole Hamels,1,0,2,Tyler Moore,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
2,bottom,0,[],Cole Hamels,1,4,1,Anthony Rendon,['Anthony Rendon'],['N/A'],['N/A'],Walk,N/A,1,0,N/A,N/A,N/A
2,bottom,0,[],Cole Hamels,2,0,2,Gio Gonzalez,['N/A'],['Anthony Rendon'],['N/A'],Sac Bunt,N/A,1,0,N/A,N/A,N/A
2,bottom,0,[],Cole Hamels,3,0,0,Denard Span,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
3,top,0,[],Gio Gonzalez,1,0,3,Cole Hamels,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
3,top,0,[],Gio Gonzalez,1,0,0,Cesar Hernandez,['Cesar Hernandez'],['N/A'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
3,top,0,[],Gio Gonzalez,3,1,1,Jimmy Rollins,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,1,0,N/A,N/A,N/A
3,bottom,0,[],Cole Hamels,1,1,2,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
3,bottom,0,[],Cole Hamels,1,4,2,Jayson Werth,['Jayson Werth'],['N/A'],['N/A'],Walk,N/A,1,0,N/A,N/A,N/A
3,bottom,0,[],Cole Hamels,1,1,0,Ian Desmond,['Ian Desmond'],['Jayson Werth'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
3,bottom,0,[],Cole Hamels,1,1,0,Bryce Harper,['N/A'],['Ian Desmond'],['Jayson Werth'],Wild Pitch,N/A,1,0,N/A,N/A,N/A
3,bottom,0,[],Cole Hamels,2,1,0,Bryce Harper,['Bryce Harper'],['Ian Desmond'],['Jayson Werth'],Fielders Choice Out,N/A,1,0,N/A,N/A,N/A
3,bottom,0,[],Cole Hamels,3,2,3,Wilson Ramos,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
4,top,0,[],Gio Gonzalez,1,2,1,Chase Utley,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
4,top,0,[],Gio Gonzalez,1,0,0,Carlos Ruiz,['N/A'],['Carlos Ruiz'],['N/A'],Double,N/A,1,0,N/A,N/A,N/A
4,top,0,[],Gio Gonzalez,2,1,1,Darin Ruf,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,0,N/A,N/A,N/A
4,top,0,[],Gio Gonzalez,3,3,3,Cody Asche,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
4,bottom,0,[],Cole Hamels,1,1,1,Tyler Moore,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
4,bottom,0,[],Cole Hamels,2,1,0,Anthony Rendon,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,0,N/A,N/A,N/A
4,bottom,0,[],Cole Hamels,3,0,3,Gio Gonzalez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
5,top,0,[],Gio Gonzalez,1,1,1,Freddy Galvis,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,0,N/A,N/A,N/A
5,top,1,[],Gio Gonzalez,1,0,1,John Mayberry,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,1,1,N/A,N/A
5,top,0,[],Gio Gonzalez,1,1,0,Cole Hamels,['Cole Hamels'],['N/A'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Gio Gonzalez,1,2,1,Cesar Hernandez,['Cesar Hernandez'],['Cole Hamels'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Gio Gonzalez,2,0,0,Jimmy Rollins,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Gio Gonzalez,2,4,1,Chase Utley,['Chase Utley'],['Cesar Hernandez'],['Cole Hamels'],Walk,N/A,1,1,N/A,N/A,N/A
5,top,3,"['Cole Hamels', 'Cesar Hernandez', 'Chase Utley']",Gio Gonzalez,2,0,0,Carlos Ruiz,['N/A'],['Carlos Ruiz'],['N/A'],Double,N/A,1,4,3,N/A,N/A
5,top,0,[],Gio Gonzalez,3,1,1,Darin Ruf,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,4,N/A,N/A,N/A
5,bottom,0,[],Cole Hamels,0,0,2,Denard Span,['Denard Span'],['N/A'],['N/A'],Single,N/A,1,4,N/A,N/A,N/A
5,bottom,0,[],N/A,0,1,2,Ryan Zimmerman,['N/A'],['Denard Span'],['N/A'],Stolen Base 2B,N/A,1,4,N/A,N/A,N/A
5,bottom,0,[],Cole Hamels,1,1,2,Ryan Zimmerman,['N/A'],['Denard Span'],['N/A'],Groundout,N/A,1,4,N/A,N/A,N/A
5,bottom,0,[],Cole Hamels,2,1,3,Jayson Werth,['N/A'],['N/A'],['Denard Span'],Strikeout,N/A,1,4,N/A,N/A,N/A
5,bottom,0,[],Cole Hamels,3,2,3,Ian Desmond,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,4,N/A,N/A,N/A
6,top,0,[],Gio Gonzalez,1,2,3,Cody Asche,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,4,N/A,N/A,N/A
6,top,0,[],Gio Gonzalez,1,2,0,Freddy Galvis,['Freddy Galvis'],['N/A'],['N/A'],Single,N/A,1,4,N/A,N/A,N/A
6,top,0,[],Gio Gonzalez,1,3,2,John Mayberry,['John Mayberry'],['Freddy Galvis'],['N/A'],Single,N/A,1,4,N/A,N/A,N/A
6,top,0,[],Gio Gonzalez,2,0,0,Cole Hamels,['N/A'],['John Mayberry'],['Freddy Galvis'],Sac Bunt,N/A,1,4,N/A,N/A,N/A
6,top,0,[],Gio Gonzalez,3,1,3,Cesar Hernandez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,4,N/A,N/A,N/A
6,bottom,0,[],Cole Hamels,1,2,0,Bryce Harper,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,4,N/A,N/A,N/A
6,bottom,0,[],Cole Hamels,1,2,2,Wilson Ramos,['Wilson Ramos'],['N/A'],['N/A'],Single,N/A,1,4,N/A,N/A,N/A
6,bottom,0,[],Cole Hamels,2,0,3,Tyler Moore,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,4,N/A,N/A,N/A
6,bottom,0,[],Cole Hamels,3,2,1,Anthony Rendon,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,4,N/A,N/A,N/A
7,top,0,[],Ian Krol,0,1,1,Jimmy Rollins,['N/A'],['Jimmy Rollins'],['N/A'],Double,N/A,1,4,N/A,N/A,N/A
7,top,0,[],Ian Krol,0,0,2,Chase Utley,['N/A'],['N/A'],['Jimmy Rollins'],Wild Pitch,N/A,1,4,N/A,N/A,N/A
