AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
4,0,7,5,0,0,16,5,31,Kevin,6,5,83,37,0,0,Kevin Durant,15,7,Durant,F,1,Oklahoma City,4
0,1,6,3,1,33,10,4,40,Serge,4,4,100,30,4,2,Serge Ibaka,13,10,Ibaka,F,1,Oklahoma City,1
1,2,0,0,0,0,4,3,75,Steven,2,0,0,22,2,3,Steven Adams,6,2,Adams,C,0,Oklahoma City,1
0,0,2,1,1,100,1,1,100,Andre,0,0,0,14,0,1,Andre Roberson,3,2,Roberson,G,0,Oklahoma City,0
5,0,5,3,1,33,16,5,31,Russell,4,3,75,32,1,4,Russell Westbrook,14,6,Westbrook,G,0,Oklahoma City,3
1,0,6,4,1,25,14,3,21,Dion,0,0,0,30,1,2,Dion Waiters,7,7,Waiters,N/A,2,Oklahoma City,4
2,1,4,0,0,0,3,0,0,Kendrick,0,0,0,20,1,2,Kendrick Perkins,0,5,Perkins,N/A,0,Oklahoma City,0
0,0,1,0,0,0,3,1,33,Nick,0,0,0,17,2,1,Nick Collison,2,3,Collison,N/A,0,Oklahoma City,1
2,0,3,1,0,0,4,2,50,Reggie,2,2,100,16,0,2,Reggie Jackson,6,3,Jackson,N/A,1,Oklahoma City,3
0,0,1,2,1,50,6,2,33,Anthony,0,0,0,18,1,2,Anthony Morrow,5,2,Morrow,N/A,0,Oklahoma City,0
0,0,0,1,1,100,1,1,100,Jeremy,0,0,0,2,0,0,Jeremy Lamb,3,0,Lamb,N/A,0,Oklahoma City,0
0,0,0,0,0,0,0,0,0,Perry,0,0,0,2,0,0,Perry Jones III,0,0,Jones,N/A,0,Oklahoma City,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ish,N/A,N/A,N/A,N/A,N/A,N/A,Ish Smith,N/A,N/A,Smith,N/A,N/A,Oklahoma City,N/A
2,1,1,4,0,0,12,4,33,Jeff,0,0,0,35,1,3,Jeff Green,8,2,Green,F,0,Memphis,1
3,1,8,0,0,0,20,8,40,Zach,6,5,83,37,10,4,Zach Randolph,21,18,Randolph,F,0,Memphis,3
5,1,10,0,0,0,14,5,36,Marc,5,5,100,32,2,3,Marc Gasol,15,12,Gasol,C,2,Memphis,0
1,0,2,2,1,50,6,3,50,Courtney,0,0,0,28,0,2,Courtney Lee,7,2,Lee,G,2,Memphis,0
3,0,0,5,2,40,12,4,33,Mike,0,0,0,29,2,1,Mike Conley,10,2,Conley,G,0,Memphis,3
2,0,3,0,0,0,5,2,40,Tony,6,4,67,26,2,2,Tony Allen,8,5,Allen,N/A,3,Memphis,2
0,1,3,0,0,0,7,3,43,Jon,0,0,0,11,0,2,Jon Leuer,6,3,Leuer,N/A,0,Memphis,0
4,0,2,0,0,0,4,1,25,Beno,0,0,0,18,1,0,Beno Udrih,2,3,Udrih,N/A,1,Memphis,0
0,0,5,0,0,0,7,2,29,Kosta,0,0,0,15,2,1,Kosta Koufos,4,7,Koufos,N/A,1,Memphis,2
2,1,0,0,0,0,4,2,50,Nick,0,0,0,9,0,0,Nick Calathes,4,0,Calathes,N/A,2,Memphis,0
0,0,0,0,0,0,0,0,0,Jordan,0,0,0,1,0,0,Jordan Adams,0,0,Adams,N/A,0,Memphis,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tyrus,N/A,N/A,N/A,N/A,N/A,N/A,Tyrus Thomas,N/A,N/A,Thomas,N/A,N/A,Memphis,N/A
