inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Jordan Zimmermann,0,4,2,Mark Ellis,['Mark Ellis'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jordan Zimmermann,2,1,2,Andre Ethier,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jordan Zimmermann,3,0,3,Matt Kemp,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Aaron Harang,1,3,2,Jayson Werth,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Aaron Harang,2,2,3,Bryce Harper,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Aaron Harang,2,3,2,Ryan Zimmerman,['Ryan Zimmerman'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Aaron Harang,3,1,0,Adam LaRoche,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jordan Zimmermann,0,0,0,Adrian Gonzalez,['N/A'],['Adrian Gonzalez'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jordan Zimmermann,1,1,2,Hanley Ramirez,['N/A'],['N/A'],['Adrian Gonzalez'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jordan Zimmermann,1,4,1,Shane Victorino,['Shane Victorino'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jordan Zimmermann,2,0,0,Luis Alfonso Cruz,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,top,0,[],N/A,2,0,2,N/A,['N/A'],['Shane Victorino'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jordan Zimmermann,2,1,2,A.J. Ellis,['A.J. Ellis'],['Shane Victorino'],['N/A'],Hit By Pitch,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jordan Zimmermann,3,0,1,Aaron Harang,['N/A'],['N/A'],['N/A'],Forceout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Aaron Harang,0,1,1,Michael Morse,['Michael Morse'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Aaron Harang,1,2,2,Ian Desmond,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Aaron Harang,1,0,0,Danny Espinosa,['Danny Espinosa'],['N/A'],['Michael Morse'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,1,['Michael Morse'],Aaron Harang,2,0,2,Kurt Suzuki,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,1,0,1,N/A,N/A
2,bottom,0,[],Aaron Harang,3,1,1,Jordan Zimmermann,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,0,N/A,N/A,N/A
3,top,0,[],Jordan Zimmermann,1,2,3,Mark Ellis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
