inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Barry Zito,1,2,1,Yasiel Puig,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Barry Zito,2,0,0,Carl Crawford,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Barry Zito,3,2,1,Matt Kemp,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Ricky Nolasco,1,0,1,Angel Pagan,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Ricky Nolasco,2,1,3,Gregor Blanco,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Ricky Nolasco,3,1,2,Brandon Belt,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Barry Zito,1,2,1,Michael Young,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Barry Zito,2,2,2,A.J. Ellis,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Barry Zito,3,2,1,Jerry Hairston,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Ricky Nolasco,0,1,2,Buster Posey,['N/A'],['Buster Posey'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Ricky Nolasco,0,1,1,Hunter Pence,['Hunter Pence'],['N/A'],['N/A'],Hit By Pitch,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Ricky Nolasco,0,1,2,Pablo Sandoval,['Pablo Sandoval'],['Hunter Pence'],['Buster Posey'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Ricky Nolasco,1,1,3,Brandon Crawford,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,3,"['Buster Posey', 'Hunter Pence', 'Pablo Sandoval']",Ricky Nolasco,1,2,1,Tony Abreu,['N/A'],['N/A'],['Tony Abreu'],Triple,N/A,3,0,3,N/A,N/A
2,bottom,0,[],Ricky Nolasco,3,2,2,Barry Zito,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,0,N/A,N/A,N/A
3,top,0,[],Barry Zito,1,1,1,Skip Schumaker,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,0,N/A,N/A,N/A
3,top,0,[],Barry Zito,2,1,2,Nick Punto,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,0,N/A,N/A,N/A
3,top,0,[],Barry Zito,3,2,3,Ricky Nolasco,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,0,N/A,N/A,N/A
3,bottom,0,[],Ricky Nolasco,1,1,0,Angel Pagan,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,0,N/A,N/A,N/A
