AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,1,8,1,0,0,9,4,44,Tony,4,3,75,34,0,3,Tony Allen,11,8,Allen,F,1,Memphis,0
1,1,6,4,3,75,6,4,67,JaMychal,2,1,50,33,1,3,JaMychal Green,12,7,Green,F,1,Memphis,0
6,0,3,4,2,50,16,11,69,Marc,4,4,100,35,0,2,Marc Gasol,28,3,Gasol,C,0,Memphis,0
2,0,3,5,2,40,12,6,50,Troy,6,4,67,35,0,3,Troy Williams,18,3,Williams,G,0,Memphis,1
7,0,3,4,2,50,13,6,46,Mike,7,7,100,34,0,0,Mike Conley,21,3,Conley,G,0,Memphis,1
1,1,2,1,0,0,2,0,0,Andrew,8,6,75,24,0,3,Andrew Harrison,6,2,Harrison,N/A,1,Memphis,1
4,0,3,5,0,0,8,2,25,Vince,2,2,100,16,0,1,Vince Carter,6,3,Carter,N/A,0,Memphis,0
0,0,4,1,0,0,6,3,50,Jarell,0,0,0,17,0,3,Jarell Martin,6,4,Martin,N/A,2,Memphis,3
0,2,0,0,0,0,1,1,100,Deyonta,0,0,0,11,1,1,Deyonta Davis,2,1,Davis,N/A,0,Memphis,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wade,N/A,N/A,N/A,N/A,N/A,N/A,Wade Baldwin IV,N/A,N/A,Baldwin,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Troy,N/A,N/A,N/A,N/A,N/A,N/A,Troy Daniels,N/A,N/A,Daniels,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,James,N/A,N/A,N/A,N/A,N/A,N/A,James Ennis III,N/A,N/A,Ennis,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Zach,N/A,N/A,N/A,N/A,N/A,N/A,Zach Randolph,N/A,N/A,Randolph,N/A,N/A,Memphis,N/A
5,0,2,7,3,43,12,5,42,Josh,2,2,100,29,1,3,Josh Richardson,15,3,Richardson,F,0,Miami,2
0,1,1,5,1,20,9,5,56,Derrick,2,2,100,16,1,1,Derrick Williams,13,2,Williams,F,0,Miami,0
0,2,8,0,0,0,11,7,64,Hassan,4,1,25,34,4,4,Hassan Whiteside,15,12,Whiteside,C,1,Miami,1
6,0,5,5,4,80,19,10,53,Dion,6,4,67,36,0,2,Dion Waiters,28,5,Waiters,G,0,Miami,1
2,1,2,4,1,25,10,5,50,Rodney,0,0,0,34,2,2,Rodney McGruder,11,4,McGruder,G,0,Miami,1
1,1,4,5,2,40,7,3,43,Tyler,5,4,80,29,0,3,Tyler Johnson,12,4,Johnson,N/A,0,Miami,2
0,0,2,2,0,0,4,0,0,Luke,2,1,50,16,0,1,Luke Babbitt,1,2,Babbitt,N/A,0,Miami,0
1,0,2,0,0,0,1,1,100,Josh,0,0,0,13,0,1,Josh McRoberts,2,2,McRoberts,N/A,2,Miami,0
3,1,4,3,0,0,8,4,50,James,3,2,67,32,0,4,James Johnson,10,4,Johnson,N/A,0,Miami,2
0,0,1,0,0,0,0,0,0,Udonis,0,0,0,1,0,0,Udonis Haslem,0,1,Haslem,N/A,0,Miami,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Goran,N/A,N/A,N/A,N/A,N/A,N/A,Goran Dragic,N/A,N/A,Dragic,N/A,N/A,Miami,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Willie,N/A,N/A,N/A,N/A,N/A,N/A,Willie Reed,N/A,N/A,Reed,N/A,N/A,Miami,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Justise,N/A,N/A,N/A,N/A,N/A,N/A,Justise Winslow,N/A,N/A,Winslow,N/A,N/A,Miami,N/A
