inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Marcus Stroman,0,3,2,Delino DeShields,['Delino DeShields'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Marcus Stroman,0,4,2,Shin-Soo Choo,['Shin-Soo Choo'],['Delino DeShields'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Marcus Stroman,1,0,1,Jurickson Profar,['N/A'],['Shin-Soo Choo'],['Delino DeShields'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,2,"['Delino DeShields', 'Shin-Soo Choo']",Marcus Stroman,1,1,1,Nomar Mazara,['Nomar Mazara'],['N/A'],['N/A'],Single,N/A,0,2,2,N/A,N/A
1,top,2,['Nomar Mazara'],Marcus Stroman,1,1,0,Joey Gallo,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,4,2,N/A,N/A
1,top,0,[],Marcus Stroman,2,2,3,Isiah Kiner-Falefa,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,4,N/A,N/A,N/A
1,top,0,[],Marcus Stroman,3,0,3,Ronald Guzman,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,4,N/A,N/A,N/A
1,bottom,0,[],Mike Minor,1,1,3,Steve Pearce,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,4,N/A,N/A,N/A
1,bottom,0,[],Mike Minor,1,0,0,Teoscar Hernandez,['N/A'],['Teoscar Hernandez'],['N/A'],Double,N/A,0,4,N/A,N/A,N/A
1,bottom,0,[],Mike Minor,1,1,0,Justin Smoak,['N/A'],['N/A'],['Teoscar Hernandez'],Wild Pitch,N/A,0,4,N/A,N/A,N/A
1,bottom,1,['Teoscar Hernandez'],Mike Minor,1,1,1,Justin Smoak,['Justin Smoak'],['N/A'],['Teoscar Hernandez'],Single,N/A,1,4,1,N/A,N/A
1,bottom,0,[],Mike Minor,2,2,3,Yangervis Solarte,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,4,N/A,N/A,N/A
1,bottom,0,[],Mike Minor,3,2,1,Kevin Pillar,['N/A'],['N/A'],['N/A'],Double,N/A,1,4,N/A,N/A,N/A
2,top,0,[],Marcus Stroman,1,2,3,Juan Centeno,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,4,N/A,N/A,N/A
2,top,0,[],Marcus Stroman,2,2,3,Drew Robinson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,4,N/A,N/A,N/A
2,top,0,[],Marcus Stroman,3,2,1,Delino DeShields,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,4,N/A,N/A,N/A
2,bottom,0,[],Mike Minor,0,2,0,Russell Martin,['N/A'],['Russell Martin'],['N/A'],Double,N/A,1,4,N/A,N/A,N/A
