p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Kotsay,,,,,,,,,,Mark Kotsay,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Marquis,,,,,,,,,,Jason Marquis,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Rivera,,0,,C,1,,0,0,4,Rene Rivera,,,1.000,,.254,,,0,Rene,,,,,8,,,0,.596,,800,,0,,,0,,1,,3,,,0,1,0,0,1,Padres,0,.328,0,.268
,Cedeno,,,,,,,,,,Ronny Cedeno,,,,,,,,,Ronny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Street,,,,,,,,,,Huston Street,,,,,,,,,Huston,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Quentin,,,,,,,,,,Carlos Quentin,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stults,,,,,,,,,,Eric Stults,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
5,Thayer,0,0,0,P,0,3,0,0,0,Dale Thayer,3,,.000,3,.000,0,8,0,Dale,1,1,,0,0,1,,0,.000,18,901,,0,54,,0,3.32,0,3,0,0,13,0,0,0,0,0,Padres,0,.000,0,.000
,Blanks,,0,,LF,1,,0,0,3,Kyle Blanks,,,.000,,.243,,,1,Kyle,,,,,0,,,0,.684,,600,,0,,,0,,0,,0,,,0,0,2,0,0,Padres,0,.379,0,.305
,Headley,,0,,3B,0,,0,0,5,Chase Headley,,1,1.000,,.249,,,0,Chase,,,,,1,,,0,.738,,400,,0,,,1,,2,,3,,,0,0,1,0,3,Padres,0,.396,0,.342
10,Kennedy,6,0,1,P,0,27,0,0,3,Ian Kennedy,7,1,1.000,0,.132,2,69,2,Ian,0,7,,0,0,7,,0,.396,0,900,,0,63,true,1,4.91,0,21,0,2,102,0,1,2,0,0,Padres,0,.189,0,.207
,Richard,,,,,,,,,,Clayton Richard,,,,,,,,,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Denorfia,,0,,RF,2,,0,0,5,Chris Denorfia,,,1.000,,.275,,,1,Chris,,,,,1,,,0,.714,,200,,0,,,0,,1,,3,,,0,3,0,0,2,Padres,0,.382,0,.332
,Maybin,,,,,,,,,,Cameron Maybin,,,,,,,,,Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Luebke,,,,,,,,,,Cory Luebke,,,,,,,,,Cory,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Hundley,,,,,,,,,,Nick Hundley,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Robinson,,0,,PH-C,0,,0,0,1,Chris Robinson,,,1.000,,.167,,,0,Chris,,,,,2,,,0,.834,,902,,0,,,0,,0,,1,,,1,1,0,0,3,Padres,0,.667,0,.167
,Venable,,0,,CF,2,,0,1,4,Will Venable,,,1.000,,.268,,,0,Will,,,,,4,,,0,.791,,100,,0,,,0,,0,,1,,,0,2,1,0,0,Padres,0,.480,0,.311
,Guzman,,,,,,,,,,Jesus Guzman,,,,,,,,,Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Ross,,,,,,,,,,Tyson Ross,,,,,,,,,Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Alonso,,,,,,,,,,Yonder Alonso,,,,,,,,,Yonder,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Cashner,,,,,,,,,,Andrew Cashner,,,,,,,,,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
1,Boxberger,0,0,0,P,0,3,0,0,0,Brad Boxberger,0,,1.000,0,.000,0,10,0,Brad,1,1,,0,1,1,,0,.000,0,801,,0,54,,0,2.91,0,3,0,0,14,0,0,0,0,0,Padres,0,.000,0,.000
,Gregerson,,,,,,,,,,Luke Gregerson,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Amarista,,0,,SS,3,,0,0,3,Alexi Amarista,,,1.000,,.241,,,1,Alexi,,,,,1,,,1,.634,,700,,0,,,4,,0,,0,,,0,1,0,0,0,Padres,0,.347,0,.287
,Grandal,,,,,,,,,,Yasmani Grandal,,,,,,,,,Yasmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Hynes,,,,,,,,,,Colt Hynes,,,,,,,,,Colt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Layne,,,,,,,,,,Tommy Layne,,,,,,,,,Tommy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Forsythe,,,,,,,,,,Logan Forsythe,,,,,,,,,Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Medica,,0,,1B,1,,0,0,4,Tommy Medica,,,1.000,,.241,,,3,Tommy,,,,,6,,,1,.754,,500,,0,,,1,,0,,2,,,1,2,1,0,1,Padres,0,.426,0,.328
,Bass,,,,,,,,,,Anthony Bass,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Brach,,,,,,,,,,Brad Brach,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Kelly,,,,,,,,,,Casey Kelly,,,,,,,,,Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Vincent,,,,,,,,,,Nick Vincent,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Wieland,,,,,,,,,,Joe Wieland,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Fuentes,,0,,LF,1,,0,0,2,Reymond Fuentes,,,1.000,,.133,,,4,Reymond,,,,,1,,,0,.345,,601,,0,,,0,,0,,0,,,0,0,1,0,0,Padres,0,.133,0,.212
,Smith,,,,,,,,,,Burch Smith,,,,,,,,,Burch,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Erlin,,,,,,,,,,Robbie Erlin,,,,,,,,,Robbie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Gyorko,,0,,2B,1,,0,0,4,Jedd Gyorko,,1,1.000,,.245,,,2,Jedd,,,,,2,,,1,.728,,300,,0,,,2,,0,,1,,,1,1,1,0,2,Padres,0,.432,0,.296
,Chavez,,,,,,,,,,Eric Chavez,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Bloomquist,,0,,PH,1,,0,0,1,Willie Bloomquist,,,.000,,.331,,,2,Willie,,,,,0,,,0,.761,,902,,0,,,0,,0,,0,,,0,0,0,0,0,D-backs,0,.385,0,.376
,Putz,,,,,,,,,,J.J. Putz,,,,,,,,,J.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Nieves,,,,,,,,,,Wil Nieves,,,,,,,,,Wil,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Ross,,,,,,,,,,Cody Ross,,,,,,,,,Cody,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
2,Bell,1,0,1,P,0,4,0,0,0,Heath Bell,5,,.000,7,.000,0,10,0,Heath,15,2,,0,0,0,2/3,0,.000,8,905,,0,51,,0,4.11,0,2,0,0,19,0,0,0,0,0,D-backs,0,.000,0,.000
,Hill,,0,,2B,2,,0,0,4,Aaron Hill,,1,1.000,,.294,,,1,Aaron,,,,,0,,,0,.828,,200,,0,,,1,,0,,1,,,0,0,0,0,0,D-backs,0,.469,0,.359
,McCarthy,,,,,,,,,,Brandon McCarthy,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Prado,,0,,LF,1,,0,0,3,Martin Prado,,1,1.000,,.281,,,0,Martin,,,,,3,,,0,.744,,400,,0,,,0,,0,,1,,,0,0,0,0,0,D-backs,0,.412,0,.332
,Ziegler,,,,,,,,,,Brad Ziegler,,,,,,,,,Brad,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
