rally,ball_round,time,winner_score,loser_score,getpoint_player,ball_type,lose_reason,win_reason
1,18,00:08:17,0,1,PUSARLA V. Sindhu,rush,goes out of bounds,opponent goes out of bounds
2,2,00:08:34,0,2,PUSARLA V. Sindhu,lob,goes out of bounds,opponent goes out of bounds
3,15,00:09:01,1,2,CHEN Yufei,wrist smash,goes out of bounds,opponent goes out of bounds
4,26,00:09:49,2,2,CHEN Yufei,clear,goes out of bounds,opponent goes out of bounds
5,12,00:10:26,3,2,CHEN Yufei,clear,goes out of bounds,opponent goes out of bounds
6,8,00:10:56,3,3,PUSARLA V. Sindhu,drop,opponent wins by landing,wins by landing
7,12,00:11:29,4,3,CHEN Yufei,drop,opponent wins by landing,wins by landing
8,9,00:11:58,4,4,PUSARLA V. Sindhu,lob,goes out of bounds,opponent goes out of bounds
9,8,00:12:23,5,4,CHEN Yufei,wrist smash,opponent wins by landing,wins by landing
10,14,00:12:55,6,4,CHEN Yufei,lob,hits the net,opponent hits the net
11,10,00:13:24,7,4,CHEN Yufei,lob,goes out of bounds,opponent goes out of bounds
12,2,00:14:13,8,4,CHEN Yufei,smash,goes out of bounds,opponent goes out of bounds
13,2,00:14:27,8,5,PUSARLA V. Sindhu,smash,opponent wins by landing,wins by landing
14,11,00:15:00,9,5,CHEN Yufei,wrist smash,goes out of bounds,opponent goes out of bounds
15,2,00:15:48,9,6,PUSARLA V. Sindhu,drop,opponent wins by landing,wins by landing
16,7,00:16:11,9,7,PUSARLA V. Sindhu,smash,opponent wins by landing,wins by landing
17,29,00:17:00,10,7,CHEN Yufei,lob,goes out of bounds,opponent goes out of bounds
18,14,00:17:59,11,7,CHEN Yufei,wrist smash,goes out of bounds,opponent goes out of bounds
19,4,00:19:13,11,8,PUSARLA V. Sindhu,net shot,opponent wins by landing,wins by landing
20,10,00:19:36,11,9,PUSARLA V. Sindhu,return net,hits the net,opponent hits the net
21,7,00:20:04,12,9,CHEN Yufei,drop,hits the net,opponent hits the net
22,6,00:20:34,13,9,CHEN Yufei,drop,hits the net,opponent hits the net
23,8,00:21:02,14,9,CHEN Yufei,clear,goes out of bounds,opponent goes out of bounds
24,12,00:21:32,15,9,CHEN Yufei,clear,goes out of bounds,opponent goes out of bounds
25,12,00:22:03,15,10,PUSARLA V. Sindhu,net shot,opponent wins by landing,wins by landing
26,6,00:22:29,15,11,PUSARLA V. Sindhu,lob,goes out of bounds,opponent goes out of bounds
27,4,00:22:51,16,11,CHEN Yufei,rush,opponent wins by landing,wins by landing
28,7,00:23:14,16,12,PUSARLA V. Sindhu,drop,hits the net,opponent hits the net
29,12,00:23:47,17,12,CHEN Yufei,rush,opponent wins by landing,wins by landing
30,2,00:24:20,17,13,PUSARLA V. Sindhu,smash,opponent wins by landing,wins by landing
31,8,00:24:47,17,14,PUSARLA V. Sindhu,wrist smash,goes out of bounds,opponent goes out of bounds
32,3,00:25:07,17,15,PUSARLA V. Sindhu,smash,opponent wins by landing,wins by landing
33,8,00:25:46,18,15,CHEN Yufei,smash,opponent wins by landing,wins by landing
34,22,00:26:26,19,15,CHEN Yufei,clear,goes out of bounds,opponent goes out of bounds
35,8,00:26:59,20,15,CHEN Yufei,net shot,fails to clear the net,opponent fails to clear the net
36,9,00:27:30,20,16,PUSARLA V. Sindhu,net shot,fails to clear the net,opponent fails to clear the net
37,5,00:27:55,20,17,PUSARLA V. Sindhu,defensive return lob,landing judgment error,opponent landing judgment error
38,13,00:28:52,21,17,CHEN Yufei,drop,hits the net,opponent hits the net
