AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
0,0,2,11,3,27,24,12,50,Paul,12,9,75,37,3,4,Paul George,36,5,George,F,2,Oklahoma City,3
0,0,2,1,0,0,8,4,50,Jerami,2,2,100,35,0,2,Jerami Grant,10,2,Grant,F,2,Oklahoma City,0
2,0,7,1,0,0,5,4,80,Steven,2,0,0,38,2,5,Steven Adams,8,9,Adams,C,2,Oklahoma City,0
0,0,1,4,1,25,5,1,20,Abdel,0,0,0,16,0,3,Abdel Nader,3,1,Nader,G,1,Oklahoma City,1
8,0,9,8,0,0,22,4,18,Russell,2,1,50,38,0,2,Russell Westbrook,9,9,Westbrook,G,6,Oklahoma City,5
3,1,3,7,2,29,19,8,42,Dennis,2,1,50,33,1,2,Dennis Schroder,19,4,Schroder,N/A,1,Oklahoma City,1
1,1,3,0,0,0,1,1,100,Nerlens,0,0,0,10,1,0,Nerlens Noel,2,4,Noel,N/A,1,Oklahoma City,1
1,0,3,1,0,0,2,1,50,Hamidou,1,1,100,10,0,2,Hamidou Diallo,3,3,Diallo,N/A,0,Oklahoma City,0
2,0,0,2,1,50,2,1,50,Raymond,0,0,0,11,0,2,Raymond Felton,3,0,Felton,N/A,0,Oklahoma City,0
0,0,2,3,2,67,5,4,80,Patrick,0,0,0,13,0,1,Patrick Patterson,10,2,Patterson,N/A,0,Oklahoma City,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Alex,N/A,N/A,N/A,N/A,N/A,N/A,Alex Abrines,N/A,N/A,Abrines,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Terrance,N/A,N/A,N/A,N/A,N/A,N/A,Terrance Ferguson,N/A,N/A,Ferguson,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Timothe,N/A,N/A,N/A,N/A,N/A,N/A,Timothe Luwawu-Cabarrot,N/A,N/A,Luwawu-Cabarrot,N/A,N/A,Oklahoma City,N/A
0,0,5,5,1,20,13,6,46,Harrison,3,3,100,35,1,2,Harrison Barnes,16,6,Barnes,F,2,Dallas,2
1,0,6,5,1,20,5,1,20,Maxi,0,0,0,28,1,2,Maxi Kleber,3,7,Kleber,F,1,Dallas,1
1,2,14,0,0,0,6,4,67,DeAndre,6,4,67,33,3,2,DeAndre Jordan,12,17,Jordan,C,2,Dallas,3
7,0,3,11,4,36,19,9,47,Luka,4,3,75,34,0,3,Luka Doncic,25,3,Doncic,G,1,Dallas,6
1,0,3,5,2,40,10,5,50,Dennis,2,2,100,27,1,2,Dennis Smith Jr.,14,4,Smith,G,0,Dallas,5
10,0,1,5,2,40,8,2,25,J.J.,0,0,0,21,0,2,J.J. Barea,6,1,Barea,N/A,1,Dallas,2
0,1,2,3,1,33,5,3,60,Dorian,3,3,100,22,2,1,Dorian Finney-Smith,10,4,Finney-Smith,N/A,1,Dallas,1
0,0,1,0,0,0,7,2,29,Dwight,4,2,50,15,1,1,Dwight Powell,6,2,Powell,N/A,0,Dallas,1
1,0,2,2,1,50,4,3,75,Devin,0,0,0,14,0,2,Devin Harris,7,2,Harris,N/A,0,Dallas,2
0,0,3,3,2,67,4,2,50,Dirk,0,0,0,10,0,2,Dirk Nowitzki,6,3,Nowitzki,N/A,0,Dallas,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ryan,N/A,N/A,N/A,N/A,N/A,N/A,Ryan Broekhoff,N/A,N/A,Broekhoff,N/A,N/A,Dallas,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jalen,N/A,N/A,N/A,N/A,N/A,N/A,Jalen Brunson,N/A,N/A,Brunson,N/A,N/A,Dallas,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Salah,N/A,N/A,N/A,N/A,N/A,N/A,Salah Mejri,N/A,N/A,Mejri,N/A,N/A,Dallas,N/A
