inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Kip Wells,0,4,0,Michael Bourn,['Michael Bourn'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],N/A,0,1,1,Kazuo Matsui,['N/A'],['Michael Bourn'],['N/A'],Stolen Base 2B,N/A,N/A,N/A,N/A,N/A,N/A
1,top,1,['Michael Bourn'],Kip Wells,0,3,2,Kazuo Matsui,['Kazuo Matsui'],['Michael Bourn'],['N/A'],Single,N/A,0,1,1,N/A,N/A
1,top,0,[],N/A,0,0,2,Hunter Pence,['N/A'],['Kazuo Matsui'],['N/A'],Stolen Base 2B,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Kip Wells,1,0,2,Hunter Pence,['N/A'],['Kazuo Matsui'],['Kazuo Matsui'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Kip Wells,2,1,1,Carlos Lee,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
1,top,1,['Kazuo Matsui'],Kip Wells,2,2,1,Miguel Tejada,['Miguel Tejada'],['N/A'],['N/A'],Single,N/A,0,2,1,N/A,N/A
1,top,0,[],N/A,2,0,1,Geoff Blum,['N/A'],['Miguel Tejada'],['N/A'],Stolen Base 2B,N/A,N/A,N/A,N/A,N/A,N/A
1,top,1,['Miguel Tejada'],Kip Wells,2,0,1,Geoff Blum,['Geoff Blum'],['Miguel Tejada'],['N/A'],Single,N/A,0,3,1,N/A,N/A
1,top,0,[],Kip Wells,3,3,2,Jeff Keppinger,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,1,[],Roy Oswalt,0,0,0,Drew Stubbs,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,3,1,N/A,N/A
1,bottom,0,[],Roy Oswalt,0,1,0,Paul Janish,['N/A'],['Paul Janish'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Roy Oswalt,1,2,2,Joey Votto,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Roy Oswalt,1,1,2,Brandon Phillips,['Brandon Phillips'],['N/A'],['Paul Janish'],Single,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,1,['Paul Janish'],Roy Oswalt,2,1,1,Scott Rolen,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,2,3,1,N/A,N/A
1,bottom,0,[],Roy Oswalt,3,3,2,Jay Bruce,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Kip Wells,1,3,3,Chris Coste,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Kip Wells,2,0,1,Roy Oswalt,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Kip Wells,3,1,2,Michael Bourn,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Roy Oswalt,1,1,1,Laynce Nix,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Roy Oswalt,2,0,2,Corky Miller,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Roy Oswalt,3,1,3,Kip Wells,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,1,[],Kip Wells,0,0,1,Kazuo Matsui,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,4,1,N/A,N/A
3,top,0,[],Kip Wells,1,3,2,Hunter Pence,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Kip Wells,2,0,0,Carlos Lee,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Kip Wells,3,0,1,Miguel Tejada,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Roy Oswalt,1,1,1,Drew Stubbs,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Roy Oswalt,2,0,1,Paul Janish,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Roy Oswalt,2,1,0,Joey Votto,['N/A'],['Joey Votto'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Roy Oswalt,3,0,0,Brandon Phillips,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
