p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Carpenter,,,,,,,,,,Chris Carpenter,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Beltran,,,,,,,,,,Carlos Beltran,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
3,Westbrook,3,0,0,P,1,25,0,0,2,Jake Westbrook,5,1,1.000,0,.111,1,57,1,Jake,0,0,,1,2,7,,0,.311,0,900,,0,67,true,1,2.78,0,21,0,1,86,0,0,0,0,0,Cardinals,0,.111,0,.200
,Furcal,,,,,,,,,,Rafael Furcal,,,,,,,,,Rafael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Choate,,,,,,,,,,Randy Choate,,,,,,,,,Randy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Holliday,,0,,LF,2,,0,0,4,Matt Holliday,,,1.000,,.268,,,0,Matt,,,,,2,,,0,.783,,300,,0,,,0,,2,,2,,,0,2,0,0,1,Cardinals,0,.434,0,.349
,Wigginton,,0,,PH,0,,0,0,1,Ty Wigginton,,1,.000,,.158,,,0,Ty,,,,,0,,,0,.431,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Cardinals,0,.193,0,.238
,Wainwright,,,,,,,,,,Adam Wainwright,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Molina,,0,,C,1,,0,0,4,Yadier Molina,,3,1.000,,.346,,,2,Yadier,,,,,6,,,0,.878,,500,,0,,,1,,0,,0,,,0,0,0,0,0,Cardinals,0,.490,0,.388
,Motte,,,,,,,,,,Jason Motte,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Jay,,0,,CF,1,,0,0,4,Jon Jay,,2,1.000,,.244,,,1,Jon,,,,,1,,,0,.659,,200,,0,,,0,,0,,1,,,0,1,0,0,0,Cardinals,0,.337,0,.322
,Garcia,,,,,,,,,,Jaime Garcia,,,,,,,,,Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
,Robinson,,,,,,,,,,Shane Robinson,,,,,,,,,Shane,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinals,,,,
