p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Damon,,0,,DH,0,,0,0,4,Johnny Damon,,2,.000,,.280,,,2,Johnny,,,,,0,,,0,,,200,,0,,,0,,0,,1,,,0,2,1,0,0,Tigers,0,,0,
,Ordonez,,0,,RF,0,,0,0,4,Magglio Ordonez,,2,.000,,.333,,,1,Magglio,,,,,0,,,0,,,300,,0,,,0,,0,,2,,,1,1,0,0,2,Tigers,0,,0,
,Guillen,,0,,2B,1,,0,0,4,Carlos Guillen,,2,1.000,,.295,,,3,Carlos,,,,,3,,,0,,,600,,0,,,4,,0,,0,,,0,0,1,0,0,Tigers,0,,0,
,Seay,,,,,,,,,,Bobby Seay,,,,,,,,,Bobby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Inge,,0,,3B,0,,0,0,4,Brandon Inge,,1,1.000,,.264,,,0,Brandon,,,,,5,,,0,,,700,,0,,,1,,1,,3,,,0,2,0,1,1,Tigers,0,,0,
0,Thomas,2,0,1,P,0,6,0,0,0,Brad Thomas,4,,.000,0,.000,1,18,0,Brad,0,2,,0,0,1,,0,,1,,,0,,,0,4.55,0,3,0,1,31,0,0,0,0,0,Tigers,0,,0,
1,Valverde,0,0,0,P,0,3,0,0,0,Jose Valverde,1,,.000,1,.000,0,6,0,Jose,15,1,true,0,0,1,,0,,0,,,0,,,0,0.61,0,3,0,0,6,0,0,0,0,0,Tigers,0,,0,
,Laird,,,,,,,,,,Gerald Laird,,,,,,,,,Gerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Cabrera,,0,,1B,0,,0,0,1,Miguel Cabrera,,1,.800,,.331,,,0,Miguel,,,,,4,,,1,,,400,,1,,,0,,0,,0,,,0,0,0,0,0,Tigers,0,,0,
,Santiago,,,,,,,,,,Ramon Santiago,,,,,,,,,Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Bonderman,,,,,,,,,,Jeremy Bonderman,,,,,,,,,Jeremy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Kelly,,0,,1B,1,,0,0,1,Don Kelly,,1,1.000,,.203,,,0,Don,,,,,4,,,0,,,401,,0,,,0,,0,,0,,,0,0,0,0,1,Tigers,0,,1,
,Raburn,,0,,CF,2,,0,0,3,Ryan Raburn,,1,1.000,,.188,,,3,Ryan,,,,,3,,,1,,,100,,0,,,0,,0,,0,,,0,0,1,0,1,Tigers,0,,1,
,Verlander,,,,,,,,,,Justin Verlander,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Gonzalez,,,,,,,,,,Enrique Gonzalez,,,,,,,,,Enrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Miner,,,,,,,,,,Zach Miner,,,,,,,,,Zach,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
0,Bonine,1,0,0,P,0,7,0,0,0,Eddie Bonine,3,,1.000,0,.000,0,18,0,Eddie,0,1,,0,0,2,,0,,0,,,0,,,2,2.10,0,6,0,0,22,0,0,0,0,0,Tigers,0,,0,
1,Galarraga,7,0,2,P,0,23,0,0,0,Armando Galarraga,2,,.500,0,.000,4,52,0,Armando,0,2,,1,0,4,1/3,0,,0,,,1,,,1,3.32,0,13,0,4,88,0,0,0,0,0,Tigers,0,,0,
,Zumaya,,,,,,,,,,Joel Zumaya,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Boesch,,0,,LF,0,,0,0,3,Brennan Boesch,,1,1.000,,.341,,,2,Brennan,,,,,2,,,1,,,500,,0,,,0,,0,,0,,,0,1,2,0,0,Tigers,0,,0,
,Scherzer,,,,,,,,,,Max Scherzer,,,,,,,,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
0,Coke,0,0,0,P,0,2,0,0,0,Phil Coke,5,,.000,1,.000,0,3,0,Phil,0,0,,0,0,0,2/3,0,,8,,,0,,true,0,3.10,0,2,0,0,4,0,0,0,0,0,Tigers,0,,0,
,Jackson,,,,,,,,,,Austin Jackson,,,,,,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Avila,,0,,C,1,,0,0,3,Alex Avila,,2,1.000,,.233,,,1,Alex,,,,,6,,,1,,,800,,0,,,0,,0,,1,,,0,1,0,0,1,Tigers,0,,0,
,Porcello,,,,,,,,,,Rick Porcello,,,,,,,,,Rick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Worth,,0,,SS,0,,0,0,3,Danny Worth,,1,.000,,.256,,,0,Danny,,,,,0,,,1,,,900,,0,,,0,,1,,2,,,0,0,0,0,1,Tigers,0,,0,
,Perry,,,,,,,,,,Ryan Perry,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Ni,,,,,,,,,,Fu-Te Ni,,,,,,,,,Fu-Te,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Benson,,,,,,,,,,Kris Benson,,,,,,,,,Kris,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Lopez,,,,,,,,,,Rodrigo Lopez,,,,,,,,,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,Ojeda,,0,,2B,1,,0,0,2,Augie Ojeda,,1,1.000,,.133,,,1,Augie,,,,,0,,,1,,,900,,0,,,4,,0,,0,,,0,0,0,0,0,D-backs,0,,0,
,Heilman,,,,,,,,,,Aaron Heilman,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-backs,,,,
,LaRoche,,0,,1B,0,,0,0,4,Adam LaRoche,,,1.000,,.258,,,2,Adam,,,,,11,,,0,,,600,,0,,,2,,0,,2,,,0,0,2,0,0,D-backs,0,,0,
