AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,1,2,0,0,6,2,33,Chandler,0,0,0,19,0,3,Chandler Parsons,4,1,Parsons,F,0,Memphis,1
1,0,4,2,1,50,7,3,43,JaMychal,2,1,50,32,3,1,JaMychal Green,8,7,Green,F,0,Memphis,1
4,1,2,3,0,0,15,5,33,Marc,2,2,100,32,2,1,Marc Gasol,12,4,Gasol,C,0,Memphis,1
2,0,5,1,1,100,9,5,56,Tony,0,0,0,25,2,5,Tony Allen,11,7,Allen,G,5,Memphis,4
7,0,4,3,0,0,9,5,56,Mike,4,0,0,32,1,2,Mike Conley,10,5,Conley,G,0,Memphis,1
2,1,2,3,2,67,6,3,50,Vince,4,3,75,24,1,2,Vince Carter,11,3,Carter,N/A,1,Memphis,1
0,1,6,1,0,0,13,4,31,Zach,5,3,60,26,2,0,Zach Randolph,11,8,Randolph,N/A,0,Memphis,1
1,1,1,4,0,0,7,3,43,Toney,0,0,0,18,0,1,Toney Douglas,6,1,Douglas,N/A,2,Memphis,0
0,0,1,0,0,0,1,0,0,James,0,0,0,10,1,0,James Ennis III,0,2,Ennis,N/A,0,Memphis,0
2,0,0,7,4,57,10,4,40,Troy,2,1,50,15,0,0,Troy Daniels,13,0,Daniels,N/A,3,Memphis,1
0,1,1,0,0,0,0,0,0,Deyonta,2,1,50,3,0,0,Deyonta Davis,1,1,Davis,N/A,0,Memphis,0
0,0,0,1,1,100,1,1,100,Andrew,2,2,100,3,0,0,Andrew Harrison,5,0,Harrison,N/A,0,Memphis,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Brandan,N/A,N/A,N/A,N/A,N/A,N/A,Brandan Wright,N/A,N/A,Wright,N/A,N/A,Memphis,N/A
4,0,8,5,1,20,12,3,25,Paul,2,2,100,34,1,2,Paul George,9,9,George,F,1,Indiana,4
1,1,5,0,0,0,7,5,71,Thaddeus,0,0,0,26,0,2,Thaddeus Young,10,5,Young,F,1,Indiana,0
2,2,6,0,0,0,7,6,86,Myles,0,0,0,34,0,2,Myles Turner,12,6,Turner,C,3,Indiana,1
1,2,4,9,5,56,10,6,60,CJ,0,0,0,22,0,2,CJ Miles,17,4,Miles,G,2,Indiana,1
10,0,4,3,1,33,8,2,25,Jeff,5,5,100,31,0,3,Jeff Teague,10,4,Teague,G,0,Indiana,3
3,0,1,3,2,67,10,7,70,Monta,0,0,0,24,0,2,Monta Ellis,16,1,Ellis,N/A,0,Indiana,2
0,1,8,0,0,0,5,5,100,Lavoy,0,0,0,21,2,1,Lavoy Allen,10,10,Allen,N/A,1,Indiana,1
1,0,1,2,1,50,4,2,50,Glenn,0,0,0,14,2,0,Glenn Robinson III,5,3,Robinson,N/A,0,Indiana,2
1,0,2,2,1,50,7,2,29,Rodney,4,4,100,15,1,0,Rodney Stuckey,9,3,Stuckey,N/A,0,Indiana,1
0,1,3,0,0,0,3,2,67,Rakeem,0,0,0,14,2,3,Rakeem Christmas,4,5,Christmas,N/A,0,Indiana,1
0,0,0,1,0,0,2,0,0,Kevin,0,0,0,2,0,1,Kevin Seraphin,0,0,Seraphin,N/A,0,Indiana,0
0,0,0,0,0,0,1,0,0,Joe,0,0,0,2,0,0,Joe Young,0,0,Young,N/A,0,Indiana,0
0,0,0,1,0,0,2,0,0,Aaron,0,0,0,2,0,1,Aaron Brooks,0,0,Brooks,N/A,0,Indiana,0
