inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Kyle Lohse,1,1,3,Will Venable,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Kyle Lohse,2,0,1,Jerry Hairston,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,1,[],Kyle Lohse,2,2,0,Miguel Tejada,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,1,1,N/A,N/A
1,top,0,[],Kyle Lohse,2,0,0,Adrian Gonzalez,['N/A'],['Adrian Gonzalez'],['N/A'],Double,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Kyle Lohse,2,4,2,Ryan Ludwick,['Ryan Ludwick'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Kyle Lohse,3,1,3,Chase Headley,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,0,1,0,Skip Schumaker,['Skip Schumaker'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,0,0,0,Jon Jay,['Jon Jay'],['N/A'],['Skip Schumaker'],Single,N/A,0,1,N/A,N/A,N/A
1,bottom,1,['Skip Schumaker'],Mat Latos,0,0,2,Albert Pujols,['N/A'],['Albert Pujols'],['Jon Jay'],Double,N/A,1,1,1,N/A,N/A
1,bottom,1,['Jon Jay'],Mat Latos,1,3,2,Matt Holliday,['N/A'],['N/A'],['Albert Pujols'],Groundout,N/A,2,1,1,N/A,N/A
1,bottom,0,[],Mat Latos,2,0,0,Colby Rasmus,['N/A'],['N/A'],['N/A'],Pop Out,N/A,2,1,N/A,N/A,N/A
1,bottom,1,['Albert Pujols'],Mat Latos,2,2,2,Yadier Molina,['N/A'],['Yadier Molina'],['N/A'],Double,N/A,3,1,1,N/A,N/A
1,bottom,0,[],Mat Latos,2,4,0,Tyler Greene,['Tyler Greene'],['N/A'],['N/A'],Intent Walk,N/A,3,1,N/A,N/A,N/A
1,bottom,0,[],Mat Latos,3,1,3,Kyle Lohse,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,1,N/A,N/A,N/A
2,top,0,[],Kyle Lohse,0,2,1,Yorvit Torrealba,['Yorvit Torrealba'],['N/A'],['N/A'],Single,N/A,3,1,N/A,N/A,N/A
2,top,0,[],Kyle Lohse,1,3,2,Aaron Cunningham,['N/A'],['N/A'],['N/A'],Pop Out,N/A,3,1,N/A,N/A,N/A
2,top,0,[],Kyle Lohse,2,1,1,Mat Latos,['N/A'],['Yorvit Torrealba'],['N/A'],Sac Bunt,N/A,3,1,N/A,N/A,N/A
2,top,1,['Yorvit Torrealba'],Kyle Lohse,2,2,2,Will Venable,['Will Venable'],['N/A'],['N/A'],Single,N/A,3,2,1,N/A,N/A
2,top,0,[],Kyle Lohse,3,3,2,Jerry Hairston,['N/A'],['N/A'],['N/A'],Runner Out,N/A,3,2,N/A,N/A,N/A
2,bottom,0,[],Mat Latos,0,2,1,Brendan Ryan,['Brendan Ryan'],['N/A'],['N/A'],Single,N/A,3,2,N/A,N/A,N/A
2,bottom,0,[],Mat Latos,1,0,0,Skip Schumaker,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,2,N/A,N/A,N/A
2,bottom,0,[],Mat Latos,1,4,2,Jon Jay,['Jon Jay'],['Brendan Ryan'],['N/A'],Walk,N/A,3,2,N/A,N/A,N/A
2,bottom,1,['Brendan Ryan'],Mat Latos,1,0,1,Albert Pujols,['Albert Pujols'],['N/A'],['Jon Jay'],Single,N/A,4,2,1,N/A,N/A
2,bottom,1,['Jon Jay'],Mat Latos,1,0,1,Matt Holliday,['Matt Holliday'],['Albert Pujols'],['N/A'],Single,N/A,5,2,1,N/A,N/A
2,bottom,0,[],Mat Latos,1,2,2,Colby Rasmus,['Colby Rasmus'],['Matt Holliday'],['Albert Pujols'],Single,N/A,5,2,N/A,N/A,N/A
2,bottom,2,"['Albert Pujols', 'Matt Holliday']",Mat Latos,1,0,2,Yadier Molina,['Yadier Molina'],['N/A'],['Colby Rasmus'],Single,N/A,7,2,2,N/A,N/A
