rally,ball_round,time,winner_score,loser_score,getpoint_player,ball_type,lose_reason,win_reason
1,5,00:08:58,1,0,Kunlavut VITIDSARN,return net,hits the net,opponent hits the net
2,5,00:09:14,2,0,ZHAO Jun Peng,net shot,fails to clear the net,opponent fails to clear the net
3,5,00:09:29,3,0,Kunlavut VITIDSARN,push,goes out of bounds,opponent goes out of bounds
4,11,00:09:53,3,1,Kunlavut VITIDSARN,cross-court net shot,opponent wins by landing,wins by landing
5,5,00:10:21,4,1,ZHAO Jun Peng,lob,goes out of bounds,opponent goes out of bounds
6,17,00:10:51,5,1,Kunlavut VITIDSARN,clear,goes out of bounds,opponent goes out of bounds
7,13,00:11:19,6,1,Kunlavut VITIDSARN,defensive return drive,landing judgment error,opponent landing judgment error
8,19,00:12:16,6,2,ZHAO Jun Peng,clear,goes out of bounds,opponent goes out of bounds
9,18,00:12:49,7,2,ZHAO Jun Peng,lob,goes out of bounds,opponent goes out of bounds
10,3,00:13:10,7,3,ZHAO Jun Peng,smash,opponent wins by landing,wins by landing
11,4,00:13:49,8,3,ZHAO Jun Peng,net shot,fails to clear the net,opponent fails to clear the net
12,16,00:14:15,9,3,Kunlavut VITIDSARN,smash,opponent wins by landing,wins by landing
13,4,00:14:34,10,3,Kunlavut VITIDSARN,defensive return lob,goes out of bounds,opponent goes out of bounds
14,12,00:14:58,10,4,Kunlavut VITIDSARN,drop,goes out of bounds,opponent goes out of bounds
15,7,00:15:20,10,5,ZHAO Jun Peng,push,goes out of bounds,opponent goes out of bounds
16,5,00:15:38,11,5,Kunlavut VITIDSARN,net shot,hits the net,opponent hits the net
17,15,00:16:08,12,5,ZHAO Jun Peng,return net,hits the net,opponent hits the net
18,9,00:16:32,12,6,Kunlavut VITIDSARN,return net,fails to clear the net,opponent fails to clear the net
19,12,00:17:24,13,6,ZHAO Jun Peng,rush,opponent wins by landing,wins by landing
20,10,00:17:48,14,6,ZHAO Jun Peng,clear,goes out of bounds,opponent goes out of bounds
21,4,00:18:07,15,6,ZHAO Jun Peng,back-court drive,goes out of bounds,opponent goes out of bounds
22,4,00:19:16,15,7,ZHAO Jun Peng,cross-court net shot,hits the net,opponent hits the net
23,30,00:19:57,15,8,ZHAO Jun Peng,cross-court net shot,goes out of bounds,opponent goes out of bounds
24,12,00:20:28,15,9,Kunlavut VITIDSARN,smash,opponent wins by landing,wins by landing
25,23,00:21:13,15,10,ZHAO Jun Peng,net shot,hits the net,opponent hits the net
26,17,00:21:53,16,10,Kunlavut VITIDSARN,return net,hits the net,opponent hits the net
27,16,00:22:30,17,10,Kunlavut VITIDSARN,net shot,hits the net,opponent hits the net
28,57,00:24:04,17,11,ZHAO Jun Peng,clear,goes out of bounds,opponent goes out of bounds
29,6,00:24:40,17,12,ZHAO Jun Peng,lob,goes out of bounds,opponent goes out of bounds
30,1,00:24:56,17,13,Kunlavut VITIDSARN,short service,goes out of bounds,opponent goes out of bounds
31,10,00:25:21,18,13,Kunlavut VITIDSARN,lob,goes out of bounds,opponent goes out of bounds
32,3,00:26:12,19,13,ZHAO Jun Peng,lob,goes out of bounds,opponent goes out of bounds
33,4,00:26:28,20,13,Kunlavut VITIDSARN,smash,opponent wins by landing,wins by landing
34,4,00:26:54,21,13,Kunlavut VITIDSARN,push,goes out of bounds,opponent goes out of bounds
35,33,00:27:36,17,18,ZHAO Jun Peng,return net,hits the net,opponent hits the net
37,20,00:29:09,19,18,Kunlavut VITIDSARN,smash,goes out of bounds,opponent goes out of bounds
38,12,00:29:59,19,19,ZHAO Jun Peng,rush,opponent wins by landing,wins by landing
39,36,00:31:25,20,19,Kunlavut VITIDSARN,smash,opponent wins by landing,wins by landing
40,19,00:32:47,20,20,ZHAO Jun Peng,smash,goes out of bounds,opponent goes out of bounds
41,15,00:33:45,21,20,Kunlavut VITIDSARN,net shot,fails to clear the net,opponent fails to clear the net
42,12,00:34:14,22,20,Kunlavut VITIDSARN,smash,hits the net,opponent hits the net
