inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Jason Vargas,1,0,1,Juan Pierre,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Jason Vargas,2,0,0,Brent Lillibridge,['N/A'],['N/A'],['N/A'],Bunt Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Jason Vargas,3,0,1,Paul Konerko,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Gavin Floyd,1,0,1,Ichiro Suzuki,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Gavin Floyd,1,0,1,Franklin Gutierrez,['Franklin Gutierrez'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],N/A,1,1,1,Dustin Ackley,['N/A'],['Franklin Gutierrez'],['N/A'],Stolen Base 2B,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Gavin Floyd,2,2,3,Dustin Ackley,['N/A'],['Franklin Gutierrez'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Gavin Floyd,3,3,2,Casper Wells,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Jason Vargas,1,3,2,Alex Rios,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Jason Vargas,2,2,2,Alexei Ramirez,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Jason Vargas,2,1,0,Dayan Viciedo,['Dayan Viciedo'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Jason Vargas,3,3,2,Tyler Flowers,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Gavin Floyd,1,1,1,Adam Kennedy,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Gavin Floyd,2,1,2,Brendan Ryan,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Gavin Floyd,3,2,1,Kyle Seager,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Jason Vargas,1,3,2,Brent Morel,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Jason Vargas,1,0,2,Gordon Beckham,['N/A'],['Gordon Beckham'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Jason Vargas,2,1,2,Juan Pierre,['N/A'],['N/A'],['Gordon Beckham'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Jason Vargas,3,1,3,Brent Lillibridge,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Gavin Floyd,1,3,2,Josh Bard,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Gavin Floyd,2,1,2,Trayvon Robinson,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Gavin Floyd,2,0,0,Ichiro Suzuki,['Ichiro Suzuki'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Gavin Floyd,3,3,1,Franklin Gutierrez,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Jason Vargas,0,2,2,Paul Konerko,['Paul Konerko'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Jason Vargas,1,2,1,Alex Rios,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Jason Vargas,1,0,0,Alexei Ramirez,['Alexei Ramirez'],['Paul Konerko'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
4,top,3,"['Paul Konerko', 'Alexei Ramirez']",Jason Vargas,1,0,1,Dayan Viciedo,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,3,3,N/A,N/A
4,top,0,[],Jason Vargas,2,2,0,Tyler Flowers,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Jason Vargas,3,2,3,Brent Morel,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Gavin Floyd,1,1,3,Dustin Ackley,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Gavin Floyd,2,1,3,Casper Wells,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Gavin Floyd,3,0,0,Adam Kennedy,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Jason Vargas,1,0,0,Gordon Beckham,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Jason Vargas,1,4,2,Juan Pierre,['Juan Pierre'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
