p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Chen,,,,,,,,,,Bruce Chen,,,,,,,,,Bruce,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Quintero,,0,,C,0,,0,0,3,Humberto Quintero,,1,1.000,,.250,,,1,Humberto,,,,,6,,,0,.684,,900,,0,,,1,,1,,2,,,0,1,0,0,2,Royals,0,.389,0,.295
,Francoeur,,0,,RF,0,,0,0,4,Jeff Francoeur,,4,1.000,,.241,,,2,Jeff,,,,,2,,,0,.636,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.340,0,.296
,Maier,,,,,,,,,,Mitch Maier,,,,,,,,,Mitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Pena,,0,,C,0,,0,0,1,Brayan Pena,,1,1.000,,.234,,,1,Brayan,,,,,1,,,0,.586,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.328,0,.258
,Mendoza,,,,,,,,,,Luis Mendoza,,,,,,,,,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Betancourt,,,,,,,,,,Yuniesky Betancourt,,,,,,,,,Yuniesky,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Pina,,,,,,,,,,Manny Pina,,,,,,,,,Manny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Escobar,,0,,SS,1,,0,0,3,Alcides Escobar,,,1.000,,.300,,,0,Alcides,,,,,2,,,1,.772,,700,,0,,,1,,0,,2,,,0,1,0,0,0,Royals,0,.431,0,.341
,Broxton,,,,,,,,,,Jonathan Broxton,,,,,,,,,Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Sanchez,,,,,,,,,,Jonathan Sanchez,,,,,,,,,Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Butler,,0,,1B,1,,0,0,4,Billy Butler,,1,1.000,,.299,,,1,Billy,,,,,11,,,0,.845,,300,,0,,,0,,1,,2,,,0,0,0,0,0,Royals,0,.497,0,.348
,Cain,,,,,,,,,,Lorenzo Cain,,,,,,,,,Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Falu,,1,,2B,0,,0,0,3,Irving Falu,,2,1.000,,.435,,,1,Irving,,,,,1,,,0,1.000,,800,,0,,,3,,0,,2,,,0,1,0,0,0,Royals,0,.565,0,.435
4,Hochevar,7,0,1,P,0,24,0,0,0,Luke Hochevar,3,,1.000,0,.000,4,61,0,Luke,0,6,,1,0,6,,0,.000,0,,true,0,47,,2,7.02,0,18,0,4,98,0,0,0,0,0,Royals,0,.000,0,.000
,Getz,,,,,,,,,,Chris Getz,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Gordon,,0,,LF,2,,0,0,4,Alex Gordon,,1,1.000,,.243,,,3,Alex,,,,,1,,,0,.718,,400,,0,,,0,,0,,0,,,0,0,1,0,0,Royals,0,.385,0,.333
,Paulino,,,,,,,,,,Felipe Paulino,,,,,,,,,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
