AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,1,4,0,0,10,3,30,Dillon,0,0,0,33,0,4,Dillon Brooks,6,1,Brooks,F,1,Memphis,0
1,2,5,0,0,0,5,3,60,Brandan,1,1,100,19,0,3,Brandan Wright,7,5,Wright,F,1,Memphis,0
0,4,5,4,0,0,16,4,25,Marc,11,10,91,38,1,1,Marc Gasol,18,6,Gasol,C,1,Memphis,4
1,1,2,4,1,25,14,5,36,Andrew,4,1,25,31,0,6,Andrew Harrison,12,2,Harrison,G,2,Memphis,0
5,1,4,5,2,40,22,10,46,Tyreke,4,3,75,37,1,3,Tyreke Evans,25,5,Evans,G,1,Memphis,1
2,1,4,2,0,0,5,2,40,Kobi,2,2,100,26,1,3,Kobi Simmons,6,5,Simmons,N/A,2,Memphis,1
0,1,2,0,0,0,9,5,56,Jarell,0,0,0,27,4,4,Jarell Martin,10,6,Martin,N/A,1,Memphis,0
2,0,3,1,0,0,3,2,67,James,7,7,100,21,2,1,James Ennis III,11,5,Ennis,N/A,1,Memphis,3
0,1,2,0,0,0,3,1,33,Deyonta,0,0,0,9,1,3,Deyonta Davis,2,3,Davis,N/A,0,Memphis,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mario,N/A,N/A,N/A,N/A,N/A,N/A,Mario Chalmers,N/A,N/A,Chalmers,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Vincent,N/A,N/A,N/A,N/A,N/A,N/A,Vincent Hunter,N/A,N/A,Hunter,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ben,N/A,N/A,N/A,N/A,N/A,N/A,Ben McLemore,N/A,N/A,McLemore,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ivan,N/A,N/A,N/A,N/A,N/A,N/A,Ivan Rabb,N/A,N/A,Rabb,N/A,N/A,Memphis,N/A
0,0,0,1,0,0,14,7,50,T.J.,5,3,60,30,0,3,T.J. Warren,17,0,Warren,F,0,Phoenix,0
0,1,12,0,0,0,3,2,67,Marquese,4,2,50,29,1,4,Marquese Chriss,6,13,Chriss,F,2,Phoenix,5
2,1,5,0,0,0,4,3,75,Tyson,2,1,50,18,1,4,Tyson Chandler,7,6,Chandler,C,0,Phoenix,1
6,0,5,9,3,33,21,9,43,Devin,12,11,92,34,0,6,Devin Booker,32,5,Booker,G,1,Phoenix,5
6,0,2,2,2,100,8,3,38,Tyler,0,0,0,27,1,3,Tyler Ulis,8,3,Ulis,G,1,Phoenix,1
4,2,4,0,0,0,6,4,67,Alex,6,4,67,30,2,3,Alex Len,12,6,Len,N/A,0,Phoenix,2
1,1,0,3,2,67,4,2,50,Troy,0,0,0,20,0,1,Troy Daniels,6,0,Daniels,N/A,0,Phoenix,1
4,0,1,1,0,0,2,0,0,Isaiah,4,4,100,21,0,1,Isaiah Canaan,4,1,Canaan,N/A,1,Phoenix,2
1,0,4,5,1,20,6,1,17,Dragan,0,0,0,18,0,2,Dragan Bender,3,4,Bender,N/A,0,Phoenix,0
0,0,2,1,0,0,4,1,25,Josh,2,2,100,13,1,2,Josh Jackson,4,3,Jackson,N/A,0,Phoenix,2
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jared,N/A,N/A,N/A,N/A,N/A,N/A,Jared Dudley,N/A,N/A,Dudley,N/A,N/A,Phoenix,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Greg,N/A,N/A,N/A,N/A,N/A,N/A,Greg Monroe,N/A,N/A,Monroe,N/A,N/A,Phoenix,N/A
