p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Wright,,,,,,,,,,Jamey Wright,,,,,,,,,Jamey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Farnsworth,,,,,,,,,,Kyle Farnsworth,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Molina,,0,,C,2,,0,0,3,Jose Molina,,,1.000,,.243,,,0,Jose,,,,,8,,,0,.598,,800,,0,,,0,,0,,1,,,0,1,0,0,0,Rays,0,.322,0,.276
,Rodney,,,,,,,,,,Fernando Rodney,,,,,,,,,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Peralta,,,,,,,,,,Joel Peralta,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Loney,,0,,1B,1,,0,0,2,James Loney,,2,1.000,,.318,,,1,James,,,,,4,,,0,.881,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Rays,0,.502,0,.379
,Johnson,,0,,3B,2,,0,1,2,Kelly Johnson,,,1.000,,.254,,,1,Kelly,,,,,2,,,1,.789,,300,,0,,,0,,0,,0,,,0,0,0,0,0,Rays,0,.466,0,.323
,Scott,,0,,PH-1B,0,,0,0,2,Luke Scott,,,.000,,.221,,,0,Luke,,,,,0,,,0,.666,,501,,0,,,0,,1,,2,,,0,0,0,0,0,Rays,0,.345,0,.321
,Hernandez,,,,,,,,,,Roberto Hernandez,,,,,,,,,Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Oviedo,,,,,,,,,,Juan Carlos Oviedo,,,,,,,,,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Niemann,,,,,,,,,,Jeff Niemann,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rays,,,,
,Roberts,,0,,2B,1,,0,0,1,Ryan Roberts,,,1.000,,.238,,,1,Ryan,,,,,1,,,0,.643,,201,,0,,,0,,0,,0,,,0,0,0,0,0,Rays,0,.349,0,.294
,Longoria,,0,,DH,1,,0,0,3,Evan Longoria,,,.000,,.305,,,1,Evan,,,,,0,,,0,.906,,400,,0,,,0,,0,,1,,,0,0,1,0,0,Rays,0,.544,0,.362
,Rodriguez,,0,,SS,0,,0,0,1,Sean Rodriguez,,,.000,,.246,,,0,Sean,,,,,0,,,0,.748,,901,,0,,,0,,0,,0,,,0,0,1,0,0,Rays,0,.406,0,.342
,Lobaton,,0,,PH-DH,0,,0,0,1,Jose Lobaton,,,.000,,.283,,,1,Jose,,,,,0,,,0,.781,,401,,0,,,0,,0,,0,,,0,0,1,0,0,Rays,0,.434,0,.347
