p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Abreu,,,,,,,,,,Bobby Abreu,,,,,,,,,Bobby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Colon,,,,,,,,,,Bartolo Colon,,,,,,,,,Bartolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Carlyle,,,,,,,,,,Buddy Carlyle,,,,,,,,,Buddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Wright,,,,,,,,,,David Wright,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Granderson,,0,,RF,1,,0,0,3,Curtis Granderson,,2,.000,,.218,,,2,Curtis,,,,,0,,,1,.694,,600,,0,,,0,,0,,0,,,0,0,0,0,1,Mets,0,.374,0,.320
,Eveland,,,,,,,,,,Dana Eveland,,,,,,,,,Dana,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Duda,,0,,1B,1,,0,0,3,Lucas Duda,,2,1.000,,.246,,,3,Lucas,,,,,9,,,2,.817,,400,,0,,,0,,0,,0,,,0,1,0,0,0,Mets,0,.469,0,.348
,Torres,,,,,,,,,,Carlos Torres,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Parnell,,,,,,,,,,Bobby Parnell,,,,,,,,,Bobby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Young Jr.,,,,,,,,,,Eric Young Jr.,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Niese,,,,,,,,,,Jonathon Niese,,,,,,,,,Jonathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Recker,,,,,,,,,,Anthony Recker,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Matsuzaka,,,,,,,,,,Daisuke Matsuzaka,,,,,,,,,Daisuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mets,,,,
,Campbell,,0,,PH-LF,0,,0,0,2,Eric Campbell,,1,1.000,,.274,,,0,Eric,,,,,1,,,0,.695,,801,,0,,,0,,0,,0,,,0,1,1,0,0,Mets,0,.374,0,.321
