inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Tom Gorzelanny,1,1,1,Rickie Weeks Jr.,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Tom Gorzelanny,2,1,3,Carlos Gomez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Tom Gorzelanny,2,0,0,Ryan Braun,['Ryan Braun'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Tom Gorzelanny,3,0,2,Prince Fielder,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Chris Narveson,1,3,3,Danny Espinosa,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Chris Narveson,2,2,2,Rick Ankiel,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Chris Narveson,3,2,3,Jayson Werth,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tom Gorzelanny,1,0,1,Casey McGehee,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tom Gorzelanny,1,0,2,Yuniesky Betancourt,['Yuniesky Betancourt'],['N/A'],['N/A'],Hit By Pitch,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tom Gorzelanny,2,0,0,Erick Almonte,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tom Gorzelanny,3,2,3,Wil Nieves,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Chris Narveson,0,4,2,Adam LaRoche,['Adam LaRoche'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Chris Narveson,0,0,0,Wilson Ramos,['Wilson Ramos'],['Adam LaRoche'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Chris Narveson,0,2,1,Michael Morse,['Michael Morse'],['Wilson Ramos'],['Adam LaRoche'],Single,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Chris Narveson,1,0,3,Ian Desmond,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,1,['Adam LaRoche'],Chris Narveson,1,4,2,Jerry Hairston,['Jerry Hairston'],['Michael Morse'],['Wilson Ramos'],Walk,N/A,1,0,1,N/A,N/A
2,bottom,1,['Wilson Ramos'],Chris Narveson,1,4,0,Tom Gorzelanny,['Tom Gorzelanny'],['Jerry Hairston'],['Michael Morse'],Walk,N/A,2,0,1,N/A,N/A
2,bottom,1,['Michael Morse'],Chris Narveson,2,0,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,3,0,1,N/A,N/A
2,bottom,0,[],Chris Narveson,3,0,3,Rick Ankiel,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,0,N/A,N/A,N/A
3,top,0,[],Tom Gorzelanny,1,2,1,Chris Narveson,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,0,N/A,N/A,N/A
3,top,0,[],Tom Gorzelanny,1,2,1,Rickie Weeks Jr.,['Rickie Weeks Jr.'],['N/A'],['N/A'],Single,N/A,3,0,N/A,N/A,N/A
3,top,0,[],Tom Gorzelanny,2,1,2,Carlos Gomez,['N/A'],['N/A'],['N/A'],Pop Out,N/A,3,0,N/A,N/A,N/A
3,top,0,[],Tom Gorzelanny,3,2,2,Ryan Braun,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,0,N/A,N/A,N/A
3,bottom,0,[],Chris Narveson,1,3,1,Jayson Werth,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,0,N/A,N/A,N/A
3,bottom,0,[],Chris Narveson,1,2,1,Adam LaRoche,['Adam LaRoche'],['N/A'],['N/A'],Single,N/A,3,0,N/A,N/A,N/A
3,bottom,0,[],Chris Narveson,1,0,1,Wilson Ramos,['Wilson Ramos'],['Adam LaRoche'],['N/A'],Single,N/A,3,0,N/A,N/A,N/A
3,bottom,0,[],Chris Narveson,3,2,1,Michael Morse,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,3,0,N/A,N/A,N/A
4,top,0,[],Tom Gorzelanny,1,1,1,Prince Fielder,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,0,N/A,N/A,N/A
4,top,0,[],Tom Gorzelanny,2,3,1,Casey McGehee,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,0,N/A,N/A,N/A
4,top,0,[],Tom Gorzelanny,3,0,0,Yuniesky Betancourt,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,0,N/A,N/A,N/A
4,bottom,0,[],Chris Narveson,1,2,1,Ian Desmond,['N/A'],['N/A'],['N/A'],Pop Out,N/A,3,0,N/A,N/A,N/A
4,bottom,0,[],Chris Narveson,2,2,1,Jerry Hairston,['N/A'],['N/A'],['N/A'],Pop Out,N/A,3,0,N/A,N/A,N/A
4,bottom,0,[],Chris Narveson,3,0,1,Tom Gorzelanny,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,0,N/A,N/A,N/A
5,top,0,[],Tom Gorzelanny,1,2,1,Erick Almonte,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,0,N/A,N/A,N/A
5,top,0,[],Tom Gorzelanny,1,0,0,Wil Nieves,['N/A'],['Wil Nieves'],['N/A'],Double,N/A,3,0,N/A,N/A,N/A
5,top,0,[],Tom Gorzelanny,2,1,3,Chris Narveson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,0,N/A,N/A,N/A
5,top,2,['Wil Nieves'],Tom Gorzelanny,2,1,0,Rickie Weeks Jr.,['N/A'],['N/A'],['N/A'],Home Run,N/A,3,2,2,N/A,N/A
5,top,0,[],Tom Gorzelanny,2,4,2,Carlos Gomez,['Carlos Gomez'],['N/A'],['N/A'],Walk,N/A,3,2,N/A,N/A,N/A
5,top,0,[],Tom Gorzelanny,2,4,0,Ryan Braun,['Ryan Braun'],['Carlos Gomez'],['N/A'],Walk,N/A,3,2,N/A,N/A,N/A
5,top,0,[],Tom Gorzelanny,3,0,0,Prince Fielder,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,2,N/A,N/A,N/A
5,bottom,0,[],Chris Narveson,1,2,2,Danny Espinosa,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,2,N/A,N/A,N/A
5,bottom,0,[],Chris Narveson,2,2,3,Rick Ankiel,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,2,N/A,N/A,N/A
5,bottom,0,[],Chris Narveson,3,1,0,Jayson Werth,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,2,N/A,N/A,N/A
6,top,0,[],Tom Gorzelanny,1,0,3,Casey McGehee,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,2,N/A,N/A,N/A
6,top,0,[],Tom Gorzelanny,2,1,0,Yuniesky Betancourt,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,2,N/A,N/A,N/A
6,top,0,[],Tom Gorzelanny,2,3,2,Erick Almonte,['Erick Almonte'],['N/A'],['N/A'],Single,N/A,3,2,N/A,N/A,N/A
6,top,0,[],Tom Gorzelanny,3,1,1,Wil Nieves,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
6,bottom,0,[],Chris Narveson,1,3,1,Adam LaRoche,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
6,bottom,0,[],Chris Narveson,2,1,1,Wilson Ramos,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
6,bottom,0,[],Chris Narveson,2,1,1,Michael Morse,['N/A'],['Michael Morse'],['N/A'],Double,N/A,3,2,N/A,N/A,N/A
6,bottom,0,[],Chris Narveson,2,4,2,Ian Desmond,['Ian Desmond'],['N/A'],['N/A'],Walk,N/A,3,2,N/A,N/A,N/A
6,bottom,0,[],Sergio Mitre,3,0,3,Jerry Hairston,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,2,N/A,N/A,N/A
7,top,0,[],Tyler Clippard,0,2,2,Jonathan Lucroy,['Jonathan Lucroy'],['N/A'],['N/A'],Single,N/A,3,2,N/A,N/A,N/A
7,top,0,[],Tyler Clippard,2,0,2,Rickie Weeks Jr.,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,3,2,N/A,N/A,N/A
7,top,0,[],Tyler Clippard,3,1,3,Carlos Gomez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,2,N/A,N/A,N/A
7,bottom,0,[],Sergio Mitre,1,2,0,Matt Stairs,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
7,bottom,0,[],Sergio Mitre,2,0,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
7,bottom,0,[],Sergio Mitre,3,0,0,Rick Ankiel,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
8,top,0,[],Drew Storen,1,1,0,Ryan Braun,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
8,top,0,[],Drew Storen,1,0,1,Prince Fielder,['Prince Fielder'],['N/A'],['N/A'],Hit By Pitch,N/A,3,2,N/A,N/A,N/A
8,top,0,[],Drew Storen,1,3,2,Casey McGehee,['Casey McGehee'],['Prince Fielder'],['N/A'],Single,N/A,3,2,N/A,N/A,N/A
8,top,0,[],Drew Storen,2,2,3,Yuniesky Betancourt,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,2,N/A,N/A,N/A
8,top,0,[],Drew Storen,3,3,1,Erick Almonte,['N/A'],['N/A'],['N/A'],Forceout,N/A,3,2,N/A,N/A,N/A
8,bottom,0,[],Sergio Mitre,1,1,2,Jayson Werth,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
8,bottom,0,[],Sergio Mitre,2,1,0,Adam LaRoche,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,2,N/A,N/A,N/A
8,bottom,0,[],Sergio Mitre,2,4,1,Wilson Ramos,['Wilson Ramos'],['N/A'],['N/A'],Walk,N/A,3,2,N/A,N/A,N/A
8,bottom,0,[],Sergio Mitre,3,2,1,Laynce Nix,['N/A'],['N/A'],['N/A'],Runner Out,N/A,3,2,N/A,N/A,N/A
9,top,0,[],Sean Burnett,1,3,2,Craig Counsell,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,2,N/A,N/A,N/A
9,top,0,[],Sean Burnett,2,1,3,Jonathan Lucroy,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,2,N/A,N/A,N/A
9,top,0,[],Sean Burnett,2,1,0,Rickie Weeks Jr.,['N/A'],['Rickie Weeks Jr.'],['N/A'],Double,N/A,3,2,N/A,N/A,N/A
9,top,1,['Rickie Weeks Jr.'],Sean Burnett,3,2,2,Carlos Gomez,['N/A'],['N/A'],['N/A'],Single,N/A,3,3,1,N/A,N/A
9,bottom,0,[],Mitch Stetter,1,3,3,Laynce Nix,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,3,N/A,N/A,N/A
9,bottom,0,[],Sean Green,1,4,1,Ian Desmond,['Ian Desmond'],['N/A'],['N/A'],Walk,N/A,3,3,N/A,N/A,N/A
9,bottom,0,[],N/A,1,1,0,Jerry Hairston,['N/A'],['Ian Desmond'],['N/A'],Stolen Base 2B,N/A,3,3,N/A,N/A,N/A
9,bottom,0,[],Sean Green,2,1,1,Jerry Hairston,['N/A'],['Ian Desmond'],['Ian Desmond'],Groundout,N/A,3,3,N/A,N/A,N/A
9,bottom,0,[],Sean Green,2,4,1,Alex Cora,['Alex Cora'],['N/A'],['N/A'],Walk,N/A,3,3,N/A,N/A,N/A
9,bottom,0,[],Sean Green,3,1,1,Danny Espinosa,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,3,N/A,N/A,N/A
10,top,0,[],Chad Gaudin,1,0,2,Ryan Braun,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,3,N/A,N/A,N/A
10,top,0,[],Chad Gaudin,2,3,2,Prince Fielder,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,3,N/A,N/A,N/A
10,top,0,[],Chad Gaudin,2,3,2,Casey McGehee,['Casey McGehee'],['N/A'],['N/A'],Single,N/A,3,3,N/A,N/A,N/A
10,top,0,[],Chad Gaudin,3,1,0,Yuniesky Betancourt,['N/A'],['N/A'],['N/A'],Pop Out,N/A,3,3,N/A,N/A,N/A
10,bottom,0,[],Zach Braddock,1,0,0,Rick Ankiel,['N/A'],['N/A'],['N/A'],Pop Out,N/A,3,3,N/A,N/A,N/A
10,bottom,0,[],Zach Braddock,1,2,2,Jayson Werth,['N/A'],['Jayson Werth'],['N/A'],Field Error,N/A,3,3,N/A,N/A,Yuniesky Betancourt
10,bottom,0,[],N/A,1,2,1,Adam LaRoche,['N/A'],['N/A'],['Jayson Werth'],Stolen Base 3B,N/A,3,3,N/A,N/A,N/A
10,bottom,1,['Jayson Werth'],Zach Braddock,1,3,2,Adam LaRoche,['Adam LaRoche'],['N/A'],['Jayson Werth'],Fielders Choice,N/A,4,3,1,N/A,N/A
