p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
1,Borowski,0,0,0,P,0,3,0,0,0,Joe Borowski,0,,.000,1,.000,0,10,0,Joe,2,1,,0,0,1,,0,,0,,,0,,,0,13.50,0,3,0,0,13,0,0,0,0,0,Indians,0,,0,
,Dellucci,,0,,PH-LF,0,,0,0,1,David Dellucci,,,.000,,.278,,,0,David,,,,,0,,,1,,,801,,0,,,0,,0,,1,,,0,1,0,0,1,Indians,0,,0,
,Westbrook,,,,,,,,,,Jake Westbrook,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Blake,,0,,3B,1,,0,0,4,Casey Blake,,4,1.000,,.143,,,5,Casey,,,,,0,,,0,,,900,,0,,,1,,0,,0,,,0,0,0,0,1,Indians,0,,0,
,Michaels,,0,,LF,0,,0,0,2,Jason Michaels,,1,1.000,,.111,,,1,Jason,,,,,2,,,0,,,800,,0,,,0,,0,,1,,,0,0,0,0,0,Indians,0,,0,
,Hafner,,0,,DH,0,,0,0,4,Travis Hafner,,2,.000,,.244,,,0,Travis,,,,,0,,,0,,,300,,0,,,0,,0,,1,,,0,1,1,0,0,Indians,0,,0,
,Martinez,,0,,C,1,,0,0,4,Victor Martinez,,2,1.000,,.316,,,0,Victor,,,,,5,,,0,,,400,,0,,,0,,0,,1,,,0,0,0,0,0,Indians,0,,0,
,Lee,,,,,,,,,,Cliff Lee,,,,,,,,,Cliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Carroll,,,,,,,,,,Jamey Carroll,,,,,,,,,Jamey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Peralta,,0,,SS,1,,0,0,4,Jhonny Peralta,,1,1.000,,.293,,,2,Jhonny,,,,,2,,,0,,,500,,0,,,6,,0,,0,,,0,0,2,0,0,Indians,0,,0,
,Choo,,,,,,,,,,Shin-Soo Choo,,,,,,,,,Shin-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Gutierrez,,0,,RF,2,,0,0,4,Franklin Gutierrez,,,1.000,,.167,,,6,Franklin,,,,,1,,,0,,,700,,0,,,0,,1,,1,,,0,1,1,0,0,Indians,0,,0,
