inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Jhoulys Chacin,0,4,0,Howie Kendrick,['Howie Kendrick'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jhoulys Chacin,0,4,2,Wilmer Difo,['Wilmer Difo'],['Howie Kendrick'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jhoulys Chacin,2,2,1,Daniel Murphy,['N/A'],['N/A'],['Howie Kendrick'],Grounded Into DP,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jhoulys Chacin,3,1,3,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Edwin Jackson,1,0,1,Manuel Margot,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Edwin Jackson,2,0,1,Carlos Asuaje,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Edwin Jackson,2,1,0,Jose Pirela,['N/A'],['Jose Pirela'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Edwin Jackson,3,0,0,Yangervis Solarte,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jhoulys Chacin,1,0,1,Adam Lind,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jhoulys Chacin,1,1,1,Anthony Rendon,['Anthony Rendon'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jhoulys Chacin,2,3,2,Matt Wieters,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jhoulys Chacin,2,1,2,Michael A. Taylor,['Michael A. Taylor'],['Anthony Rendon'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Jhoulys Chacin,3,1,3,Edwin Jackson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Edwin Jackson,0,0,0,Wil Myers,['N/A'],['Wil Myers'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Edwin Jackson,1,0,3,Cory Spangenberg,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Edwin Jackson,2,0,0,Hunter Renfroe,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Edwin Jackson,3,2,2,Austin Hedges,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Jhoulys Chacin,0,1,1,Howie Kendrick,['N/A'],['Howie Kendrick'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Jhoulys Chacin,1,0,0,Wilmer Difo,['N/A'],['N/A'],['Howie Kendrick'],Sac Bunt,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Jhoulys Chacin,1,1,2,Daniel Murphy,['Daniel Murphy'],['N/A'],['N/A'],Hit By Pitch,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Jhoulys Chacin,1,4,2,Ryan Zimmerman,['Ryan Zimmerman'],['Daniel Murphy'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
3,top,1,['Howie Kendrick'],Jhoulys Chacin,2,1,1,Adam Lind,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,0,1,1,N/A,N/A
3,top,0,[],Jhoulys Chacin,2,3,2,Anthony Rendon,['Anthony Rendon'],['Ryan Zimmerman'],['Daniel Murphy'],Hit By Pitch,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Jhoulys Chacin,3,1,2,Matt Wieters,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Edwin Jackson,1,0,3,Jhoulys Chacin,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Edwin Jackson,1,3,1,Manuel Margot,['N/A'],['Manuel Margot'],['N/A'],Double,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Edwin Jackson,2,3,3,Carlos Asuaje,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
3,bottom,1,['Manuel Margot'],Edwin Jackson,2,0,1,Jose Pirela,['Jose Pirela'],['N/A'],['N/A'],Single,N/A,1,1,1,N/A,N/A
3,bottom,0,[],Edwin Jackson,2,0,1,Yangervis Solarte,['Yangervis Solarte'],['N/A'],['Jose Pirela'],Single,N/A,1,1,N/A,N/A,N/A
3,bottom,0,[],Edwin Jackson,3,3,3,Wil Myers,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Jhoulys Chacin,1,1,2,Michael A. Taylor,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Jhoulys Chacin,2,3,3,Edwin Jackson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Jhoulys Chacin,3,2,2,Howie Kendrick,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Edwin Jackson,1,1,1,Cory Spangenberg,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Edwin Jackson,2,1,1,Hunter Renfroe,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Edwin Jackson,3,1,1,Austin Hedges,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Jhoulys Chacin,1,0,3,Wilmer Difo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Jhoulys Chacin,2,1,3,Daniel Murphy,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Jhoulys Chacin,3,0,3,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Edwin Jackson,1,0,1,Jhoulys Chacin,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Edwin Jackson,1,0,1,Manuel Margot,['Manuel Margot'],['N/A'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Edwin Jackson,1,0,0,Carlos Asuaje,['Carlos Asuaje'],['Manuel Margot'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Edwin Jackson,3,0,2,Jose Pirela,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,1,1,N/A,N/A,N/A
6,top,0,[],Jhoulys Chacin,0,4,2,Adam Lind,['Adam Lind'],['N/A'],['N/A'],Walk,N/A,1,1,N/A,N/A,N/A
6,top,0,[],Craig Stammen,1,0,2,Anthony Rendon,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,1,N/A,N/A,N/A
6,top,0,[],Craig Stammen,3,0,0,Matt Wieters,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,1,1,N/A,N/A,N/A
6,bottom,0,[],Edwin Jackson,1,0,0,Yangervis Solarte,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
6,bottom,0,[],Edwin Jackson,1,3,1,Wil Myers,['Wil Myers'],['N/A'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
6,bottom,0,[],Edwin Jackson,2,0,0,Cory Spangenberg,['N/A'],['Wil Myers'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
6,bottom,0,[],Edwin Jackson,3,2,2,Hunter Renfroe,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
7,top,0,[],Craig Stammen,1,3,3,Michael A. Taylor,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
7,top,0,[],Craig Stammen,2,0,2,Edwin Jackson,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
7,top,0,[],Craig Stammen,3,2,3,Howie Kendrick,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
7,bottom,0,[],Edwin Jackson,1,0,0,Austin Hedges,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,1,N/A,N/A,N/A
7,bottom,0,[],Edwin Jackson,1,4,2,Allen Cordoba,['Allen Cordoba'],['N/A'],['N/A'],Walk,N/A,1,1,N/A,N/A,N/A
7,bottom,0,[],Edwin Jackson,2,0,0,Manuel Margot,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,1,N/A,N/A,N/A
7,bottom,0,[],N/A,2,2,1,Carlos Asuaje,['N/A'],['Allen Cordoba'],['N/A'],Stolen Base 2B,N/A,1,1,N/A,N/A,N/A
7,bottom,0,[],Edwin Jackson,3,2,2,Carlos Asuaje,['N/A'],['Allen Cordoba'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
8,top,0,[],Kirby Yates,1,1,3,Wilmer Difo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
8,top,0,[],Kirby Yates,2,2,3,Daniel Murphy,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
8,top,1,[],Kirby Yates,2,1,1,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,2,1,N/A,N/A
8,top,0,[],Kirby Yates,3,0,3,Adam Lind,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Brandon Kintzler,1,1,1,Jose Pirela,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Brandon Kintzler,2,1,2,Yangervis Solarte,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Brandon Kintzler,2,0,1,Wil Myers,['Wil Myers'],['N/A'],['N/A'],Hit By Pitch,N/A,1,2,N/A,N/A,N/A
8,bottom,0,[],Brandon Kintzler,3,1,3,Cory Spangenberg,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Phil Maton,0,4,2,Anthony Rendon,['Anthony Rendon'],['N/A'],['N/A'],Walk,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Phil Maton,1,1,2,Matt Wieters,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Phil Maton,2,0,3,Michael A. Taylor,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,top,0,[],Phil Maton,3,2,3,Adrian Sanchez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,bottom,0,[],Sean Doolittle,1,0,3,Hunter Renfroe,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,bottom,0,[],Sean Doolittle,2,3,3,Austin Hedges,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
9,bottom,0,[],Sean Doolittle,3,2,1,Hector Sanchez,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
