inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Clayton Richard,1,2,2,Miguel Rojas,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Clayton Richard,2,1,2,J.T. Realmuto,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Clayton Richard,3,2,1,Starlin Castro,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jose Urena,1,0,0,Travis Jankowski,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jose Urena,2,1,0,Cory Spangenberg,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jose Urena,2,2,2,Eric Hosmer,['Eric Hosmer'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jose Urena,3,1,1,Christian Villanueva,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Clayton Richard,1,1,0,Brian Anderson,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Clayton Richard,2,3,3,Justin Bour,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Clayton Richard,3,3,3,Cameron Maybin,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jose Urena,1,3,1,Franmil Reyes,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jose Urena,2,1,0,Raffy Lopez,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jose Urena,3,2,1,Freddy Galvis,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Clayton Richard,1,0,3,Lewis Brinson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Clayton Richard,2,3,1,JT Riddle,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Clayton Richard,3,1,3,Jose Urena,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jose Urena,0,4,1,Manuel Margot,['Manuel Margot'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jose Urena,1,1,3,Clayton Richard,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jose Urena,2,2,2,Travis Jankowski,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jose Urena,3,1,0,Cory Spangenberg,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Clayton Richard,1,0,1,Miguel Rojas,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Clayton Richard,1,1,0,J.T. Realmuto,['J.T. Realmuto'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
4,top,2,['J.T. Realmuto'],Clayton Richard,1,3,2,Starlin Castro,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,2,2,N/A,N/A
4,top,0,[],Clayton Richard,1,0,0,Brian Anderson,['Brian Anderson'],['N/A'],['N/A'],Single,N/A,0,2,N/A,N/A,N/A
4,top,0,[],Clayton Richard,2,1,1,Justin Bour,['N/A'],['Brian Anderson'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
4,top,0,[],Clayton Richard,3,3,1,Cameron Maybin,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
4,bottom,0,[],Jose Urena,1,3,3,Eric Hosmer,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
4,bottom,0,[],Jose Urena,2,0,3,Christian Villanueva,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
4,bottom,1,[],Jose Urena,2,3,2,Franmil Reyes,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,2,1,N/A,N/A
4,bottom,0,[],Jose Urena,3,3,3,Raffy Lopez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,0,1,0,Lewis Brinson,['Lewis Brinson'],['N/A'],['N/A'],Hit By Pitch,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,0,0,1,JT Riddle,['JT Riddle'],['Lewis Brinson'],['N/A'],Single,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,1,0,1,Jose Urena,['Jose Urena'],['JT Riddle'],['N/A'],Forceout,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,2,0,0,Miguel Rojas,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,2,4,0,J.T. Realmuto,['J.T. Realmuto'],['Jose Urena'],['JT Riddle'],Walk,N/A,1,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,3,2,2,Starlin Castro,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,2,N/A,N/A,N/A
5,bottom,0,[],Jose Urena,0,4,2,Freddy Galvis,['Freddy Galvis'],['N/A'],['N/A'],Walk,N/A,1,2,N/A,N/A,N/A
5,bottom,0,[],Jose Urena,1,0,3,Manuel Margot,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,2,N/A,N/A,N/A
