AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
3,0,2,5,2,40,13,6,46,Carmelo,3,2,67,40,2,5,Carmelo Anthony,16,4,Anthony,F,1,New York,2
2,3,7,5,2,40,15,5,33,Kristaps,2,1,50,37,1,2,Kristaps Porzingis,13,8,Porzingis,F,0,New York,2
1,1,9,0,0,0,10,6,60,Willy,3,1,33,28,3,6,Willy Hernangomez,13,12,Hernangomez,C,2,New York,6
5,0,6,5,2,40,12,4,33,Courtney,2,2,100,37,1,1,Courtney Lee,12,7,Lee,G,0,New York,0
6,0,1,0,0,0,16,13,81,Derrick,0,0,0,39,0,0,Derrick Rose,26,1,Rose,G,0,New York,2
1,0,5,2,0,0,6,0,0,Lance,2,2,100,24,1,3,Lance Thomas,2,6,Thomas,N/A,0,New York,1
1,2,3,0,0,0,5,2,40,Kyle,0,0,0,11,1,2,Kyle O'Quinn,4,4,O'Quinn,N/A,0,New York,1
2,0,0,0,0,0,1,1,100,Justin,0,0,0,12,0,0,Justin Holiday,2,0,Holiday,N/A,1,New York,1
1,0,0,3,1,33,5,2,40,Ron,0,0,0,9,1,0,Ron Baker,5,1,Baker,N/A,0,New York,0
0,0,0,1,0,0,1,0,0,Mindaugas,0,0,0,4,0,1,Mindaugas Kuzminskas,0,0,Kuzminskas,N/A,0,New York,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Marshall,N/A,N/A,N/A,N/A,N/A,N/A,Marshall Plumlee,N/A,N/A,Plumlee,N/A,N/A,New York,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chasson,N/A,N/A,N/A,N/A,N/A,N/A,Chasson Randle,N/A,N/A,Randle,N/A,N/A,New York,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sasha,N/A,N/A,N/A,N/A,N/A,N/A,Sasha Vujacic,N/A,N/A,Vujacic,N/A,N/A,New York,N/A
4,1,3,6,4,67,9,7,78,Khris,0,0,0,28,0,2,Khris Middleton,18,3,Middleton,F,1,Milwaukee,0
7,2,7,1,0,0,21,11,52,Giannis,13,10,77,41,6,2,Giannis Antetokounmpo,32,13,Antetokounmpo,F,4,Milwaukee,1
0,0,2,2,0,0,7,2,29,Thon,0,0,0,11,1,1,Thon Maker,4,3,Maker,C,0,Milwaukee,0
1,0,6,3,2,67,9,3,33,Tony,2,2,100,38,1,2,Tony Snell,10,7,Snell,G,2,Milwaukee,1
3,0,0,3,0,0,8,1,13,Malcolm,2,2,100,22,1,1,Malcolm Brogdon,4,1,Brogdon,G,1,Milwaukee,1
3,0,2,6,2,33,8,3,38,Matthew,2,2,100,26,0,0,Matthew Dellavedova,10,2,Dellavedova,N/A,0,Milwaukee,3
3,1,6,0,0,0,14,6,43,Greg,7,5,71,29,2,4,Greg Monroe,17,8,Monroe,N/A,0,Milwaukee,1
3,0,7,4,0,0,7,2,29,Jason,0,0,0,30,0,1,Jason Terry,4,7,Terry,N/A,1,Milwaukee,0
1,0,0,0,0,0,1,1,100,Mirza,2,1,50,7,0,0,Mirza Teletovic,3,0,Teletovic,N/A,0,Milwaukee,0
1,0,1,1,0,0,2,1,50,Spencer,0,0,0,8,1,0,Spencer Hawes,2,2,Hawes,N/A,0,Milwaukee,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,John,N/A,N/A,N/A,N/A,N/A,N/A,John Henson,N/A,N/A,Henson,N/A,N/A,Milwaukee,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Terrence,N/A,N/A,N/A,N/A,N/A,N/A,Terrence Jones,N/A,N/A,Jones,N/A,N/A,Milwaukee,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rashad,N/A,N/A,N/A,N/A,N/A,N/A,Rashad Vaughn,N/A,N/A,Vaughn,N/A,N/A,Milwaukee,N/A
