p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Grudzielanek,,,,,,,,,,Mark Grudzielanek,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Guillen,,0,,RF,1,,0,0,4,Jose Guillen,,1,1.000,,.248,,,1,Jose,,,,,4,,,0,.706,,400,,0,,,0,,0,,0,,,0,0,2,0,0,Royals,0,.423,0,.283
,Mahay,,,,,,,,,,Ron Mahay,,,,,,,,,Ron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Bale,,,,,,,,,,John Bale,,,,,,,,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Meche,,,,,,,,,,Gil Meche,,,,,,,,,Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Gload,,0,,1B,2,,0,0,3,Ross Gload,,,1.000,,.278,,,0,Ross,,,,,5,,,0,.675,,600,,0,,,0,,0,,1,,,0,0,0,0,0,Royals,0,.351,0,.324
,Olivo,,,,,,,,,,Miguel Olivo,,,,,,,,,Miguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,German,,0,,PH-LF,0,,0,0,1,Esteban German,,,.000,,.233,,,0,Esteban,,,,,0,,,0,.616,,901,,0,,,0,,0,,0,,,0,0,1,0,0,Royals,0,.325,0,.291
,Buck,,0,,C,0,,0,0,3,John Buck,,1,1.000,,.223,,,1,John,,,,,9,,,0,.662,,700,,0,,,1,,0,,0,,,0,0,2,0,0,Royals,0,.368,0,.294
2,Peralta,2,0,0,P,0,5,0,0,0,Joel Peralta,1,,.000,1,.000,0,16,0,Joel,0,2,,0,0,1,,0,.000,1,,,0,51,,0,5.29,0,3,0,0,23,0,0,0,0,0,Royals,0,.000,0,.000
,Jacobs,,,,,,,,,,Mike Jacobs,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Gobble,,,,,,,,,,Jimmy Gobble,,,,,,,,,Jimmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Greinke,,,,,,,,,,Zack Greinke,,,,,,,,,Zack,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,DeJesus,,0,,LF-CF,1,,0,0,3,David DeJesus,,1,1.000,,.290,,,1,David,,,,,4,,,1,.785,,300,,0,,,0,,0,,0,,,0,0,1,0,0,Royals,0,.433,0,.352
,Maier,,,,,,,,,,Mitch Maier,,,,,,,,,Mitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Pena,,,,,,,,,,Tony Pena,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Callaspo,,0,,2B,2,,0,0,3,Alberto Callaspo,,2,1.000,,.282,,,2,Alberto,,,,,2,,,1,.665,,200,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.320,0,.345
,Gathright,,1,,CF,0,,0,0,1,Joey Gathright,,2,1.000,,.247,,,0,Joey,,,,,2,,,0,.563,,900,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.263,0,.300
,Teahen,,0,,3B,1,,0,0,3,Mark Teahen,,1,1.000,,.245,,,0,Mark,,,,,1,,,0,.691,,800,,0,,,1,,0,,1,,,0,0,0,0,0,Royals,0,.379,0,.312
2,Tejeda,1,0,0,P,0,4,0,0,0,Robinson Tejeda,1,,.000,1,.000,0,14,0,Robinson,0,3,,0,0,1,,0,.000,1,,,0,54,,0,3.71,0,3,0,0,22,0,0,0,0,0,Royals,0,.000,0,.000
1,Oviedo,2,0,0,P,0,5,0,0,0,Juan Carlos Oviedo,4,,1.000,3,.000,0,9,0,Juan Carlos,0,0,,0,0,1,,0,.000,7,,,0,49,,1,3.34,0,3,0,0,11,0,0,0,0,0,Royals,0,.000,0,.000
5,Davies,4,0,4,P,0,26,0,0,0,Kyle Davies,5,,1.000,0,.000,4,53,0,Kyle,0,4,,1,0,6,,0,.000,0,,true,0,48,,1,4.81,0,18,0,4,89,0,0,0,0,0,Royals,0,.000,0,.000
,Bannister,,,,,,,,,,Brian Bannister,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Aviles,,0,,SS,2,,0,0,4,Mike Aviles,,1,1.000,,.332,,,1,Mike,,,,,0,,,0,.860,,100,,0,,,4,,0,,1,,,0,0,0,0,0,Royals,0,.502,0,.358
,Newman,,,,,,,,,,Josh Newman,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Butler,,0,,DH,3,,0,0,3,Billy Butler,,,.000,,.261,,,0,Billy,,,,,0,,,0,.678,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Royals,0,.365,0,.313
,Hochevar,,,,,,,,,,Luke Hochevar,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Gordon,,,,,,,,,,Alex Gordon,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Soria,,,,,,,,,,Joakim Soria,,,,,,,,,Joakim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,,,,
,Ordonez,,0,,RF,1,,0,0,4,Magglio Ordonez,,2,.000,,.312,,,3,Magglio,,,,,0,,,0,.849,,300,,0,,,0,,0,,2,,,0,0,0,0,1,Tigers,0,.475,1,.374
,Renteria,,0,,SS,2,,0,0,3,Edgar Renteria,,1,1.000,,.267,,,1,Edgar,,,,,1,,,0,.675,,800,,0,,,3,,0,,1,,,0,0,0,0,1,Tigers,0,.358,1,.317
,Sheffield,,0,,DH,2,,0,0,4,Gary Sheffield,,,.000,,.234,,,2,Gary,,,,,0,,,0,.730,,600,,0,,,0,,1,,1,,,0,1,1,0,0,Tigers,0,.400,0,.330
,Polanco,,0,,2B,0,,0,0,5,Placido Polanco,,1,1.000,,.313,,,1,Placido,,,,,3,,,0,.789,,200,,0,,,2,,0,,3,,,0,0,1,0,0,Tigers,0,.430,0,.359
