p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
0,Batista,2,0,0,P,0,3,0,0,0,Miguel Batista,1,,.000,1,.000,1,5,0,Miguel,0,1,,0,0,0,,0,,0,,,0,,,0,3.00,0,0,0,1,9,0,0,0,0,0,Mariners,0,,0,
,Griffey,,0,,DH,0,,0,0,4,Ken Griffey,,1,.000,,.227,,,3,Ken,,,,,0,,,1,,,300,,0,,,0,,0,,2,,,1,2,1,0,1,Mariners,0,,0,
,Sweeney,,,,,,,,,,Mike Sweeney,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
0,Washburn,4,0,0,P,0,22,0,0,0,Jarrod Washburn,2,,1.000,0,.000,2,57,0,Jarrod,0,4,,1,1,6,,0,,0,,,0,,true,1,1.29,0,18,0,2,87,0,0,0,0,0,Mariners,0,,0,
,Beltre,,0,,3B,1,,0,0,4,Adrian Beltre,,2,1.000,,.206,,,4,Adrian,,,,,0,,,1,,,400,,0,,,3,,0,,0,,,0,1,1,0,0,Mariners,0,,0,
,Branyan,,0,,1B,2,,0,0,4,Russell Branyan,,1,1.000,,.276,,,0,Russell,,,,,9,,,1,,,500,,0,,,1,,1,,1,,,0,2,0,0,0,Mariners,0,,0,
,Chavez,,0,,LF,0,,0,0,4,Endy Chavez,,1,1.000,,.405,,,1,Endy,,,,,1,,,1,,,200,,0,,,0,,0,,2,,,1,1,1,0,1,Mariners,0,,0,
,Silva,,,,,,,,,,Carlos Silva,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Suzuki,,0,,RF,2,,0,0,5,Ichiro Suzuki,,2,1.000,,.400,,,4,Ichiro,,,,,5,,,0,,,100,,0,,,0,,0,,2,,,1,1,0,0,4,Mariners,1,,0,
,Bedard,,,,,,,,,,Erik Bedard,,,,,,,,,Erik,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
