inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Clayton Richard,1,1,3,Bryce Harper,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Clayton Richard,2,0,2,Trea Turner,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Clayton Richard,3,1,3,Anthony Rendon,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jeremy Hellickson,1,3,3,Travis Jankowski,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jeremy Hellickson,2,2,2,Eric Hosmer,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Jeremy Hellickson,3,1,1,Christian Villanueva,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Clayton Richard,0,1,1,Ryan Zimmerman,['Ryan Zimmerman'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Clayton Richard,1,1,0,Howie Kendrick,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Clayton Richard,2,3,3,Matt Adams,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Clayton Richard,3,3,3,Pedro Severino,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jeremy Hellickson,1,1,1,Franchy Cordero,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jeremy Hellickson,2,1,2,Jose Pirela,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Jeremy Hellickson,3,3,3,Raffy Lopez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Clayton Richard,1,0,2,Jeremy Hellickson,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Clayton Richard,2,1,1,Michael A. Taylor,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Clayton Richard,3,0,1,Bryce Harper,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jeremy Hellickson,1,2,2,Freddy Galvis,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jeremy Hellickson,2,3,3,Manuel Margot,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Jeremy Hellickson,3,1,1,Clayton Richard,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Clayton Richard,1,1,2,Trea Turner,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Clayton Richard,2,0,3,Anthony Rendon,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Clayton Richard,3,2,1,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Jeremy Hellickson,1,1,1,Travis Jankowski,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Jeremy Hellickson,2,1,2,Eric Hosmer,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Jeremy Hellickson,3,2,3,Christian Villanueva,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
5,top,0,[],Clayton Richard,0,0,0,Howie Kendrick,['Howie Kendrick'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
5,top,1,['Howie Kendrick'],Clayton Richard,0,1,2,Matt Adams,['N/A'],['N/A'],['Matt Adams'],Double,N/A,0,1,1,N/A,N/A
5,top,1,['Matt Adams'],Clayton Richard,0,3,0,Pedro Severino,['Pedro Severino'],['N/A'],['N/A'],Single,N/A,0,2,1,N/A,N/A
5,top,0,[],Clayton Richard,1,0,3,Jeremy Hellickson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,2,0,0,Michael A. Taylor,['N/A'],['Pedro Severino'],['N/A'],Sac Bunt,N/A,0,2,N/A,N/A,N/A
5,top,0,[],Clayton Richard,3,0,3,Bryce Harper,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],Jeremy Hellickson,1,1,1,Franchy Cordero,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],Jeremy Hellickson,2,2,1,Jose Pirela,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],Jeremy Hellickson,3,1,3,Raffy Lopez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
6,top,0,[],Clayton Richard,1,1,0,Trea Turner,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
6,top,0,[],Clayton Richard,1,2,0,Anthony Rendon,['Anthony Rendon'],['N/A'],['N/A'],Single,N/A,0,2,N/A,N/A,N/A
6,top,0,[],Clayton Richard,3,1,1,Ryan Zimmerman,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,2,N/A,N/A,N/A
6,bottom,0,[],Jeremy Hellickson,1,1,0,Freddy Galvis,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
6,bottom,0,[],Jeremy Hellickson,2,2,3,Manuel Margot,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
6,bottom,0,[],Jeremy Hellickson,3,0,3,Clayton Richard,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
7,top,0,[],Clayton Richard,1,1,3,Howie Kendrick,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
7,top,0,[],Clayton Richard,2,0,0,Matt Adams,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
7,top,0,[],Clayton Richard,2,0,1,Pedro Severino,['N/A'],['Pedro Severino'],['N/A'],Double,N/A,0,2,N/A,N/A,N/A
