AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,1,2,9,2,22,13,3,23,CJ,2,1,50,30,1,3,CJ Miles,9,3,Miles,F,0,Indiana,0
1,1,3,11,5,46,22,10,46,Paul,17,14,82,37,1,1,Paul George,39,4,George,F,2,Indiana,4
2,2,8,0,0,0,3,2,67,Ian,6,4,67,28,2,4,Ian Mahinmi,8,10,Mahinmi,C,0,Indiana,2
6,1,3,2,1,50,7,5,71,Monta,4,4,100,36,0,1,Monta Ellis,15,3,Ellis,G,0,Indiana,4
3,0,6,3,1,33,10,4,40,George,3,2,67,33,0,3,George Hill,11,6,Hill,G,2,Indiana,2
1,0,7,0,0,0,8,3,38,Jordan,0,0,0,20,3,4,Jordan Hill,6,10,Hill,N/A,0,Indiana,0
2,0,6,1,0,0,11,3,27,Rodney,5,5,100,27,1,1,Rodney Stuckey,11,7,Stuckey,N/A,0,Indiana,2
0,0,6,0,0,0,6,3,50,Lavoy,0,0,0,17,1,0,Lavoy Allen,6,7,Allen,N/A,0,Indiana,0
0,0,0,1,0,0,3,1,33,Chase,0,0,0,11,0,1,Chase Budinger,2,0,Budinger,N/A,0,Indiana,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Solomon,N/A,N/A,N/A,N/A,N/A,N/A,Solomon Hill,N/A,N/A,Hill,N/A,N/A,Indiana,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Glenn,N/A,N/A,N/A,N/A,N/A,N/A,Glenn Robinson,N/A,N/A,Robinson,N/A,N/A,Indiana,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Myles,N/A,N/A,N/A,N/A,N/A,N/A,Myles Turner,N/A,N/A,Turner,N/A,N/A,Indiana,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Joe,N/A,N/A,N/A,N/A,N/A,N/A,Joe Young,N/A,N/A,Young,N/A,N/A,Indiana,N/A
3,0,3,7,2,29,20,4,20,Kobe,4,3,75,33,1,1,Kobe Bryant,13,4,Bryant,F,1,Los Angeles,1
1,1,11,0,0,0,11,4,36,Julius,4,3,75,27,1,5,Julius Randle,11,12,Randle,F,0,Los Angeles,4
1,2,6,0,0,0,3,2,67,Roy,6,4,67,27,3,3,Roy Hibbert,8,9,Hibbert,C,1,Los Angeles,1
6,0,8,4,2,50,15,8,53,Jordan,4,4,100,39,2,3,Jordan Clarkson,22,10,Clarkson,G,1,Los Angeles,0
3,0,6,4,0,0,11,4,36,D'Angelo,0,0,0,26,1,0,D'Angelo Russell,8,7,Russell,G,0,Los Angeles,2
1,0,1,4,1,25,10,2,20,Metta,2,2,100,27,2,6,Metta World Peace,7,3,World,N/A,2,Los Angeles,0
1,0,1,14,6,43,17,8,47,Nick,2,0,0,28,1,4,Nick Young,22,2,Young,N/A,0,Los Angeles,0
0,2,1,0,0,0,7,2,29,Larry,0,0,0,15,2,1,Larry Nance Jr.,4,3,Nance,N/A,1,Los Angeles,2
1,0,2,0,0,0,5,4,80,Brandon,0,0,0,18,2,4,Brandon Bass,8,4,Bass,N/A,0,Los Angeles,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tarik,N/A,N/A,N/A,N/A,N/A,N/A,Tarik Black,N/A,N/A,Black,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Marcelo,N/A,N/A,N/A,N/A,N/A,N/A,Marcelo Huertas,N/A,N/A,Huertas,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ryan,N/A,N/A,N/A,N/A,N/A,N/A,Ryan Kelly,N/A,N/A,Kelly,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Robert,N/A,N/A,N/A,N/A,N/A,N/A,Robert Sacre,N/A,N/A,Sacre,N/A,N/A,Los Angeles,N/A
