p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Thornton,,,,,,,,,,Matt Thornton,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Rodney,,,,,,,,,,Fernando Rodney,,,,,,,,,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Upton,,0,,LF,1,,0,0,3,Melvin Upton,,,1.000,,.288,,,1,Melvin,,,,,3,,,0,.864,,400,,0,,,0,,0,,1,,,0,0,1,0,0,Padres,1,.481,0,.383
,Jay,,0,,CF,0,,0,0,4,Jon Jay,,1,1.000,,.281,,,0,Jon,,,,,1,,,0,.671,,100,,0,,,0,,0,,2,,,0,0,1,0,1,Padres,0,.328,0,.343
3,Shields,5,1,2,P,0,24,0,0,1,James Shields,0,1,.000,0,.000,3,65,0,James,0,5,,0,0,6,,0,.000,0,900,true,0,58,,0,4.15,0,18,0,3,104,0,0,1,0,0,Padres,0,.000,0,.000
,Villanueva,,,,,,,,,,Carlos Villanueva,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Edwards,,,,,,,,,,Jon Edwards,,,,,,,,,Jon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Weeks,,0,,2B,2,,0,0,3,Jemile Weeks,,,1.000,,.167,,,0,Jemile,,,,,3,,,0,.453,,700,,0,,,3,,0,,0,,,0,0,1,0,0,Padres,0,.167,0,.286
,Kemp,,0,,RF,2,,0,0,3,Matt Kemp,,1,1.000,,.254,,,1,Matt,,,,,3,,,0,.770,,300,,0,,,0,,0,,0,,,0,0,0,0,0,Padres,0,.508,0,.262
,Ross,,,,,,,,,,Tyson Ross,,,,,,,,,Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Wallace,,0,,1B,0,,0,0,1,Brett Wallace,,,1.000,,.071,,,0,Brett,,,,,1,,,0,.259,,402,,0,,,0,,0,,0,,,0,0,1,0,0,Padres,0,.071,0,.188
,Buchter,,,,,,,,,,Ryan Buchter,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
