p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Wright,,,,,,,,,,Jamey Wright,,,,,,,,,Jamey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Kennedy,,,,,,,,,,Adam Kennedy,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Pena,,,,,,,,,,Wily Mo Pena,,,,,,,,,Wily Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Olivo,,0,,C,3,,0,0,3,Miguel Olivo,,,1.000,,.227,,,1,Miguel,,,,,9,,,1,,,500,,0,,,1,,0,,0,,,0,0,0,0,0,Mariners,0,,0,
,Suzuki,,0,,DH,2,,0,0,4,Ichiro Suzuki,,1,.000,,.273,,,0,Ichiro,,,,,0,,,0,,,100,,0,,,0,,0,,0,,,0,0,1,0,0,Mariners,0,,0,
,Bard,,,,,,,,,,Josh Bard,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Figgins,,,,,,,,,,Chone Figgins,,,,,,,,,Chone,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Rodriguez,,,,,,,,,,Luis Antonio Rodriguez,,,,,,,,,Luis Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Gutierrez,,0,,CF,1,,0,0,4,Franklin Gutierrez,,1,1.000,,.229,,,0,Franklin,,,,,2,,,0,,,200,,0,,,0,,0,,1,,,0,1,1,0,0,Mariners,0,,0,
,Aardsma,,,,,,,,,,David Aardsma,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
11,Hernandez,5,0,1,P,0,32,0,0,0,Felix Hernandez,13,,.000,0,.143,1,80,0,Felix,0,9,,0,0,9,,0,,0,,,0,,true,0,3.27,0,27,0,1,109,0,0,0,0,0,Mariners,0,,0,
,League,,,,,,,,,,Brandon League,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Moore,,,,,,,,,,Adam Moore,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Vargas,,,,,,,,,,Jason Vargas,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Cortes,,,,,,,,,,Dan Cortes,,,,,,,,,Dan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Wilhelmsen,,,,,,,,,,Tom Wilhelmsen,,,,,,,,,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Ryan,,0,,SS,2,,0,0,3,Brendan Ryan,,1,1.000,,.253,,,4,Brendan,,,,,0,,,0,,,800,,0,,,1,,0,,0,,,0,0,0,0,0,Mariners,0,,0,
,Carp,,0,,1B,0,,0,0,4,Mike Carp,,1,1.000,,.300,,,1,Mike,,,,,9,,,0,,,400,,0,,,0,,1,,2,,,0,0,1,0,2,Mariners,0,,0,
,Vasquez,,,,,,,,,,Anthony Vasquez,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Gimenez,,,,,,,,,,Chris Gimenez,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Gray,,,,,,,,,,Jeff Gray,,,,,,,,,Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Smoak,,,,,,,,,,Justin Smoak,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Robinson,,0,,LF,0,,0,0,3,Trayvon Robinson,,,1.000,,.261,,,0,Trayvon,,,,,4,,,0,,,900,,0,,,0,,0,,0,,,0,0,3,0,0,Mariners,0,,0,
,Wells,,0,,RF,0,,0,0,3,Casper Wells,,3,1.000,,.247,,,3,Casper,,,,,1,,,0,,,700,,0,,,0,,0,,0,,,0,0,0,0,0,Mariners,0,,0,
,Pineda,,,,,,,,,,Michael Pineda,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Beavan,,,,,,,,,,Blake Beavan,,,,,,,,,Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Furbush,,,,,,,,,,Charlie Furbush,,,,,,,,,Charlie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Lueke,,,,,,,,,,Josh Lueke,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Ackley,,0,,2B,1,,0,0,3,Dustin Ackley,,,1.000,,.295,,,0,Dustin,,,,,1,,,1,,,300,,0,,,1,,0,,1,,,0,1,1,0,0,Mariners,0,,0,
,Seager,,0,,3B,1,,0,0,4,Kyle Seager,,1,1.000,,.297,,,2,Kyle,,,,,1,,,0,,,600,,0,,,7,,1,,2,,,0,0,0,0,0,Mariners,0,,0,
,Ruffin,,,,,,,,,,Chance Ruffin,,,,,,,,,Chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Abreu,,0,,DH,0,,0,0,4,Bobby Abreu,,1,.000,,.252,,,1,Bobby,,,,,0,,,0,,,300,,0,,,0,,0,,0,,,0,0,3,0,0,Angels,0,,0,
,Hunter,,0,,RF,1,,0,0,4,Torii Hunter,,,1.000,,.260,,,0,Torii,,,,,3,,,0,,,400,,0,,,0,,0,,1,,,0,0,2,0,0,Angels,1,,0,
,Branyan,,,,,,,,,,Russell Branyan,,,,,,,,,Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Wells,,,,,,,,,,Vernon Wells,,,,,,,,,Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
2,Downs,1,0,1,P,0,3,0,0,0,Scott Downs,6,,.000,2,.000,0,3,0,Scott,0,0,,0,0,0,1/3,0,,20,,,0,,,0,1.48,0,1,0,0,10,0,0,0,0,0,Angels,0,,0,
,Pineiro,,,,,,,,,,Joel Pineiro,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Rodney,,,,,,,,,,Fernando Rodney,,,,,,,,,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
,Williams,,,,,,,,,,Jerome Williams,,,,,,,,,Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angels,,,,
