inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Cole Hamels,1,0,0,Yunel Escobar,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Cole Hamels,1,0,2,Omar Infante,['Omar Infante'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Cole Hamels,2,0,0,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Cole Hamels,3,2,3,Mark Teixeira,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Chuck James,0,1,0,Jimmy Rollins,['Jimmy Rollins'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Chuck James,1,1,2,Shane Victorino,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],N/A,1,3,1,Chase Utley,['N/A'],['Jimmy Rollins'],['N/A'],Stolen Base 2B,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Chuck James,1,4,2,Chase Utley,['Chase Utley'],['Jimmy Rollins'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Chuck James,1,4,1,Ryan Howard,['Ryan Howard'],['Chase Utley'],['Jimmy Rollins'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Chuck James,2,0,0,Pat Burrell,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Chuck James,3,2,2,Jayson Werth,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Cole Hamels,1,3,2,Brian McCann,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Cole Hamels,2,2,1,Matt Diaz,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Cole Hamels,3,2,2,Mark Kotsay,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,1,[],Chuck James,0,0,0,Pedro Feliz,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,0,1,N/A,N/A
2,bottom,0,[],Chuck James,0,4,0,Chris Coste,['Chris Coste'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Chuck James,1,1,0,Cole Hamels,['Cole Hamels'],['N/A'],['N/A'],Forceout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Chuck James,1,2,1,Jimmy Rollins,['Jimmy Rollins'],['Cole Hamels'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Chuck James,3,1,0,Shane Victorino,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Cole Hamels,1,0,2,Ruben Gotay,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Cole Hamels,2,1,3,Chuck James,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,top,0,[],Cole Hamels,3,2,3,Yunel Escobar,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Chuck James,1,0,2,Chase Utley,['N/A'],['N/A'],['N/A'],Pop Out,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,1,[],Chuck James,1,2,2,Ryan Howard,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,0,1,N/A,N/A
3,bottom,0,[],Chuck James,1,4,1,Pat Burrell,['Pat Burrell'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Chuck James,1,3,2,Jayson Werth,['N/A'],['Pat Burrell'],['N/A'],Wild Pitch,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,0,[],Chuck James,2,3,2,Jayson Werth,['N/A'],['Pat Burrell'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
3,bottom,1,['Pat Burrell'],Chuck James,2,1,0,Pedro Feliz,['Pedro Feliz'],['N/A'],['N/A'],Single,N/A,3,0,1,N/A,N/A
3,bottom,0,[],Chuck James,3,0,1,Chris Coste,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Cole Hamels,1,0,1,Omar Infante,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Cole Hamels,2,0,2,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
4,top,0,[],Cole Hamels,3,2,2,Mark Teixeira,['N/A'],['N/A'],['N/A'],Lineout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Chuck James,1,0,0,Cole Hamels,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Chuck James,1,4,1,Jimmy Rollins,['Jimmy Rollins'],['N/A'],['N/A'],Walk,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,2,['Jimmy Rollins'],Chuck James,1,0,0,Shane Victorino,['N/A'],['N/A'],['N/A'],Home Run,N/A,5,0,2,N/A,N/A
4,bottom,0,[],Chuck James,2,0,0,Chase Utley,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
4,bottom,0,[],Chuck James,3,3,2,Ryan Howard,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Cole Hamels,1,0,0,Brian McCann,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Cole Hamels,2,1,3,Matt Diaz,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
5,top,0,[],Cole Hamels,3,1,0,Mark Kotsay,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Jorge Campillo,1,2,3,Pat Burrell,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
5,bottom,0,[],Jorge Campillo,1,1,1,Jayson Werth,['Jayson Werth'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
