p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
0,Atchison,0,0,0,P,0,3,0,0,0,Scott Atchison,0,,.000,0,.000,0,10,0,Scott,0,0,,0,0,1,,0,.000,0,,,0,46,,0,0.00,0,3,0,0,15,0,0,0,0,0,Indians,0,.000,0,.000
,Floyd,,,,,,,,,,Gavin Floyd,,,,,,,,,Gavin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Raburn,,0,,PH-RF,1,,0,0,2,Ryan Raburn,,,1.000,,.000,,,1,Ryan,,,,,1,,,0,.000,,801,,0,,,0,,0,,0,,,0,0,1,0,0,Indians,0,.000,0,.000
,Swisher,,,,,,,,,,Nick Swisher,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
0,Hagadone,1,0,1,P,0,5,0,0,0,Nick Hagadone,0,,.000,0,.000,0,13,0,Nick,0,1,,0,0,1,,0,.000,0,,,0,43,,0,4.50,0,3,0,0,20,0,0,0,0,0,Indians,0,.000,0,.000
,Kluber,,,,,,,,,,Corey Kluber,,,,,,,,,Corey,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Aviles,,0,,PH-3B,1,,0,0,2,Mike Aviles,,,1.000,,.400,,,1,Mike,,,,,1,,,0,1.400,,701,,0,,,0,,0,,0,,,0,0,1,0,0,Indians,0,1.000,0,.400
,Bourn,,0,,CF,0,,1,0,4,Michael Bourn,,,1.000,,.294,,,3,Michael,,,,,3,,,1,.686,,100,,0,,,0,,0,,2,,,0,2,2,0,0,Indians,0,.353,0,.333
,Tomlin,,,,,,,,,,Josh Tomlin,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Moss,,0,,DH,2,,0,0,4,Brandon Moss,,2,.000,,.071,,,2,Brandon,,,,,0,,,0,.204,,500,,0,,,0,,0,,1,,,0,0,0,0,1,Indians,0,.071,0,.133
,Murphy,,0,,RF,0,,0,0,1,David Murphy,,,1.000,,.333,,,0,David,,,,,1,,,1,.844,,700,,0,,,0,,0,,1,,,0,0,0,0,0,Indians,0,.444,0,.400
0,Swarzak,2,0,0,P,0,6,0,0,0,Anthony Swarzak,0,,.000,0,.000,1,13,0,Anthony,0,0,,0,0,1,1/3,0,.000,0,,,0,41,,0,6.75,0,4,0,1,16,0,0,0,0,0,Indians,0,.000,0,.000
,Santana,,0,,1B,0,,0,0,3,Carlos Santana,,,1.000,,.308,,,0,Carlos,,,,,6,,,1,1.086,,400,,0,,,0,,1,,2,,,0,0,1,0,2,Indians,0,.615,0,.471
,Carrasco,,,,,,,,,,Carlos Carrasco,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Brantley,,0,,LF,3,,0,0,4,Michael Brantley,,,1.000,,.125,,,1,Michael,,,,,2,,,0,.375,,300,,0,,,0,,1,,1,,,0,1,0,0,1,Indians,0,.250,0,.125
,Chisenhall,,0,,3B,0,,0,0,2,Lonnie Chisenhall,,1,1.000,,.182,,,2,Lonnie,,,,,1,,,0,.432,,800,,0,,,2,,0,,0,,,0,0,1,0,0,Indians,0,.182,0,.250
1,McAllister,13,0,1,P,0,25,0,0,0,Zach McAllister,0,,.000,0,.000,5,61,0,Zach,0,5,,1,0,4,,0,.000,0,,true,0,20,,0,11.25,0,12,0,5,92,0,0,0,0,0,Indians,0,.000,0,.000
0,Rzepczynski,1,0,0,P,0,3,0,0,0,Marc Rzepczynski,0,,.000,0,.000,2,8,0,Marc,0,1,,0,0,0,1/3,0,.000,1,,,1,35,,0,0.00,0,1,0,0,11,0,0,0,0,0,Indians,0,.000,0,.000
,Gomes,,0,,C,2,,0,0,4,Yan Gomes,,2,1.000,,.188,,,2,Yan,,,,,9,,,0,.438,,600,,0,,,1,,0,,1,,,0,0,0,0,0,Indians,0,.250,0,.188
,House,,,,,,,,,,TJ House,,,,,,,,,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Kipnis,,0,,2B,3,,0,0,4,Jason Kipnis,,,1.000,,.313,,,2,Jason,,,,,3,,,0,.732,,200,,0,,,2,,0,,1,,,0,1,0,0,0,Indians,0,.438,0,.294
,Sands,,,,,,,,,,Jerry Sands,,,,,,,,,Jerry,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
0,Shaw,1,0,0,P,0,2,0,0,0,Bryan Shaw,0,,.000,0,.000,0,5,0,Bryan,0,1,,0,0,0,1/3,0,.000,1,,,0,41,,0,0.00,0,1,0,0,9,0,0,0,0,0,Indians,0,.000,0,.000
,Bauer,,,,,,,,,,Trevor Bauer,,,,,,,,,Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Perez,,,,,,,,,,Roberto Perez,,,,,,,,,Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Allen,,,,,,,,,,Cody Allen,,,,,,,,,Cody,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Walters,,,,,,,,,,Zach Walters,,,,,,,,,Zach,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indians,,,,
,Ramirez,,0,,SS,1,,0,0,4,Jose Ramirez,,1,1.000,,.214,,,1,Jose,,,,,0,,,0,.696,,900,,0,,,4,,0,,1,,,0,0,1,0,0,Indians,0,.429,0,.267
0,Crockett,0,0,1,P,0,3,0,0,0,Kyle Crockett,0,,.000,0,.000,0,7,0,Kyle,0,1,,0,0,1,,0,.000,0,,,0,45,,0,0.00,0,3,0,0,15,0,0,0,0,0,Indians,0,.000,0,.000
,Nathan,,,,,,,,,,Joe Nathan,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Martinez,,0,,DH,0,,0,0,5,Victor Martinez,,1,.000,,.333,,,1,Victor,,,,,0,,,0,.777,,400,,0,,,0,,0,,3,,,0,0,1,0,1,Tigers,0,.333,0,.444
,Cabrera,,0,,1B,1,,0,0,5,Miguel Cabrera,,,1.000,,.313,,,1,Miguel,,,,,2,,,0,.796,,300,,0,,,1,,0,,3,,,0,0,1,0,1,Tigers,1,.375,0,.421
0,Simon,7,0,2,P,0,23,0,0,0,Alfredo Simon,1,,1.000,0,.000,3,49,0,Alfredo,0,3,,0,2,5,1/3,0,.000,0,,,0,48,true,0,5.06,0,16,0,3,76,0,0,0,0,0,Tigers,0,.000,0,.000
