p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Mahay,,,,,,,,,,Ron Mahay,,,,,,,,,Ron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Thome,,0,,DH,1,,0,0,4,Jim Thome,,,.000,,.258,,,1,Jim,,,,,0,,,0,,,700,,0,,,0,,0,,1,,,1,1,2,0,2,Twins,0,,0,
,Pavano,,,,,,,,,,Carl Pavano,,,,,,,,,Carl,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Cuddyer,,0,,1B,1,,0,0,4,Michael Cuddyer,,2,1.000,,.278,,,0,Michael,,,,,12,,,0,,,600,,0,,,1,,0,,1,,,0,1,0,0,0,Twins,0,,0,
,Nathan,,,,,,,,,,Joe Nathan,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Punto,,,,,,,,,,Nick Punto,,,,,,,,,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Rauch,,,,,,,,,,Jon Rauch,,,,,,,,,Jon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
5,Guerrier,0,0,0,P,0,4,0,0,0,Matt Guerrier,1,,.000,4,.000,0,15,0,Matt,1,0,,0,0,1,1/3,0,,16,,,0,,,0,2.96,0,4,0,0,17,0,0,0,0,0,Twins,0,,0,
,Hudson,,,,,,,,,,Orlando Hudson,,,,,,,,,Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Mauer,,0,,C,0,,0,0,2,Joe Mauer,,2,1.000,,.308,,,0,Joe,,,,,5,,,2,,,300,,0,,,1,,0,,0,,,0,0,0,0,0,Twins,0,,0,
,Morneau,,,,,,,,,,Justin Morneau,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Condrey,,,,,,,,,,Clay Condrey,,,,,,,,,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Hardy,,0,,SS,0,,0,0,4,J.J. Hardy,,2,1.000,,.267,,,3,J.J.,,,,,3,,,0,,,900,,0,,,3,,0,,2,,,0,2,0,0,0,Twins,0,,0,
,Young,,0,,LF,3,,0,0,4,Delmon Young,,,1.000,,.333,,,2,Delmon,,,,,1,,,0,,,400,,0,,,0,,0,,1,,,0,0,0,0,0,Twins,0,,0,
,Kubel,,0,,RF,1,,0,0,4,Jason Kubel,,2,1.000,,.257,,,2,Jason,,,,,1,,,0,,,500,,0,,,0,,0,,0,,,0,0,1,0,0,Twins,0,,0,
0,Crain,1,0,0,P,0,3,0,0,0,Jesse Crain,1,,.000,1,.000,0,12,0,Jesse,1,1,,0,0,0,2/3,0,,10,,,0,,,0,3.12,0,2,0,0,18,0,0,0,0,0,Twins,0,,0,
,Liriano,,,,,,,,,,Francisco Liriano,,,,,,,,,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Repko,,,,,,,,,,Jason Repko,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
9,Baker,7,0,4,P,0,26,0,0,0,Scott Baker,9,,1.000,0,.000,3,51,0,Scott,0,2,,0,0,5,1/3,0,,0,,,0,,true,1,5.00,0,16,0,3,86,0,0,0,0,0,Twins,0,,0,
,Tolbert,,,,,,,,,,Matt Tolbert,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
3,Capps,1,0,0,P,0,4,0,0,0,Matt Capps,3,,.000,4,.000,0,11,0,Matt,27,1,true,0,0,1,,0,,0,,,0,,,0,2.68,0,3,0,0,14,0,0,0,0,0,Twins,0,,0,
,Span,,0,,CF,0,,1,0,4,Denard Span,,3,1.000,,.276,,,1,Denard,,,,,3,,,0,,,100,,0,,,0,,0,,1,,,0,0,0,0,0,Twins,0,,0,
,Casilla,,0,,2B,0,,0,0,4,Alexi Casilla,,2,1.000,,.286,,,1,Alexi,,,,,2,,,0,,,200,,0,,,5,,0,,1,,,1,1,1,0,2,Twins,0,,0,
,Morales,,,,,,,,,,Jose Morales,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Slowey,,,,,,,,,,Kevin Slowey,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Butera,,,,,,,,,,Drew Butera,,,,,,,,,Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Slama,,,,,,,,,,Anthony Slama,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
