p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Blanco,,0,,C,1,,0,0,3,Henry Blanco,,1,1.000,,.231,,,3,Henry,,,,,5,,,0,.684,,700,,0,,,1,,0,,0,,,0,0,1,0,0,Padres,0,.375,0,.309
,Floyd,,,,,,,,,,Cliff Floyd,,,,,,,,,Cliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Giles,,,,,,,,,,Brian Giles,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Eckstein,,0,,2B,1,,0,0,4,David Eckstein,,1,1.000,,.255,,,0,David,,,,,3,,,0,.640,,200,,0,,,2,,0,,1,,,0,0,1,0,0,Padres,0,.324,0,.316
,Salazar,,0,,LF,0,,0,0,1,Oscar Salazar,,,1.000,,.333,,,0,Oscar,,,,,2,,,0,.905,,904,,0,,,0,,0,,0,,,0,0,1,0,0,Padres,0,.544,0,.361
,Gonzalez,,0,,1B,1,,0,0,3,Adrian Gonzalez,,,1.000,,.272,,,1,Adrian,,,,,8,,,1,.958,,300,,0,,,0,,0,,1,,,0,0,1,0,0,Padres,0,.556,0,.402
,Bell,,,,,,,,,,Heath Bell,,,,,,,,,Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Rodriguez,,0,,PH,1,,0,0,1,Luis Antonio Rodriguez,,,.000,,.215,,,0,Luis Antonio,,,,,0,,,0,.603,,902,,0,,,0,,0,,0,,,0,0,0,0,0,Padres,0,.280,0,.323
,Hill,,,,,,,,,,Shawn Hill,,,,,,,,,Shawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
10,Correia,10,0,2,P,0,28,0,0,1,Kevin Correia,8,1,1.000,0,.139,5,60,0,Kevin,0,2,,2,0,5,2/3,0,.351,0,900,true,0,29,,1,4.46,0,17,0,5,95,0,0,0,0,0,Padres,0,.167,0,.184
,Adams,,,,,,,,,,Mike Adams,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Baek,,,,,,,,,,Cha Seung Baek,,,,,,,,,Cha Seung,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
,Stauffer,,,,,,,,,,Tim Stauffer,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padres,,,,
