inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Jason Berken,1,2,2,Grady Sizemore,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Jason Berken,1,1,2,Asdrubal Cabrera,['N/A'],['Asdrubal Cabrera'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
1,top,0,[],Jason Berken,2,0,3,Shin-Soo Choo,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,top,1,['Asdrubal Cabrera'],Jason Berken,2,3,1,Jhonny Peralta,['Jhonny Peralta'],['N/A'],['N/A'],Single,N/A,0,1,1,N/A,N/A
1,top,0,[],Jason Berken,3,1,3,Travis Hafner,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Fausto Carmona,1,1,3,Brian Roberts,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Fausto Carmona,2,0,3,Felix Pie,['N/A'],['N/A'],['N/A'],Strikeout,N/A,N/A,N/A,N/A,N/A,N/A
1,bottom,0,[],Fausto Carmona,3,3,2,Nolan Reimold,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Jason Berken,0,0,1,Luis Valbuena,['N/A'],['Luis Valbuena'],['N/A'],Double,N/A,N/A,N/A,N/A,N/A,N/A
2,top,0,[],Jason Berken,1,3,2,Matt LaPorta,['N/A'],['N/A'],['Luis Valbuena'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
2,top,1,['Luis Valbuena'],Jason Berken,2,0,0,Andy Marte,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,0,2,1,N/A,N/A
2,top,0,[],Jason Berken,3,2,1,Wyatt Toregas,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Fausto Carmona,0,2,2,Nick Markakis,['Nick Markakis'],['N/A'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Fausto Carmona,1,2,0,Melvin Mora,['N/A'],['N/A'],['N/A'],Flyout,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,0,[],Fausto Carmona,1,0,0,Luke Scott,['Luke Scott'],['Nick Markakis'],['N/A'],Single,N/A,N/A,N/A,N/A,N/A,N/A
2,bottom,1,['Nick Markakis'],Fausto Carmona,1,3,1,Matt Wieters,['N/A'],['Matt Wieters'],['Luke Scott'],Double,N/A,1,2,1,N/A,N/A
2,bottom,0,[],Fausto Carmona,2,0,1,Ty Wigginton,['N/A'],['N/A'],['N/A'],Groundout,N/A,N/A,N/A,N/A,N/A,N/A
