p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
4,Batista,1,0,0,P,0,3,0,0,0,Miguel Batista,7,,.000,4,.000,0,7,0,Miguel,1,0,,0,0,1,,0,.000,14,,,0,51,,0,4.04,0,3,0,0,10,0,0,0,0,0,Mariners,0,.000,0,.000
,Griffey,,0,,DH,2,,0,0,4,Ken Griffey,,,.000,,.214,,,1,Ken,,,,,0,,,0,.735,,400,,0,,,0,,0,,1,,,0,0,1,0,0,Mariners,0,.411,0,.324
,Sweeney,,,,,,,,,,Mike Sweeney,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Beltre,,0,,3B,2,,0,0,4,Adrian Beltre,,1,1.000,,.265,,,1,Adrian,,,,,0,,,0,.683,,500,,0,,,4,,0,,0,,,0,0,1,0,0,Mariners,0,.379,0,.304
,Branyan,,,,,,,,,,Russell Branyan,,,,,,,,,Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Wilson,,,,,,,,,,Jack Wilson,,,,,,,,,Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Chavez,,,,,,,,,,Endy Chavez,,,,,,,,,Endy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Silva,,,,,,,,,,Carlos Silva,,,,,,,,,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Suzuki,,0,,RF,0,,0,0,3,Ichiro Suzuki,,1,1.000,,.352,,,1,Ichiro,,,,,2,,,1,.851,,100,,0,,,0,,0,,1,,,0,1,1,0,0,Mariners,0,.465,0,.386
,Langerhans,,0,,LF,0,,0,0,1,Ryan Langerhans,,,1.000,,.218,,,1,Ryan,,,,,1,,,0,.697,,601,,0,,,0,,0,,0,,,0,0,1,0,0,Mariners,0,.386,0,.311
,Hall,,0,,LF,1,,0,0,3,Bill Hall,,1,1.000,,.201,,,0,Bill,,,,,3,,,0,.596,,600,,0,,,0,,0,,0,,,0,0,1,0,0,Mariners,0,.338,0,.258
,Bedard,,,,,,,,,,Erik Bedard,,,,,,,,,Erik,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Wilson,,0,,SS,0,,0,0,3,Josh Wilson,,,.857,,.219,,,0,Josh,,,,,3,,,0,.612,,800,,1,,,3,,0,,3,,,0,2,0,0,0,Mariners,1,.333,0,.279
,Gutierrez,,0,,CF,1,,0,0,4,Franklin Gutierrez,,,.000,,.283,,,1,Franklin,,,,,0,,,0,.764,,200,,0,,,0,,1,,2,,,0,1,1,0,2,Mariners,0,.425,0,.339
,Snell,,,,,,,,,,Ian Snell,,,,,,,,,Ian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
6,Aardsma,0,0,0,P,0,3,0,0,0,David Aardsma,3,,1.000,4,.000,0,8,0,David,38,1,true,0,1,1,,0,.000,6,,,0,54,,0,2.52,0,3,0,0,14,0,0,0,0,0,Mariners,0,.000,0,.000
,Lopez,,0,,2B,0,,0,0,4,Jose Lopez,,2,1.000,,.272,,,2,Jose,,,,,0,,,0,.766,,300,,0,,,2,,1,,1,,,0,0,1,0,2,Mariners,0,.463,0,.303
5,Hernandez,3,0,1,P,0,25,0,0,0,Felix Hernandez,19,,.000,0,.000,3,72,0,Felix,0,6,,0,0,6,2/3,0,.143,0,,,0,63,true,0,2.49,0,20,0,2,107,0,0,0,0,0,Mariners,0,.000,0,.143
1,Messenger,0,0,0,P,0,1,0,0,0,Randy Messenger,0,,.000,0,.000,0,2,0,Randy,0,0,,0,0,0,1/3,0,.000,1,,,0,51,,0,4.35,0,1,0,0,4,0,0,0,0,0,Mariners,0,.000,0,.000
,Rowland-Smith,,,,,,,,,,Ryan Rowland-Smith,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Hannahan,,0,,1B,1,,0,0,3,Jack Hannahan,,1,1.000,,.213,,,0,Jack,,,,,11,,,0,.623,,700,,0,,,1,,0,,0,,,0,0,1,0,0,Mariners,0,.326,0,.297
,Moore,,,,,,,,,,Adam Moore,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,French,,,,,,,,,,Luke French,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Tuiasosopo,,,,,,,,,,Matt Tuiasosopo,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Lowe,,,,,,,,,,Mark Lowe,,,,,,,,,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Vargas,,,,,,,,,,Jason Vargas,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Fister,,,,,,,,,,Doug Fister,,,,,,,,,Doug,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Morrow,,,,,,,,,,Brandon Morrow,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Johnson,,1,,C,1,,0,0,2,Rob Johnson,,2,1.000,,.213,,,2,Rob,,,,,6,,,0,.615,,900,,0,,,3,,0,,0,,,0,0,0,0,0,Mariners,0,.326,0,.289
,Carp,,,,,,,,,,Mike Carp,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Feierabend,,,,,,,,,,Ryan Feierabend,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,White,,,,,,,,,,Sean White,,,,,,,,,Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Olson,,,,,,,,,,Garrett Olson,,,,,,,,,Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Saunders,,0,,PR-DH,0,,0,0,0,Michael Saunders,,,.000,,.221,,,0,Michael,,,,,0,,,0,.537,,401,,0,,,0,,0,,0,,,0,0,0,0,0,Mariners,0,.279,0,.258
,Jimenez,,,,,,,,,,Cesar Jimenez,,,,,,,,,Cesar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Johjima,,,,,,,,,,Kenji Johjima,,,,,,,,,Kenji,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Jakubauskas,,,,,,,,,,Chris Jakubauskas,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Kelley,,,,,,,,,,Shawn Kelley,,,,,,,,,Shawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariners,,,,
,Guardado,,,,,,,,,,Eddie Guardado,,,,,,,,,Eddie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Jones,,,,,,,,,,Andruw Jones,,,,,,,,,Andruw,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Millwood,,,,,,,,,,Kevin Millwood,,,,,,,,,Kevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Rodriguez,,,,,,,,,,Ivan Rodriguez,,,,,,,,,Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Vizquel,,,,,,,,,,Omar Vizquel,,,,,,,,,Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Grilli,,,,,,,,,,Jason Grilli,,,,,,,,,Jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Benoit,,,,,,,,,,Joaquin Benoit,,,,,,,,,Joaquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Young,,,,,,,,,,Michael Young,,,,,,,,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Hamilton,,,,,,,,,,Josh Hamilton,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,German,,0,,3B,2,,0,0,3,Esteban German,,1,1.000,,.304,,,1,Esteban,,,,,0,,,0,.751,,900,,0,,,2,,0,,0,,,0,0,0,0,0,Rangers,0,.391,0,.360
,Byrd,,,,,,,,,,Marlon Byrd,,,,,,,,,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
