p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Hernandez,,,,,,,,,,Livan Hernandez,,,,,,,,,Livan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Jones,,0,,3B,2,,0,0,3,Chipper Jones,,,.667,,.299,,,1,Chipper,,,,,0,,,0,.839,,600,,1,,,2,,0,,1,,,0,0,0,0,0,Braves,0,.467,0,.372
,Hudson,,,,,,,,,,Tim Hudson,,,,,,,,,Tim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
0,Durbin,0,0,0,P,0,3,0,0,0,Chad Durbin,2,,.000,0,.000,0,6,0,Chad,0,1,,0,0,1,,0,.000,5,903,,0,54,,0,4.24,0,3,0,0,12,0,0,0,0,0,Braves,0,.000,0,.000
,Wilson,,,,,,,,,,Jack Wilson,,,,,,,,,Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Hinske,,0,,PH,0,,0,0,0,Eric Hinske,,,.000,,.213,,,0,Eric,,,,,0,,,0,.564,,904,,0,,,0,,0,,0,,,0,0,0,0,0,Braves,0,.275,0,.289
,Ross,,,,,,,,,,David Ross,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Diaz,,0,,PH,0,,0,0,1,Matt Diaz,,,.000,,.250,,,0,Matt,,,,,0,,,0,.707,,905,,0,,,0,,0,,0,,,0,0,1,0,0,Braves,0,.382,0,.325
,McCann,,0,,C,3,,0,0,4,Brian McCann,,1,1.000,,.234,,,1,Brian,,,,,9,,,0,.702,,300,,0,,,0,,0,,0,,,0,0,0,0,0,Braves,0,.386,0,.316
,Prado,,0,,LF,0,,0,0,4,Martin Prado,,3,1.000,,.320,,,1,Martin,,,,,3,,,0,.858,,200,,0,,,0,,0,,1,,,0,0,1,0,0,Braves,0,.472,0,.386
,O'Flaherty,,,,,,,,,,Eric O'Flaherty,,,,,,,,,Eric,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Martinez,,,,,,,,,,Cristhian Martinez,,,,,,,,,Cristhian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Bourn,,0,,CF,0,,0,0,4,Michael Bourn,,1,1.000,,.319,,,1,Michael,,,,,1,,,0,.835,,100,,0,,,0,,0,,1,,,0,0,2,0,0,Braves,0,.465,0,.370
2,Venters,0,0,0,P,0,3,0,0,0,Jonny Venters,3,,.000,2,.000,0,8,0,Jonny,0,2,,0,0,1,,0,.000,12,906,,0,55,,0,3.00,0,3,0,0,12,0,0,0,0,0,Braves,0,.000,0,.000
,Hanson,,,,,,,,,,Tommy Hanson,,,,,,,,,Tommy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Uggla,,0,,2B,1,,0,0,3,Dan Uggla,,,1.000,,.264,,,1,Dan,,,,,2,,,1,.862,,400,,0,,,3,,0,,0,,,0,0,2,0,0,Braves,0,.477,0,.385
,Francisco,,0,,PH,0,,0,0,1,Juan Francisco,,,.000,,.232,,,1,Juan,,,,,0,,,0,.695,,901,,0,,,0,,0,,0,,,0,0,1,0,0,Braves,0,.442,0,.253
,Minor,,,,,,,,,,Mike Minor,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Fish,,,,,,,,,,Robert Fish,,,,,,,,,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
6,Delgado,5,0,6,P,0,26,0,0,1,Randall Delgado,4,,1.000,0,.300,3,58,0,Randall,0,5,,1,1,5,,0,.600,0,900,true,0,44,,0,4.34,0,15,1,3,110,0,0,0,0,0,Braves,0,.300,0,.300
,Freeman,,0,,1B,0,,0,0,3,Freddie Freeman,,1,1.000,,.255,,,2,Freddie,,,,,10,,,0,.743,,500,,0,,,1,,0,,0,,,0,0,2,0,0,Braves,0,.442,0,.301
0,Gearrin,3,0,1,P,0,9,0,0,0,Cory Gearrin,0,,.000,0,.000,0,18,0,Cory,0,1,,0,0,2,,0,.000,0,902,,0,50,,0,0.00,0,6,0,0,32,0,0,0,0,0,Braves,0,.000,0,.000
,Heyward,,0,,RF,1,,0,0,3,Jason Heyward,,1,.000,,.246,,,2,Jason,,,,,0,,,0,.767,,700,,0,,,0,,0,,1,,,0,0,0,0,0,Braves,0,.438,0,.329
,Kimbrel,,,,,,,,,,Craig Kimbrel,,,,,,,,,Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Vizcaino,,,,,,,,,,Arodys Vizcaino,,,,,,,,,Arodys,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Beachy,,,,,,,,,,Brandon Beachy,,,,,,,,,Brandon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braves,,,,
,Simmons,,0,,SS,1,,0,0,3,Andrelton Simmons,,2,1.000,,.219,,,2,Andrelton,,,,,1,,,0,.692,,800,,0,,,5,,0,,0,,,0,0,0,0,0,Braves,0,.406,0,.286
,Ibanez,,0,,LF,1,,0,0,3,Raul Ibanez,,,1.000,,.256,,,5,Raul,,,,,1,,,1,.817,,600,,0,,,0,,0,,1,,,1,1,1,0,1,Yankees,0,.506,0,.311
,Jeter,,0,,SS,0,,0,0,5,Derek Jeter,,3,1.000,,.315,,,1,Derek,,,,,1,,,0,.792,,100,,0,,,2,,0,,1,,,0,0,1,0,0,Yankees,0,.426,0,.366
