AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,5,2,1,50,13,8,62,Tobias,5,5,100,36,0,3,Tobias Harris,22,5,Harris,F,1,Detroit,5
3,0,5,8,2,25,17,7,41,Marcus,1,1,100,32,4,2,Marcus Morris,17,9,Morris,F,1,Detroit,2
0,0,5,0,0,0,11,7,64,Andre,6,2,33,24,1,5,Andre Drummond,16,6,Drummond,C,1,Detroit,4
3,0,0,3,0,0,9,2,22,Kentavious,0,0,0,39,0,2,Kentavious Caldwell-Pope,4,0,Caldwell-Pope,G,2,Detroit,1
7,0,1,4,0,0,10,3,30,Ish,0,0,0,33,0,0,Ish Smith,6,1,Smith,G,1,Detroit,0
0,0,2,0,0,0,4,3,75,Aron,2,2,100,15,1,5,Aron Baynes,8,3,Baynes,N/A,0,Detroit,0
0,0,8,2,1,50,8,3,38,Jon,2,2,100,23,1,3,Jon Leuer,9,9,Leuer,N/A,1,Detroit,1
2,0,1,1,0,0,5,1,20,Beno,4,3,75,15,0,1,Beno Udrih,5,1,Udrih,N/A,0,Detroit,0
1,0,3,1,0,0,4,1,25,Stanley,0,0,0,14,0,1,Stanley Johnson,2,3,Johnson,N/A,0,Detroit,0
0,0,1,0,0,0,1,0,0,Boban,0,0,0,5,0,2,Boban Marjanovic,0,1,Marjanovic,N/A,1,Detroit,0
0,0,0,1,0,0,1,0,0,Michael,2,2,100,2,0,0,Michael Gbinije,2,0,Gbinije,N/A,0,Detroit,0
0,0,1,0,0,0,1,0,0,Henry,0,0,0,2,1,0,Henry Ellenson,0,2,Ellenson,N/A,0,Detroit,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Darrun,N/A,N/A,N/A,N/A,N/A,N/A,Darrun Hilliard,N/A,N/A,Hilliard,N/A,N/A,Detroit,N/A
1,0,7,6,2,33,8,2,25,DeMarre,4,2,50,29,0,3,DeMarre Carroll,8,7,Carroll,F,1,Toronto,0
0,0,7,0,0,0,2,2,100,Pascal,0,0,0,22,2,2,Pascal Siakam,4,9,Siakam,F,1,Toronto,0
1,0,5,0,0,0,15,10,67,Jonas,14,12,86,35,6,4,Jonas Valanciunas,32,11,Valanciunas,C,0,Toronto,1
1,0,3,2,0,0,27,17,63,DeMar,6,6,100,34,1,1,DeMar DeRozan,40,4,DeRozan,G,1,Toronto,6
8,0,4,5,1,20,13,3,23,Kyle,3,3,100,38,1,2,Kyle Lowry,10,5,Lowry,G,1,Toronto,2
3,0,4,1,0,0,4,2,50,Terrence,0,0,0,19,0,2,Terrence Ross,4,4,Ross,N/A,2,Toronto,1
1,0,4,2,0,0,5,1,20,Patrick,2,1,50,26,0,2,Patrick Patterson,3,4,Patterson,N/A,1,Toronto,0
2,0,2,0,0,0,6,3,50,Cory,0,0,0,22,2,1,Cory Joseph,6,4,Joseph,N/A,1,Toronto,1
0,0,0,0,0,0,4,1,25,Jakob,0,0,0,13,2,5,Jakob Poeltl,2,2,Poeltl,N/A,0,Toronto,0
0,0,1,2,0,0,2,0,0,Norman,0,0,0,2,0,0,Norman Powell,0,1,Powell,N/A,0,Toronto,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bruno,N/A,N/A,N/A,N/A,N/A,N/A,Bruno Caboclo,N/A,N/A,Caboclo,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lucas,N/A,N/A,N/A,N/A,N/A,N/A,Lucas Nogueira,N/A,N/A,Nogueira,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fred,N/A,N/A,N/A,N/A,N/A,N/A,Fred VanVleet,N/A,N/A,VanVleet,N/A,N/A,Toronto,N/A
