p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Dunn,,,,,,,,,,Mike Dunn,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockies,,,,
,Reynolds,,0,,1B,1,,0,0,3,Mark Reynolds,,,1.000,,.283,,,1,Mark,,,,,11,,,1,.885,,400,,0,,,0,,0,,1,,,0,1,1,1,0,Rockies,0,.513,0,.372
,Hanigan,,,,,,,,,,Ryan Hanigan,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockies,,,,
,Blackmon,,0,,CF,0,,0,0,5,Charlie Blackmon,,,1.000,,.317,,,0,Charlie,,,,,4,,,0,.945,,100,,0,,,0,,0,,2,,,0,1,3,0,0,Rockies,1,.576,0,.369
0,McGee,0,0,0,P,0,2,0,0,0,Jake McGee,0,,.000,3,.000,0,6,0,Jake,1,1,,0,0,0,2/3,0,.000,13,203,,0,45,,0,2.70,0,2,0,0,9,0,0,0,0,0,Rockies,0,.000,0,.000
,Parra,,0,,LF,1,,0,0,3,Gerardo Parra,,1,1.000,,.321,,,0,Gerardo,,,,,2,,,0,.834,,500,,0,,,1,,1,,1,,,0,0,1,0,2,Rockies,0,.487,1,.347
,Gonzalez,,0,,PH,0,,0,0,1,Carlos Gonzalez,,,.000,,.216,,,0,Carlos,,,,,0,,,0,.632,,205,,0,,,0,,0,,0,,,0,0,1,0,0,Rockies,0,.336,0,.296
3,Ottavino,1,0,0,P,0,2,0,0,0,Adam Ottavino,1,,.000,2,.000,0,5,0,Adam,0,0,,0,0,0,1/3,0,.000,19,202,,0,40,,0,5.74,0,1,0,0,7,0,0,0,0,0,Rockies,0,.000,0,.000
,Amarista,,0,,PH-2B,1,,0,0,2,Alexi Amarista,,1,1.000,,.259,,,0,Alexi,,,,,1,,,0,.659,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Rockies,0,.380,0,.279
,Bettis,,,,,,,,,,Chad Bettis,,,,,,,,,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockies,,,,
1,Holland,1,0,1,P,0,4,0,0,0,Greg Holland,1,,.000,1,.000,1,8,0,Greg,28,0,,1,0,1,,0,.000,0,204,true,0,33,,0,1.62,0,3,0,1,15,0,0,0,0,0,Rockies,0,.000,0,.000
,LeMahieu,,0,,2B,1,,0,0,3,DJ LeMahieu,,1,1.000,,.309,,,2,DJ,,,,,3,,,1,.756,,200,,0,,,2,,0,,1,,,0,1,0,0,0,Rockies,0,.392,0,.364
,Chatwood,,0,,PR,0,,0,0,0,Tyler Chatwood,,,.000,,.167,,,0,Tyler,,,,,0,,,0,.367,,201,,0,,,0,,0,,0,,,0,0,0,0,0,Rockies,0,.200,0,.167
,Lyles,,,,,,,,,,Jordan Lyles,,,,,,,,,Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockies,,,,
