inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Josh Tomlin,1,3,1,Yolmer Sanchez,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Josh Tomlin,1,3,2,Yoan Moncada,['N/A'],['Yoan Moncada'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Josh Tomlin,2,0,2,Jose Abreu,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Josh Tomlin,3,0,1,Matt Davidson,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Chris Volstad,0,4,1,Francisco Lindor,['Francisco Lindor'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Chris Volstad,0,4,2,Jason Kipnis,['Jason Kipnis'],['Francisco Lindor'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Chris Volstad,0,4,2,Jose Ramirez,['Jose Ramirez'],['Jason Kipnis'],['Francisco Lindor'],Walk,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Chris Volstad,1,0,1,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,bottom,2,"['Francisco Lindor', 'Jason Kipnis']",Chris Volstad,1,0,1,Jay Bruce,['Jay Bruce'],['N/A'],['Jose Ramirez'],Single,N/A,2,0,2,N/A,N/A
1,bottom,1,['Jose Ramirez'],Chris Volstad,2,1,0,Carlos Santana,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,3,0,1,N/A,N/A
1,bottom,0,[],Chris Volstad,3,1,1,Austin Jackson,['N/A'],['N/A'],['N/A'],Lineout,N/A,3,0,N/A,N/A,N/A
2,top,0,[],Josh Tomlin,1,2,2,Rob Brantly,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,0,N/A,N/A,N/A
2,top,0,[],Josh Tomlin,2,1,3,Tim Anderson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,0,N/A,N/A,N/A
2,top,0,[],Josh Tomlin,3,2,3,Rymer Liriano,['N/A'],['N/A'],['N/A'],Strikeout,N/A,3,0,N/A,N/A,N/A
2,bottom,0,[],Chris Volstad,1,0,0,Yandy Diaz,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,0,N/A,N/A,N/A
