inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Ty Taubenheim,0,0,0,Melvin Upton,['Melvin Upton'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Ty Taubenheim,0,0,0,Carl Crawford,['Carl Crawford'],['N/A'],['Melvin Upton'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],N/A,0,1,0,Evan Longoria,['N/A'],['Carl Crawford'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
1,top,1,['Melvin Upton'],Ty Taubenheim,1,1,0,Evan Longoria,['N/A'],['Carl Crawford'],['Carl Crawford'],Sac Fly,N/A,0,1,1,N/A,N/A
1,top,0,[],Ty Taubenheim,2,3,3,Eric Hinske,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Ty Taubenheim,3,2,3,Carlos Pena,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Edwin Jackson,1,0,1,Nate McLouth,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Edwin Jackson,2,0,0,Freddy Sanchez,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Edwin Jackson,3,0,3,Jason Bay,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Ty Taubenheim,1,2,1,Dioner Navarro,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Ty Taubenheim,2,0,0,Willy Aybar,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Ty Taubenheim,3,1,2,Jason Bartlett,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Edwin Jackson,0,4,2,Ryan Doumit,['Ryan Doumit'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Edwin Jackson,0,1,1,Xavier Nady,['N/A'],['Xavier Nady'],['Ryan Doumit'],Double,N/A,0,1,N/A,N/A,N/A
2,bottom,1,['Ryan Doumit'],Edwin Jackson,1,0,1,Adam LaRoche,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,1,N/A,N/A
2,bottom,0,[],Edwin Jackson,1,1,2,Jose Bautista,['Jose Bautista'],['N/A'],['Xavier Nady'],Single,N/A,1,1,N/A,N/A,N/A
2,bottom,0,[],Edwin Jackson,3,1,0,Jack Wilson,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,1,1,N/A,N/A,N/A
3,top,0,[],Ty Taubenheim,0,4,0,Edwin Jackson,['Edwin Jackson'],['N/A'],['N/A'],Walk,N/A,1,1,N/A,N/A,N/A
3,top,0,[],Ty Taubenheim,1,0,3,Melvin Upton,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
3,top,0,[],Ty Taubenheim,2,3,2,Carl Crawford,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
3,top,0,[],Ty Taubenheim,3,1,3,Evan Longoria,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
3,bottom,0,[],Edwin Jackson,0,2,2,Ty Taubenheim,['Ty Taubenheim'],['N/A'],['N/A'],Field Error,N/A,1,1,N/A,N/A,Jason Bartlett
3,bottom,0,[],Edwin Jackson,1,1,0,Nate McLouth,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
3,bottom,0,[],Edwin Jackson,3,2,0,Freddy Sanchez,['N/A'],['N/A'],['N/A'],Double Play,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Ty Taubenheim,1,0,0,Eric Hinske,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Ty Taubenheim,1,4,0,Carlos Pena,['Carlos Pena'],['N/A'],['N/A'],Walk,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Ty Taubenheim,2,3,2,Dioner Navarro,['N/A'],['N/A'],['N/A'],Lineout,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Ty Taubenheim,3,2,0,Willy Aybar,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Edwin Jackson,1,1,3,Jason Bay,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Edwin Jackson,2,2,2,Ryan Doumit,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Edwin Jackson,2,1,1,Xavier Nady,['N/A'],['Xavier Nady'],['N/A'],Double,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Edwin Jackson,3,2,3,Adam LaRoche,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Ty Taubenheim,0,3,1,Jason Bartlett,['N/A'],['Jason Bartlett'],['N/A'],Double,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Ty Taubenheim,1,0,0,Edwin Jackson,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Ty Taubenheim,1,4,1,Melvin Upton,['Melvin Upton'],['N/A'],['N/A'],Walk,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Ty Taubenheim,2,0,0,Carl Crawford,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Ty Taubenheim,3,1,0,Evan Longoria,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Edwin Jackson,0,2,2,Jose Bautista,['N/A'],['Jose Bautista'],['N/A'],Double,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Edwin Jackson,1,1,2,Jack Wilson,['N/A'],['N/A'],['Jose Bautista'],Flyout,N/A,1,1,N/A,N/A,N/A
5,bottom,1,['Jose Bautista'],Edwin Jackson,1,3,1,Ty Taubenheim,['N/A'],['Ty Taubenheim'],['N/A'],Double,N/A,2,1,1,N/A,N/A
5,bottom,0,[],Edwin Jackson,2,3,2,Nate McLouth,['N/A'],['N/A'],['N/A'],Pop Out,N/A,2,1,N/A,N/A,N/A
5,bottom,0,[],Edwin Jackson,3,0,0,Freddy Sanchez,['N/A'],['N/A'],['N/A'],Flyout,N/A,2,1,N/A,N/A,N/A
6,top,0,[],Ty Taubenheim,0,2,2,Eric Hinske,['N/A'],['Eric Hinske'],['N/A'],Double,N/A,2,1,N/A,N/A,N/A
6,top,0,[],Ty Taubenheim,1,3,1,Carlos Pena,['N/A'],['N/A'],['Eric Hinske'],Flyout,N/A,2,1,N/A,N/A,N/A
6,top,1,['Eric Hinske'],Ty Taubenheim,1,1,0,Dioner Navarro,['Dioner Navarro'],['N/A'],['N/A'],Single,N/A,2,2,1,N/A,N/A
6,top,0,[],Ty Taubenheim,2,3,2,Willy Aybar,['Willy Aybar'],['N/A'],['N/A'],Single,N/A,2,2,N/A,N/A,N/A
6,top,0,[],Ty Taubenheim,2,3,1,Jason Bartlett,['Jason Bartlett'],['N/A'],['Willy Aybar'],Single,N/A,2,2,N/A,N/A,N/A
6,top,0,[],Ty Taubenheim,3,3,2,Edwin Jackson,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,2,N/A,N/A,N/A
