inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Matt Harrison,1,2,2,Rafael Furcal,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,1,[],Matt Harrison,1,0,1,Allen Craig,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,1,1,N/A,N/A
1,top,0,[],Matt Harrison,2,2,1,Albert Pujols,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Matt Harrison,2,2,1,Matt Holliday,['Matt Holliday'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Matt Harrison,3,1,2,Lance Berkman,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Kyle Lohse,1,2,3,Ian Kinsler,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Kyle Lohse,2,3,3,Elvis Andrus,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Kyle Lohse,3,2,1,Josh Hamilton,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Matt Harrison,1,3,3,David Freese,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Matt Harrison,2,0,0,Yadier Molina,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Matt Harrison,3,1,3,Jon Jay,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Kyle Lohse,1,2,2,Michael Young,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Kyle Lohse,1,1,2,Adrian Beltre,['Adrian Beltre'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Kyle Lohse,1,4,2,Nelson Cruz,['Nelson Cruz'],['Adrian Beltre'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Kyle Lohse,2,2,2,Mike Napoli,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Kyle Lohse,3,1,1,David Murphy,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Matt Harrison,0,1,1,Ryan Theriot,['Ryan Theriot'],['N/A'],['N/A'],Field Error,N/A,0,1,N/A,N/A,Ian Kinsler
3,top,0,[],Matt Harrison,2,2,1,Rafael Furcal,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Matt Harrison,3,2,3,Allen Craig,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Kyle Lohse,1,2,3,Yorvit Torrealba,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
