AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
1,0,3,1,0,0,6,3,50,Chandler,6,6,100,25,0,1,Chandler Parsons,12,3,Parsons,F,1,Memphis,1
1,0,3,1,0,0,1,0,0,JaMychal,0,0,0,24,1,6,JaMychal Green,0,4,Green,F,0,Memphis,2
8,1,4,4,0,0,24,14,58,Marc,3,3,100,42,0,4,Marc Gasol,31,4,Gasol,C,2,Memphis,1
0,2,2,1,0,0,9,4,44,Tony,4,3,75,29,2,3,Tony Allen,11,4,Allen,G,1,Memphis,2
2,0,1,5,1,20,16,7,44,Mike,5,3,60,34,0,0,Mike Conley,18,1,Conley,G,3,Memphis,2
1,1,1,2,1,50,5,2,40,James,0,0,0,23,2,6,James Ennis III,5,3,Ennis,N/A,1,Memphis,2
3,0,7,1,0,0,14,6,43,Zach,4,4,100,29,3,4,Zach Randolph,16,10,Randolph,N/A,1,Memphis,1
3,1,0,4,1,25,6,3,50,Vince,0,0,0,19,0,1,Vince Carter,7,0,Carter,N/A,0,Memphis,0
2,0,0,0,0,0,2,1,50,Andrew,0,0,0,14,0,3,Andrew Harrison,2,0,Harrison,N/A,1,Memphis,1
0,0,0,0,0,0,0,0,0,Troy,0,0,0,1,0,0,Troy Daniels,0,0,Daniels,N/A,0,Memphis,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Deyonta,N/A,N/A,N/A,N/A,N/A,N/A,Deyonta Davis,N/A,N/A,Davis,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toney,N/A,N/A,N/A,N/A,N/A,N/A,Toney Douglas,N/A,N/A,Douglas,N/A,N/A,Memphis,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Brandan,N/A,N/A,N/A,N/A,N/A,N/A,Brandan Wright,N/A,N/A,Wright,N/A,N/A,Memphis,N/A
0,1,3,2,0,0,5,3,60,Andre,0,0,0,20,1,1,Andre Roberson,6,4,Roberson,F,1,Oklahoma City,0
0,0,1,2,0,0,4,1,25,Domantas,0,0,0,11,0,2,Domantas Sabonis,2,1,Sabonis,F,0,Oklahoma City,5
2,2,2,0,0,0,13,7,54,Steven,6,2,33,44,10,4,Steven Adams,16,12,Adams,C,1,Oklahoma City,3
3,0,3,5,1,20,14,3,21,Victor,0,0,0,35,0,4,Victor Oladipo,7,3,Oladipo,G,2,Oklahoma City,0
12,0,11,7,5,71,20,8,40,Russell,17,17,100,38,2,2,Russell Westbrook,38,13,Westbrook,G,3,Oklahoma City,5
0,0,0,4,3,75,7,5,71,Anthony,2,2,100,19,1,3,Anthony Morrow,15,1,Morrow,N/A,0,Oklahoma City,1
2,0,7,4,3,75,7,6,86,Joffrey,2,1,50,29,1,3,Joffrey Lauvergne,16,8,Lauvergne,N/A,0,Oklahoma City,3
0,0,1,0,0,0,3,1,33,Jerami,2,1,50,14,0,0,Jerami Grant,3,1,Grant,N/A,0,Oklahoma City,2
1,0,2,0,0,0,0,0,0,Nick,4,2,50,11,1,2,Nick Collison,2,3,Collison,N/A,0,Oklahoma City,1
1,0,1,2,1,50,7,4,57,Cameron,0,0,0,19,0,0,Cameron Payne,9,1,Payne,N/A,0,Oklahoma City,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Semaj,N/A,N/A,N/A,N/A,N/A,N/A,Semaj Christon,N/A,N/A,Christon,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kyle,N/A,N/A,N/A,N/A,N/A,N/A,Kyle Singler,N/A,N/A,Singler,N/A,N/A,Oklahoma City,N/A
