inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Julio Teheran,1,0,0,Dee Gordon,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Julio Teheran,2,0,2,Yasiel Puig,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Julio Teheran,3,1,2,Adrian Gonzalez,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Kevin Correia,1,1,2,Emilio Bonifacio,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Kevin Correia,2,1,0,Tommy La Stella,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Kevin Correia,3,0,0,Freddie Freeman,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Julio Teheran,1,0,3,Matt Kemp,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Julio Teheran,1,2,1,Carl Crawford,['Carl Crawford'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Julio Teheran,3,2,3,Justin Turner,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Kevin Correia,1,2,2,Justin Upton,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Kevin Correia,2,1,3,Jason Heyward,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Kevin Correia,3,1,3,Evan Gattis,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Julio Teheran,1,0,1,A.J. Ellis,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Julio Teheran,2,2,1,Miguel Rojas,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Julio Teheran,2,0,2,Kevin Correia,['Kevin Correia'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
3,top,0,[],Julio Teheran,3,0,1,Dee Gordon,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Kevin Correia,1,2,3,Chris Johnson,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Kevin Correia,2,3,2,Melvin Upton,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
3,bottom,0,[],Kevin Correia,3,0,0,Julio Teheran,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Julio Teheran,0,1,0,Yasiel Puig,['Yasiel Puig'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Julio Teheran,1,0,0,Adrian Gonzalez,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,top,0,[],Julio Teheran,3,0,2,Matt Kemp,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Kevin Correia,0,1,2,Emilio Bonifacio,['Emilio Bonifacio'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Kevin Correia,1,0,1,Ramiro Pena,['N/A'],['Emilio Bonifacio'],['N/A'],Sac Bunt,N/A,0,0,N/A,N/A,N/A
4,bottom,0,[],Kevin Correia,1,4,2,Freddie Freeman,['Freddie Freeman'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
4,bottom,1,['Emilio Bonifacio'],Kevin Correia,1,3,2,Justin Upton,['Justin Upton'],['Freddie Freeman'],['N/A'],Single,N/A,1,0,1,N/A,N/A
4,bottom,0,[],Kevin Correia,2,2,3,Jason Heyward,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
4,bottom,0,[],Kevin Correia,3,0,0,Evan Gattis,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,0,N/A,N/A,N/A
5,top,0,[],Julio Teheran,1,0,3,Carl Crawford,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,0,N/A,N/A,N/A
5,top,0,[],Julio Teheran,2,0,1,Justin Turner,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,0,N/A,N/A,N/A
5,top,0,[],Julio Teheran,2,4,2,A.J. Ellis,['A.J. Ellis'],['N/A'],['N/A'],Walk,N/A,1,0,N/A,N/A,N/A
