inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Jose Quintana,1,0,0,Ian Kinsler,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jose Quintana,2,0,1,Cameron Maybin,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Jose Quintana,3,0,2,Miguel Cabrera,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Anibal Sanchez,1,1,1,Adam Eaton,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Anibal Sanchez,1,1,1,Tim Anderson,['Tim Anderson'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,1,['Tim Anderson'],Anibal Sanchez,1,1,0,Melky Cabrera,['N/A'],['Melky Cabrera'],['N/A'],Double,N/A,1,0,1,N/A,N/A
1,bottom,0,[],Anibal Sanchez,2,1,2,Jose Abreu,['N/A'],['Jose Abreu'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
1,bottom,0,[],Anibal Sanchez,3,0,0,Justin Morneau,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Jose Quintana,0,1,2,Victor Martinez,['Victor Martinez'],['N/A'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
2,top,0,[],Jose Quintana,0,2,2,J.D. Martinez,['J.D. Martinez'],['Victor Martinez'],['N/A'],Single,N/A,1,0,N/A,N/A,N/A
2,top,2,['Victor Martinez'],Jose Quintana,0,2,1,Justin Upton,['N/A'],['N/A'],['N/A'],Home Run,N/A,1,3,3,N/A,N/A
2,top,0,[],Jose Quintana,0,2,2,James McCann,['James McCann'],['N/A'],['N/A'],Single,N/A,1,3,N/A,N/A,N/A
2,top,0,[],Jose Quintana,2,0,1,Casey McGehee,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,1,3,N/A,N/A,N/A
2,top,0,[],Jose Quintana,3,0,0,Jose Iglesias,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
2,bottom,0,[],Anibal Sanchez,1,3,3,Todd Frazier,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,3,N/A,N/A,N/A
2,bottom,0,[],Anibal Sanchez,2,3,2,Avisail Garcia,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
2,bottom,0,[],Anibal Sanchez,3,1,0,Omar Narvaez,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,3,N/A,N/A,N/A
3,top,0,[],Jose Quintana,1,3,2,Ian Kinsler,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,3,N/A,N/A,N/A
3,top,0,[],Jose Quintana,2,1,3,Cameron Maybin,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,3,N/A,N/A,N/A
3,top,0,[],Jose Quintana,3,3,3,Miguel Cabrera,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,3,N/A,N/A,N/A
3,bottom,0,[],Anibal Sanchez,0,0,1,Tyler Saladino,['Tyler Saladino'],['N/A'],['N/A'],Single,N/A,1,3,N/A,N/A,N/A
3,bottom,0,[],Anibal Sanchez,0,4,2,Adam Eaton,['Adam Eaton'],['Tyler Saladino'],['N/A'],Walk,N/A,1,3,N/A,N/A,N/A
3,bottom,0,[],Anibal Sanchez,1,1,0,Tim Anderson,['N/A'],['Adam Eaton'],['Tyler Saladino'],Groundout,N/A,1,3,N/A,N/A,N/A
3,bottom,1,['Tyler Saladino'],Anibal Sanchez,1,0,1,Melky Cabrera,['Melky Cabrera'],['N/A'],['Adam Eaton'],Single,N/A,2,3,1,N/A,N/A
3,bottom,1,['Adam Eaton'],Anibal Sanchez,2,2,0,Jose Abreu,['N/A'],['N/A'],['N/A'],Sac Fly,N/A,3,3,1,N/A,N/A
3,bottom,0,[],Anibal Sanchez,3,1,1,Justin Morneau,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,3,N/A,N/A,N/A
