p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Morneau,,0,,DH,0,,0,0,4,Justin Morneau,,2,.000,,.265,,,2,Justin,,,,,0,,,0,.752,,500,,0,,,0,,1,,2,,,0,0,0,0,1,White Sox,0,.445,0,.307
,Shields,,,,,,,,,,James Shields,,,,,,,,,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Frazier,,0,,3B,1,,0,0,4,Todd Frazier,,2,1.000,,.214,,,3,Todd,,,,,1,,,0,.747,,600,,0,,,2,,0,,0,,,0,0,1,0,0,White Sox,0,.450,0,.297
,Gonzalez,,,,,,,,,,Miguel Gonzalez,,,,,,,,,Miguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Jackson,,,,,,,,,,Austin Jackson,,,,,,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Albers,,,,,,,,,,Matt Albers,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Cabrera,,0,,LF,2,,0,0,4,Melky Cabrera,,,1.000,,.296,,,0,Melky,,,,,1,,,1,.792,,300,,0,,,1,,1,,2,,,0,0,0,0,2,White Sox,0,.444,0,.348
,Putnam,,,,,,,,,,Zach Putnam,,,,,,,,,Zach,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Avila,,,,,,,,,,Alex Avila,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
10,Quintana,8,0,2,P,0,27,0,0,0,Jose Quintana,11,,1.000,0,.000,4,74,0,Jose,0,7,,1,0,6,2/3,0,.000,0,,,0,49,,1,3.13,0,20,0,4,116,0,0,0,0,0,White Sox,0,.000,0,.000
3,Robertson,1,0,1,P,0,5,0,0,0,David Robertson,4,,.000,7,.000,0,10,0,David,35,2,true,0,0,1,,0,.000,0,,,0,44,,0,3.68,0,3,0,0,17,0,0,0,0,0,White Sox,0,.000,0,.000
,Petricka,,,,,,,,,,Jake Petricka,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Jones,,,,,,,,,,Nate Jones,,,,,,,,,Nate,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Ranaudo,,,,,,,,,,Anthony Ranaudo,,,,,,,,,Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Sale,,,,,,,,,,Chris Sale,,,,,,,,,Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Garcia,,0,,RF,0,,0,0,4,Avisail Garcia,,2,1.000,,.245,,,0,Avisail,,,,,1,,,0,.688,,700,,0,,,0,,0,,1,,,0,1,1,0,1,White Sox,1,.382,0,.306
,Jennings,,,,,,,,,,Dan Jennings,,,,,,,,,Dan,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Lawrie,,,,,,,,,,Brett Lawrie,,,,,,,,,Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Shuck,,0,,PR-DH,0,,0,0,0,JB Shuck,,,.000,,.209,,,0,JB,,,,,0,,,0,.557,,501,,0,,,0,,0,,0,,,0,1,0,0,0,White Sox,0,.307,0,.250
,Webb,,,,,,,,,,Daniel Webb,,,,,,,,,Daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Garcia,,,,,,,,,,Leury Garcia,,,,,,,,,Leury,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Smith,,,,,,,,,,Blake Smith,,,,,,,,,Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Turner,,,,,,,,,,Jacob Turner,,,,,,,,,Jacob,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
,Abreu,,0,,1B,2,,0,0,4,Jose Abreu,,,1.000,,.298,,,3,Jose,,,,,8,,,0,.831,,400,,0,,,1,,0,,3,,,0,1,0,0,1,White Sox,0,.482,1,.349
,Narvaez,,0,,C,2,,0,0,3,Omar Narvaez,,,1.000,,.321,,,1,Omar,,,,,10,,,1,.824,,800,,0,,,0,,0,,0,,,0,1,1,0,0,White Sox,0,.375,0,.449
,Sanchez,,,,,,,,,,Yolmer Sanchez,,,,,,,,,Yolmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Sox,,,,
