inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Tommy Hunter,0,0,1,Alex Gordon,['Alex Gordon'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Tommy Hunter,1,0,0,Alcides Escobar,['N/A'],['Alex Gordon'],['N/A'],Sac Bunt,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Tommy Hunter,2,2,1,Mike Moustakas,['N/A'],['N/A'],['Alex Gordon'],Flyout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Tommy Hunter,3,2,3,Billy Butler,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bruce Chen,0,0,0,Nick Markakis,['N/A'],['Nick Markakis'],['N/A'],Double,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bruce Chen,1,2,3,J.J. Hardy,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bruce Chen,1,0,0,Nate McLouth,['Nate McLouth'],['N/A'],['Nick Markakis'],Single,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bruce Chen,2,1,3,Adam Jones,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],N/A,2,1,0,Lew Ford,['N/A'],['Nate McLouth'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Bruce Chen,3,1,0,Lew Ford,['N/A'],['Nate McLouth'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tommy Hunter,1,1,2,Lorenzo Cain,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tommy Hunter,1,4,2,Jeff Francoeur,['Jeff Francoeur'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tommy Hunter,2,1,3,Eric Hosmer,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Tommy Hunter,3,3,2,Brayan Pena,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Bruce Chen,0,4,2,Mark Reynolds,['Mark Reynolds'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
2,bottom,2,['Mark Reynolds'],Bruce Chen,0,2,2,Manny Machado,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,0,2,N/A,N/A
2,bottom,0,[],Bruce Chen,1,0,3,Robert Andino,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,0,N/A,N/A,N/A
2,bottom,0,[],Bruce Chen,2,1,1,Taylor Teagarden,['N/A'],['N/A'],['N/A'],Flyout,N/A,2,0,N/A,N/A,N/A
2,bottom,0,[],Bruce Chen,3,0,1,Nick Markakis,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,0,N/A,N/A,N/A
3,top,0,[],Tommy Hunter,0,0,1,Chris Getz,['Chris Getz'],['N/A'],['N/A'],Single,N/A,2,0,N/A,N/A,N/A
3,top,0,[],Tommy Hunter,2,0,1,Alex Gordon,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,2,0,N/A,N/A,N/A
3,top,0,[],Tommy Hunter,3,0,2,Alcides Escobar,['N/A'],['N/A'],['N/A'],Flyout,N/A,2,0,N/A,N/A,N/A
3,bottom,0,[],Bruce Chen,1,0,0,J.J. Hardy,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,0,N/A,N/A,N/A
3,bottom,0,[],Bruce Chen,2,2,2,Nate McLouth,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,0,N/A,N/A,N/A
3,bottom,0,[],Bruce Chen,3,1,2,Adam Jones,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,0,N/A,N/A,N/A
4,top,1,[],Tommy Hunter,0,2,2,Mike Moustakas,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,1,1,N/A,N/A
4,top,0,[],Tommy Hunter,0,1,1,Billy Butler,['Billy Butler'],['N/A'],['N/A'],Single,N/A,2,1,N/A,N/A,N/A
4,top,0,[],Tommy Hunter,1,3,2,Lorenzo Cain,['N/A'],['N/A'],['N/A'],Flyout,N/A,2,1,N/A,N/A,N/A
4,top,0,[],Tommy Hunter,1,3,2,Jeff Francoeur,['Jeff Francoeur'],['Billy Butler'],['N/A'],Single,N/A,2,1,N/A,N/A,N/A
4,top,0,[],Tommy Hunter,1,4,2,Eric Hosmer,['Eric Hosmer'],['Jeff Francoeur'],['Billy Butler'],Walk,N/A,2,1,N/A,N/A,N/A
4,top,1,['Billy Butler'],Tommy Hunter,2,2,0,Brayan Pena,['N/A'],['Eric Hosmer'],['Jeff Francoeur'],Sac Fly,N/A,2,2,1,N/A,N/A
4,top,0,[],Tommy Hunter,3,0,0,Chris Getz,['N/A'],['N/A'],['N/A'],Groundout,N/A,2,2,N/A,N/A,N/A
4,bottom,0,[],Bruce Chen,1,1,3,Lew Ford,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,2,N/A,N/A,N/A
4,bottom,0,[],Bruce Chen,2,1,1,Mark Reynolds,['N/A'],['N/A'],['N/A'],Pop Out,N/A,2,2,N/A,N/A,N/A
4,bottom,0,[],Bruce Chen,3,2,1,Manny Machado,['N/A'],['N/A'],['N/A'],Flyout,N/A,2,2,N/A,N/A,N/A
5,top,0,[],Tommy Hunter,0,2,1,Alex Gordon,['Alex Gordon'],['N/A'],['N/A'],Single,N/A,2,2,N/A,N/A,N/A
5,top,0,[],Tommy Hunter,0,0,0,Alcides Escobar,['Alcides Escobar'],['N/A'],['Alex Gordon'],Single,N/A,2,2,N/A,N/A,N/A
5,top,1,['Alex Gordon'],Tommy Hunter,2,1,1,Mike Moustakas,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,2,3,N/A,N/A,N/A
5,top,0,[],Tommy Hunter,2,1,1,Billy Butler,['Billy Butler'],['N/A'],['N/A'],Single,N/A,2,3,N/A,N/A,N/A
5,top,0,[],Tommy Hunter,3,2,2,Lorenzo Cain,['N/A'],['N/A'],['N/A'],Forceout,N/A,2,3,N/A,N/A,N/A
5,bottom,0,[],Bruce Chen,1,0,2,Robert Andino,['N/A'],['N/A'],['N/A'],Lineout,N/A,2,3,N/A,N/A,N/A
5,bottom,0,[],Bruce Chen,2,1,3,Taylor Teagarden,['N/A'],['N/A'],['N/A'],Strikeout,N/A,2,3,N/A,N/A,N/A
5,bottom,1,[],Bruce Chen,2,3,2,Nick Markakis,['N/A'],['N/A'],['N/A'],Home Run,N/A,3,3,1,N/A,N/A
5,bottom,0,[],Bruce Chen,3,2,0,J.J. Hardy,['N/A'],['N/A'],['N/A'],Pop Out,N/A,3,3,N/A,N/A,N/A
6,top,0,[],Luis Ayala,1,0,0,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,3,N/A,N/A,N/A
6,top,0,[],Luis Ayala,2,1,2,Eric Hosmer,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,3,N/A,N/A,N/A
6,top,0,[],Luis Ayala,3,1,1,Brayan Pena,['N/A'],['N/A'],['N/A'],Groundout,N/A,3,3,N/A,N/A,N/A
6,bottom,0,[],Bruce Chen,1,2,2,Nate McLouth,['N/A'],['N/A'],['N/A'],Flyout,N/A,3,3,N/A,N/A,N/A
6,bottom,0,[],Bruce Chen,1,4,2,Adam Jones,['Adam Jones'],['N/A'],['N/A'],Walk,N/A,3,3,N/A,N/A,N/A
6,bottom,0,[],Bruce Chen,1,4,2,Lew Ford,['Lew Ford'],['Adam Jones'],['N/A'],Walk,N/A,3,3,N/A,N/A,N/A
6,bottom,1,['Adam Jones'],Louis Coleman,1,2,2,Mark Reynolds,['Mark Reynolds'],['Lew Ford'],['N/A'],Single,N/A,4,3,1,N/A,N/A
6,bottom,0,[],Louis Coleman,2,2,0,Manny Machado,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
6,bottom,0,[],Louis Coleman,3,2,3,Robert Andino,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Troy Patton,1,2,3,Chris Getz,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Troy Patton,2,3,3,Alex Gordon,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
7,top,0,[],Troy Patton,3,1,1,Alcides Escobar,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Louis Coleman,1,0,1,Taylor Teagarden,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Francisley Bueno,2,1,1,Nick Markakis,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
7,bottom,0,[],Francisley Bueno,3,1,1,J.J. Hardy,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Pedro Strop,1,1,3,Mike Moustakas,['N/A'],['N/A'],['N/A'],Strikeout,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Pedro Strop,1,4,2,Billy Butler,['Billy Butler'],['N/A'],['N/A'],Walk,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Pedro Strop,2,1,2,Lorenzo Cain,['N/A'],['N/A'],['N/A'],Flyout,N/A,4,3,N/A,N/A,N/A
8,top,0,[],Pedro Strop,3,0,0,Jeff Francoeur,['N/A'],['N/A'],['N/A'],Groundout,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],Francisley Bueno,0,4,2,Nate McLouth,['Nate McLouth'],['N/A'],['N/A'],Walk,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],Aaron Crow,0,0,0,Adam Jones,['Adam Jones'],['Nate McLouth'],['N/A'],Single,N/A,4,3,N/A,N/A,N/A
8,bottom,0,[],Aaron Crow,1,1,0,Lew Ford,['N/A'],['Adam Jones'],['Nate McLouth'],Sac Bunt,N/A,4,3,N/A,N/A,N/A
8,bottom,1,['Nate McLouth'],N/A,1,1,0,Mark Reynolds,['N/A'],['N/A'],['Adam Jones'],Passed Ball,N/A,5,3,N/A,N/A,Brayan Pena
8,bottom,0,[],Aaron Crow,2,1,0,Mark Reynolds,['N/A'],['N/A'],['Adam Jones'],Groundout,N/A,5,3,N/A,N/A,N/A
8,bottom,0,[],Aaron Crow,3,0,3,Manny Machado,['N/A'],['N/A'],['N/A'],Strikeout,N/A,5,3,N/A,N/A,N/A
9,top,0,[],Jim Johnson,1,1,2,Eric Hosmer,['N/A'],['N/A'],['N/A'],Groundout,N/A,5,3,N/A,N/A,N/A
9,top,0,[],Jim Johnson,2,3,2,Brayan Pena,['N/A'],['N/A'],['N/A'],Flyout,N/A,5,3,N/A,N/A,N/A
9,top,0,[],Jim Johnson,3,2,1,Chris Getz,['N/A'],['N/A'],['N/A'],Flyout,N/A,5,3,N/A,N/A,N/A
