p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Mauer,,0,,1B,1,,0,0,5,Joe Mauer,,2,1.000,,.272,,,0,Joe,,,,,11,,,0,.700,,200,,0,,,2,,0,,2,,,0,2,0,0,0,Twins,0,.326,0,.374
,Willingham,,,,,,,,,,Josh Willingham,,,,,,,,,Josh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
3,Correia,8,0,2,P,0,17,0,0,0,Kevin Correia,0,,.000,0,.000,8,41,0,Kevin,0,0,,1,0,2,1/3,0,.000,0,,true,0,9,,0,7.33,0,7,0,7,66,0,0,0,0,0,Twins,0,.000,0,.000
,Kubel,,0,,LF,1,,0,0,4,Jason Kubel,,,1.000,,.319,,,0,Jason,,,,,3,,,0,.867,,500,,0,,,0,,2,,3,,,0,1,0,0,1,Twins,0,.472,0,.395
,Suzuki,,0,,C,3,,0,0,1,Kurt Suzuki,,,1.000,,.305,,,0,Kurt,,,,,2,,,1,.804,,700,,0,,,0,,0,,0,,,0,0,0,0,2,Twins,0,.407,2,.397
,Nolasco,,,,,,,,,,Ricky Nolasco,,,,,,,,,Ricky,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Perkins,,,,,,,,,,Glen Perkins,,,,,,,,,Glen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Fuld,,0,,CF,0,,0,0,4,Sam Fuld,,1,1.000,,.295,,,3,Sam,,,,,4,,,0,.863,,800,,0,,,1,,0,,2,,,0,0,1,0,0,Twins,0,.523,0,.340
,Burton,,,,,,,,,,Jared Burton,,,,,,,,,Jared,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Pelfrey,,,,,,,,,,Mike Pelfrey,,,,,,,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Hughes,,,,,,,,,,Phil Hughes,,,,,,,,,Phil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Plouffe,,0,,3B,0,,0,0,4,Trevor Plouffe,,,1.000,,.306,,,1,Trevor,,,,,0,,,1,.894,,300,,0,,,3,,1,,1,,,0,1,3,0,1,Twins,0,.482,0,.412
0,Swarzak,6,0,0,P,0,14,0,0,0,Anthony Swarzak,1,,1.000,1,.000,2,30,0,Anthony,0,0,,0,1,3,,0,.000,0,,,0,39,,0,5.54,0,9,0,2,44,0,0,0,0,0,Twins,0,.000,0,.000
,Deduno,,,,,,,,,,Samuel Deduno,,,,,,,,,Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Florimon,,0,,SS,0,,0,0,3,Pedro Florimon,,3,1.000,,.118,,,3,Pedro,,,,,1,,,0,.372,,900,,0,,,3,,0,,0,,,0,0,1,0,0,Twins,0,.176,0,.196
,Duensing,,,,,,,,,,Brian Duensing,,,,,,,,,Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Colabello,,0,,RF,0,,0,0,5,Chris Colabello,,2,.667,,.318,,,2,Chris,,,,,2,,,0,.878,,400,,1,,,0,,0,,1,,,0,1,2,0,1,Twins,0,.523,0,.355
,Escobar,,0,,SS,0,,0,0,0,Eduardo Escobar,,,.000,,.273,,,0,Eduardo,,,,,0,,,0,.610,,902,,0,,,0,,0,,0,,,0,0,0,0,0,Twins,0,.318,0,.292
,Pinto,,0,,DH,1,,0,0,4,Josmil Pinto,,2,.000,,.224,,,3,Josmil,,,,,0,,,0,.848,,600,,0,,,0,,0,,1,,,0,0,0,0,0,Twins,0,.448,0,.400
,Gibson,,,,,,,,,,Kyle Gibson,,,,,,,,,Kyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
0,Fien,0,0,0,P,0,3,0,0,0,Casey Fien,3,,.000,0,.000,0,7,0,Casey,0,0,,0,0,1,,0,.000,2,,,0,53,,0,2.70,0,3,0,0,9,0,0,0,0,0,Twins,0,.000,0,.000
,Arcia,,,,,,,,,,Oswaldo Arcia,,,,,,,,,Oswaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
,Herrmann,,0,,PH,1,,0,0,1,Chris Herrmann,,,.000,,.158,,,2,Chris,,,,,0,,,0,.396,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Twins,0,.158,0,.238
,Hicks,,,,,,,,,,Aaron Hicks,,,,,,,,,Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twins,,,,
0,Tonkin,1,0,0,P,0,6,0,0,0,Michael Tonkin,0,,.000,0,.000,0,20,0,Michael,0,1,,0,0,1,2/3,0,.000,2,,,0,54,,0,1.35,0,5,0,0,29,0,0,0,0,0,Twins,0,.000,0,.000
,Dozier,,0,,2B,3,,0,0,5,Brian Dozier,,1,1.000,,.222,,,0,Brian,,,,,3,,,0,.816,,100,,0,,,6,,0,,1,,,1,1,0,0,1,Twins,0,.467,0,.349
0,Thielbar,0,0,0,P,0,3,0,0,0,Caleb Thielbar,1,,.000,1,.000,0,7,0,Caleb,0,0,,0,0,1,,0,.000,1,,,0,53,,0,2.25,0,3,0,0,12,0,0,0,0,0,Twins,0,.000,0,.000
,Hunter,,0,,RF,2,,0,0,5,Torii Hunter,,,1.000,,.284,,,0,Torii,,,,,2,,,0,.807,,200,,0,,,0,,2,,3,,,0,2,0,0,2,Tigers,0,.493,0,.314
0,Nathan,1,0,0,P,0,4,0,0,0,Joe Nathan,2,,1.000,2,.000,0,10,0,Joe,4,1,,0,1,1,,0,.000,0,,,0,52,,0,5.59,0,3,0,0,15,0,0,0,0,0,Tigers,0,.000,0,.000
,Martinez,,0,,DH,2,,0,0,5,Victor Martinez,,2,.000,,.284,,,2,Victor,,,,,0,,,0,.779,,400,,0,,,0,,0,,1,,,0,1,0,0,1,Tigers,0,.446,0,.333
,Cabrera,,0,,1B,1,,0,0,5,Miguel Cabrera,,3,1.000,,.259,,,3,Miguel,,,,,8,,,0,.717,,300,,0,,,2,,0,,2,,,0,0,0,0,1,Tigers,0,.407,0,.310
,Kelly,,,,,,,,,,Don Kelly,,,,,,,,,Don,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Verlander,,,,,,,,,,Justin Verlander,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Davis,,0,,LF,0,,0,0,4,Rajai Davis,,1,1.000,,.354,,,1,Rajai,,,,,3,,,0,.896,,900,,0,,,0,,0,,3,,,0,1,0,0,1,Tigers,1,.477,0,.419
,Sanchez,,,,,,,,,,Anibal Sanchez,,,,,,,,,Anibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Kinsler,,0,,2B,1,,0,0,5,Ian Kinsler,,3,.750,,.291,,,3,Ian,,,,,1,,,0,.756,,100,,1,,,2,,0,,1,,,0,0,0,0,1,Tigers,0,.430,0,.326
,Putkonen,,,,,,,,,,Luke Putkonen,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Scherzer,,,,,,,,,,Max Scherzer,,,,,,,,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Alburquerque,,,,,,,,,,Al Alburquerque,,,,,,,,,Al,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Coke,,,,,,,,,,Phil Coke,,,,,,,,,Phil,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Jackson,,0,,CF,3,,0,0,5,Austin Jackson,,1,1.000,,.303,,,1,Austin,,,,,1,,,0,.905,,500,,0,,,0,,1,,1,,,0,2,0,0,0,Tigers,0,.530,0,.375
