inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Javier Vazquez,1,2,2,Chris Coghlan,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Javier Vazquez,2,1,1,Cameron Maybin,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Javier Vazquez,3,0,0,Hanley Ramirez,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Ricky Nolasco,1,1,3,Nate McLouth,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Ricky Nolasco,2,2,3,Martin Prado,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Ricky Nolasco,3,2,2,Chipper Jones,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Javier Vazquez,0,0,0,Jorge Cantu,['Jorge Cantu'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Javier Vazquez,1,3,2,Ross Gload,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Javier Vazquez,2,2,3,Dan Uggla,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Javier Vazquez,2,0,0,Ronny Paulino,['Ronny Paulino'],['Jorge Cantu'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Javier Vazquez,2,0,1,Brett Carroll,['Brett Carroll'],['Ronny Paulino'],['Jorge Cantu'],Hit By Pitch,N/A,0,0,N/A,N/A,N/A
