AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
3,0,7,10,5,50,10,5,50,Trevor,2,2,100,42,0,3,Trevor Ariza,17,7,Ariza,F,2,Houston,1
0,0,2,5,1,20,8,2,25,Ryan,4,4,100,32,2,2,Ryan Anderson,9,4,Anderson,F,1,Houston,0
1,0,2,0,0,0,5,4,80,Nene,1,0,0,13,0,4,Nene,8,2,N/A,C,0,Houston,1
7,1,2,3,0,0,6,2,33,Patrick,2,2,100,32,0,4,Patrick Beverley,6,2,Beverley,G,0,Houston,1
11,2,7,9,4,44,26,13,50,James,10,10,100,38,3,3,James Harden,40,10,Harden,G,2,Houston,10
3,1,4,9,1,11,16,7,44,Eric,4,4,100,33,0,2,Eric Gordon,19,4,Gordon,N/A,0,Houston,0
0,0,1,0,0,0,1,0,0,Sam,2,0,0,11,2,1,Sam Dekker,0,3,Dekker,N/A,1,Houston,0
0,1,2,0,0,0,13,12,92,Montrezl,6,4,67,26,3,2,Montrezl Harrell,28,5,Harrell,N/A,0,Houston,1
2,1,2,2,0,0,4,1,25,Corey,0,0,0,14,0,1,Corey Brewer,2,2,Brewer,N/A,3,Houston,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bobby,N/A,N/A,N/A,N/A,N/A,N/A,Bobby Brown,N/A,N/A,Brown,N/A,N/A,Houston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tyler,N/A,N/A,N/A,N/A,N/A,N/A,Tyler Ennis,N/A,N/A,Ennis,N/A,N/A,Houston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,KJ,N/A,N/A,N/A,N/A,N/A,N/A,KJ McDaniels,N/A,N/A,McDaniels,N/A,N/A,Houston,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chinanu,N/A,N/A,N/A,N/A,N/A,N/A,Chinanu Onuaku,N/A,N/A,Onuaku,N/A,N/A,Houston,N/A
3,0,1,5,2,40,7,3,43,Norman,2,2,100,22,0,2,Norman Powell,10,1,Powell,F,0,Toronto,3
0,0,8,10,6,60,12,7,58,DeMarre,6,6,100,34,0,1,DeMarre Carroll,26,8,Carroll,F,1,Toronto,1
0,1,5,0,0,0,4,4,100,Jonas,0,0,0,23,0,3,Jonas Valanciunas,8,5,Valanciunas,C,0,Toronto,1
5,1,6,0,0,0,21,13,62,DeMar,10,10,100,39,0,4,DeMar DeRozan,36,6,DeRozan,G,0,Toronto,6
6,0,5,3,1,33,7,2,29,Kyle,10,7,70,40,0,3,Kyle Lowry,12,5,Lowry,G,4,Toronto,3
2,0,4,2,2,100,5,3,60,Patrick,0,0,0,22,3,6,Patrick Patterson,8,7,Patterson,N/A,0,Toronto,1
2,0,1,0,0,0,8,4,50,Cory,2,2,100,23,0,2,Cory Joseph,10,1,Joseph,N/A,0,Toronto,1
1,0,2,5,0,0,12,4,33,Terrence,0,0,0,25,0,2,Terrence Ross,8,2,Ross,N/A,1,Toronto,1
0,1,3,0,0,0,2,2,100,Lucas,0,0,0,13,1,2,Lucas Nogueira,4,4,Nogueira,N/A,1,Toronto,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bruno,N/A,N/A,N/A,N/A,N/A,N/A,Bruno Caboclo,N/A,N/A,Caboclo,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jakob,N/A,N/A,N/A,N/A,N/A,N/A,Jakob Poeltl,N/A,N/A,Poeltl,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pascal,N/A,N/A,N/A,N/A,N/A,N/A,Pascal Siakam,N/A,N/A,Siakam,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fred,N/A,N/A,N/A,N/A,N/A,N/A,Fred VanVleet,N/A,N/A,VanVleet,N/A,N/A,Toronto,N/A
