p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Hunter,,0,,RF,0,,0,0,4,Torii Hunter,,2,1.000,,.276,,,2,Torii,,,,,2,,,0,.768,,500,,0,,,0,,1,,2,,,0,0,0,0,1,Tigers,0,.456,0,.312
3,Nathan,0,0,2,P,0,4,0,0,0,Joe Nathan,4,,.000,6,.000,0,9,0,Joe,24,0,,0,0,1,,0,.000,0,,,0,51,,0,5.11,0,3,0,0,20,0,0,0,0,0,Tigers,0,.000,0,.000
,Martinez,,0,,DH,0,,0,0,4,Victor Martinez,,1,.000,,.323,,,0,Victor,,,,,0,,,0,.937,,400,,0,,,0,,0,,3,,,0,1,0,0,3,Tigers,0,.551,0,.386
,Cabrera,,0,,1B,3,,0,0,2,Miguel Cabrera,,,1.000,,.307,,,1,Miguel,,,,,10,,,1,.875,,300,,0,,,0,,0,,0,,,0,1,0,0,1,Tigers,0,.507,1,.368
,Kelly,,0,,LF,0,,0,0,4,Don Kelly,,3,1.000,,.250,,,3,Don,,,,,2,,,0,.611,,600,,0,,,0,,0,,1,,,0,0,1,0,0,Tigers,0,.290,0,.321
,Hanrahan,,,,,,,,,,Joel Hanrahan,,,,,,,,,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Verlander,,,,,,,,,,Justin Verlander,,,,,,,,,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Davis,,,,,,,,,,Rajai Davis,,,,,,,,,Rajai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Sanchez,,,,,,,,,,Anibal Sanchez,,,,,,,,,Anibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Kinsler,,1,,2B,0,,0,0,2,Ian Kinsler,,1,.800,,.289,,,0,Ian,,,,,1,,,1,.748,,200,,1,,,3,,0,,1,,,0,1,1,0,0,Tigers,1,.428,0,.320
,Putkonen,,,,,,,,,,Luke Putkonen,,,,,,,,,Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Scherzer,,,,,,,,,,Max Scherzer,,,,,,,,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
,Price,,,,,,,,,,David Price,,,,,,,,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tigers,,,,
