inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Greg Maddux,0,0,1,Juan Pierre,['Juan Pierre'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],N/A,0,1,0,Andre Ethier,['N/A'],['Juan Pierre'],['N/A'],Stolen Base 2B,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Greg Maddux,1,2,2,Andre Ethier,['N/A'],['Juan Pierre'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Greg Maddux,2,3,2,Jeff Kent,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,0,N/A,N/A,N/A
1,top,1,['Juan Pierre'],Greg Maddux,2,0,0,Russell Martin,['Russell Martin'],['N/A'],['N/A'],Single,N/A,0,1,1,N/A,N/A
1,top,0,[],N/A,2,2,0,James Loney,['N/A'],['Russell Martin'],['N/A'],Stolen Base 2B,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Greg Maddux,2,4,2,James Loney,['James Loney'],['Russell Martin'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
1,top,0,[],Greg Maddux,3,0,1,Matt Kemp,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,0,2,1,Scott Hairston,['Scott Hairston'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,1,0,1,Edgar Gonzalez,['N/A'],['Edgar Gonzalez'],['N/A'],Forceout,Error,0,1,N/A,N/A,Jeff Kent
1,bottom,0,[],Clayton Kershaw,2,2,3,Brian Giles,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,2,4,0,Adrian Gonzalez,['Adrian Gonzalez'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
1,bottom,0,[],Clayton Kershaw,3,0,3,Kevin Kouzmanoff,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Greg Maddux,1,0,1,Blake DeWitt,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Greg Maddux,2,0,2,Angel Berroa,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,top,0,[],Greg Maddux,3,0,3,Clayton Kershaw,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Clayton Kershaw,1,0,1,Khalil Greene,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Clayton Kershaw,1,0,0,Justin Huber,['Justin Huber'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Clayton Kershaw,2,0,2,Michael Barrett,['Michael Barrett'],['N/A'],['N/A'],Forceout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Clayton Kershaw,3,1,1,Greg Maddux,['N/A'],['N/A'],['N/A'],Forceout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Greg Maddux,1,1,1,Juan Pierre,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Greg Maddux,2,0,0,Andre Ethier,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Greg Maddux,3,1,0,Jeff Kent,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,1,2,1,Scott Hairston,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,1,4,2,Edgar Gonzalez,['Edgar Gonzalez'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,1,3,0,Brian Giles,['N/A'],['Edgar Gonzalez'],['N/A'],Wild Pitch,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,1,4,0,Brian Giles,['Brian Giles'],['Edgar Gonzalez'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
3,bottom,1,['Edgar Gonzalez'],Clayton Kershaw,1,1,2,Adrian Gonzalez,['Adrian Gonzalez'],['N/A'],['Brian Giles'],Single,N/A,1,1,1,N/A,N/A
3,bottom,0,[],Clayton Kershaw,2,3,3,Kevin Kouzmanoff,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
3,bottom,0,[],Clayton Kershaw,3,1,2,Khalil Greene,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Greg Maddux,0,0,0,Russell Martin,['Russell Martin'],['N/A'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Greg Maddux,0,0,0,James Loney,['James Loney'],['N/A'],['Russell Martin'],Single,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Greg Maddux,2,0,1,Matt Kemp,['N/A'],['N/A'],['N/A'],Double Play,N/A,1,1,N/A,N/A,N/A
4,top,0,[],Greg Maddux,3,2,1,Blake DeWitt,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Clayton Kershaw,1,0,1,Justin Huber,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Clayton Kershaw,2,0,0,Michael Barrett,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
4,bottom,0,[],Clayton Kershaw,3,1,3,Greg Maddux,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Greg Maddux,0,0,2,Angel Berroa,['Angel Berroa'],['N/A'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Greg Maddux,1,0,1,Clayton Kershaw,['N/A'],['Angel Berroa'],['N/A'],Sac Bunt,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Greg Maddux,2,0,1,Juan Pierre,['N/A'],['N/A'],['Angel Berroa'],Groundout,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Greg Maddux,2,4,1,Andre Ethier,['Andre Ethier'],['N/A'],['N/A'],Walk,N/A,1,1,N/A,N/A,N/A
5,top,0,[],Greg Maddux,3,0,0,Jeff Kent,['N/A'],['N/A'],['N/A'],Pop Out,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Clayton Kershaw,0,1,2,Scott Hairston,['Scott Hairston'],['N/A'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Clayton Kershaw,1,1,1,Edgar Gonzalez,['Edgar Gonzalez'],['N/A'],['N/A'],Single,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Clayton Kershaw,2,1,1,Brian Giles,['N/A'],['N/A'],['N/A'],Flyout,N/A,1,1,N/A,N/A,N/A
5,bottom,0,[],Clayton Kershaw,3,1,3,Adrian Gonzalez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,1,1,N/A,N/A,N/A
6,top,0,[],Greg Maddux,1,1,0,Russell Martin,['N/A'],['N/A'],['N/A'],Groundout,N/A,1,1,N/A,N/A,N/A
6,top,0,[],Greg Maddux,1,4,1,James Loney,['James Loney'],['N/A'],['N/A'],Walk,N/A,1,1,N/A,N/A,N/A
