AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
3,0,4,5,0,0,21,10,48,Harrison,4,2,50,35,0,2,Harrison Barnes,22,4,Barnes,F,0,Dallas,0
0,1,0,1,0,0,5,3,60,Maxi,2,2,100,19,2,0,Maxi Kleber,8,2,Kleber,F,0,Dallas,1
4,1,5,5,3,60,11,7,64,Dirk,1,1,100,27,1,1,Dirk Nowitzki,18,6,Nowitzki,C,0,Dallas,1
4,0,2,7,1,14,9,3,33,Wesley,0,0,0,33,0,2,Wesley Matthews,7,2,Matthews,G,2,Dallas,3
3,0,1,3,0,0,8,2,25,Dennis,3,2,67,22,0,1,Dennis Smith Jr.,6,1,Smith,G,1,Dallas,0
0,0,3,3,1,33,7,3,43,Yogi,0,0,0,24,1,5,Yogi Ferrell,7,4,Ferrell,N/A,0,Dallas,0
1,0,3,0,0,0,1,1,100,Salah,0,0,0,11,1,2,Salah Mejri,2,4,Mejri,N/A,0,Dallas,0
12,0,2,5,2,40,11,6,55,J.J.,1,1,100,29,0,0,J.J. Barea,15,2,Barea,N/A,3,Dallas,2
2,0,1,4,2,50,7,3,43,Devin,2,2,100,18,0,1,Devin Harris,10,1,Harris,N/A,1,Dallas,1
2,1,2,0,0,0,5,5,100,Dwight,2,2,100,22,2,2,Dwight Powell,12,4,Powell,N/A,1,Dallas,2
0,0,0,0,0,0,0,0,0,Kyle,0,0,0,0,0,1,Kyle Collinsworth,0,0,Collinsworth,N/A,0,Dallas,0
3,0,5,2,1,50,7,4,57,Taurean,1,1,100,29,0,3,Taurean Prince,10,5,Prince,F,1,Atlanta,6
2,1,6,3,2,67,9,7,78,Ersan,5,5,100,36,1,5,Ersan Ilyasova,21,7,Ilyasova,F,1,Atlanta,2
1,0,1,0,0,0,3,3,100,Miles,0,0,0,21,3,2,Miles Plumlee,6,4,Plumlee,C,0,Atlanta,1
6,1,6,4,1,25,8,2,25,Kent,6,6,100,28,0,2,Kent Bazemore,11,6,Bazemore,G,1,Atlanta,1
7,0,3,8,4,50,23,13,56,Dennis,3,3,100,36,0,1,Dennis Schroder,33,3,Schroder,G,1,Atlanta,2
2,0,3,0,0,0,9,6,67,John,3,1,33,20,1,0,John Collins,13,4,Collins,N/A,0,Atlanta,0
0,0,1,1,0,0,4,1,25,Marco,0,0,0,16,0,1,Marco Belinelli,2,1,Belinelli,N/A,1,Atlanta,1
3,0,0,0,0,0,2,1,50,Isaiah,2,0,0,12,0,1,Isaiah Taylor,2,0,Taylor,N/A,0,Atlanta,1
5,0,3,3,1,33,5,2,40,Malcolm,2,2,100,28,0,2,Malcolm Delaney,7,3,Delaney,N/A,0,Atlanta,1
0,0,4,3,1,33,5,3,60,Tyler,0,0,0,15,1,2,Tyler Cavanaugh,7,5,Cavanaugh,N/A,0,Atlanta,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Luke,N/A,N/A,N/A,N/A,N/A,N/A,Luke Babbitt,N/A,N/A,Babbitt,N/A,N/A,Atlanta,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DeAndre',N/A,N/A,N/A,N/A,N/A,N/A,DeAndre' Bembry,N/A,N/A,Bembry,N/A,N/A,Atlanta,N/A
