AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
3,1,6,6,3,50,17,10,59,Perry,11,9,82,42,1,4,Perry Jones III,32,7,Jones,F,0,Oklahoma City,5
2,0,7,5,2,40,13,7,54,Serge,1,1,100,33,2,4,Serge Ibaka,17,9,Ibaka,F,0,Oklahoma City,0
1,0,6,1,0,0,8,2,25,Steven,2,2,100,29,4,5,Steven Adams,6,10,Adams,C,0,Oklahoma City,3
3,0,6,2,0,0,5,3,60,Andre,4,3,75,37,0,4,Andre Roberson,9,6,Roberson,G,2,Oklahoma City,4
4,0,0,1,0,0,3,1,33,Russell,0,0,0,9,0,2,Russell Westbrook,2,0,Westbrook,G,1,Oklahoma City,3
7,0,2,5,1,20,9,2,22,Sebastian,8,6,75,38,0,4,Sebastian Telfair,11,2,Telfair,N/A,1,Oklahoma City,2
0,1,6,1,0,0,5,2,40,Nick,2,2,100,15,0,2,Nick Collison,6,6,Collison,N/A,1,Oklahoma City,3
1,0,6,0,0,0,2,0,0,Kendrick,4,3,75,19,0,1,Kendrick Perkins,3,6,Perkins,N/A,0,Oklahoma City,1
2,0,0,0,0,0,3,1,33,Lance,2,2,100,19,1,1,Lance Thomas,4,1,Thomas,N/A,0,Oklahoma City,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Reggie,N/A,N/A,N/A,N/A,N/A,N/A,Reggie Jackson,N/A,N/A,Jackson,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jeremy,N/A,N/A,N/A,N/A,N/A,N/A,Jeremy Lamb,N/A,N/A,Lamb,N/A,N/A,Oklahoma City,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Anthony,N/A,N/A,N/A,N/A,N/A,N/A,Anthony Morrow,N/A,N/A,Morrow,N/A,N/A,Oklahoma City,N/A
1,2,3,3,1,33,6,3,50,Matt,0,0,0,27,0,2,Matt Barnes,7,3,Barnes,F,1,Los Angeles,0
3,0,2,0,0,0,18,8,44,Blake,10,7,70,38,5,6,Blake Griffin,23,7,Griffin,F,1,Los Angeles,3
1,0,5,0,0,0,6,4,67,DeAndre,0,0,0,35,5,2,DeAndre Jordan,8,10,Jordan,C,1,Los Angeles,2
0,0,0,7,1,14,10,1,10,JJ,2,2,100,30,0,2,JJ Redick,5,0,Redick,G,0,Los Angeles,2
7,1,2,3,1,33,18,9,50,Chris,7,3,43,38,2,3,Chris Paul,22,4,Paul,G,3,Los Angeles,0
1,1,3,3,0,0,6,2,33,Spencer,0,0,0,19,1,2,Spencer Hawes,4,4,Hawes,N/A,0,Los Angeles,1
2,0,2,8,2,25,15,5,33,Jamal,4,4,100,27,0,3,Jamal Crawford,16,2,Crawford,N/A,3,Los Angeles,3
0,0,0,0,0,0,0,0,0,Ekpe,0,0,0,4,0,1,Ekpe Udoh,0,0,Udoh,N/A,0,Los Angeles,0
1,0,2,2,0,0,4,0,0,Chris,2,2,100,12,1,4,Chris Douglas-Roberts,2,3,Douglas-Roberts,N/A,0,Los Angeles,0
1,0,0,4,2,50,4,2,50,Jordan,0,0,0,10,0,2,Jordan Farmar,6,0,Farmar,N/A,1,Los Angeles,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Reggie,N/A,N/A,N/A,N/A,N/A,N/A,Reggie Bullock,N/A,N/A,Bullock,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jared,N/A,N/A,N/A,N/A,N/A,N/A,Jared Cunningham,N/A,N/A,Cunningham,N/A,N/A,Los Angeles,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hedo,N/A,N/A,N/A,N/A,N/A,N/A,Hedo Turkoglu,N/A,N/A,Turkoglu,N/A,N/A,Los Angeles,N/A
