inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],P.J. Walters,1,3,2,Kelly Johnson,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],P.J. Walters,1,0,1,Yunel Escobar,['Yunel Escobar'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],P.J. Walters,3,2,2,Jose Bautista,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Drew Hutchison,1,2,2,Denard Span,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Drew Hutchison,2,3,1,Brian Dozier,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Drew Hutchison,3,2,2,Joe Mauer,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],P.J. Walters,1,2,3,Edwin Encarnacion,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],P.J. Walters,2,3,2,Eric Thames,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,top,0,[],P.J. Walters,3,2,2,Brett Lawrie,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Drew Hutchison,1,0,0,Josh Willingham,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Drew Hutchison,2,1,3,Ryan Doumit,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,bottom,0,[],Drew Hutchison,3,2,3,Trevor Plouffe,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
3,top,0,[],P.J. Walters,0,2,2,Colby Rasmus,['Colby Rasmus'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
