AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
2,0,9,3,1,33,19,11,58,Johnathan,3,3,100,40,3,2,Johnathan Motley,26,12,Motley,F,2,Dallas,2
0,0,2,6,2,33,13,6,46,Harrison,4,3,75,31,2,2,Harrison Barnes,17,4,Barnes,F,0,Dallas,0
2,1,7,8,2,25,10,4,40,Dwight,3,3,100,28,0,1,Dwight Powell,13,7,Powell,C,1,Dallas,1
4,0,7,6,3,50,12,6,50,Dorian,0,0,0,37,3,4,Dorian Finney-Smith,15,10,Finney-Smith,G,1,Dallas,2
8,0,2,3,0,0,12,2,17,Dennis,4,3,75,31,1,3,Dennis Smith Jr.,7,3,Smith,G,1,Dallas,2
2,1,5,2,1,50,4,3,75,Maxi,0,0,0,16,1,2,Maxi Kleber,7,6,Kleber,N/A,0,Dallas,1
1,0,0,1,1,100,3,2,67,Doug,0,0,0,19,0,0,Doug McDermott,5,0,McDermott,N/A,0,Dallas,1
4,1,1,3,1,33,6,2,33,Yogi,0,0,0,11,0,1,Yogi Ferrell,5,1,Ferrell,N/A,1,Dallas,1
0,0,2,2,1,50,3,1,33,Jalen,4,1,25,12,0,0,Jalen Jones,4,2,Jones,N/A,1,Dallas,0
0,0,0,5,1,20,6,1,17,Aaron,0,0,0,21,0,3,Aaron Harrison,3,0,Harrison,N/A,0,Dallas,1
3,2,1,0,0,0,4,2,50,Kyle,0,0,0,19,0,2,Kyle Collinsworth,4,1,Collinsworth,N/A,0,Dallas,1
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Salah,N/A,N/A,N/A,N/A,N/A,N/A,Salah Mejri,N/A,N/A,Mejri,N/A,N/A,Dallas,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nerlens,N/A,N/A,N/A,N/A,N/A,N/A,Nerlens Noel,N/A,N/A,Noel,N/A,N/A,Dallas,N/A
4,1,5,3,1,33,10,4,40,Stanley,3,2,67,39,1,2,Stanley Johnson,11,6,Johnson,F,2,Detroit,0
2,0,2,6,4,67,9,6,67,Anthony,0,0,0,35,1,4,Anthony Tolliver,16,3,Tolliver,F,1,Detroit,2
5,2,14,1,0,0,13,9,69,Andre,6,1,17,42,2,3,Andre Drummond,19,16,Drummond,C,1,Detroit,2
2,0,5,2,0,0,5,1,20,Luke,0,0,0,27,0,2,Luke Kennard,2,5,Kennard,G,0,Detroit,2
7,0,0,3,1,33,18,11,61,Reggie,2,1,50,35,0,2,Reggie Jackson,24,0,Jackson,G,0,Detroit,1
3,1,2,2,1,50,6,4,67,Ish,0,0,0,18,0,3,Ish Smith,9,2,Smith,N/A,1,Detroit,2
0,0,5,0,0,0,4,1,25,Eric,0,0,0,11,2,1,Eric Moreland,2,7,Moreland,N/A,0,Detroit,0
1,0,4,7,4,57,14,5,36,Langston,2,1,50,26,0,1,Langston Galloway,15,4,Galloway,N/A,1,Detroit,0
0,0,5,5,1,20,10,4,40,Henry,2,2,100,18,0,1,Henry Ellenson,11,5,Ellenson,N/A,0,Detroit,2
0,0,1,1,0,0,3,1,33,James,2,2,100,14,0,0,James Ennis III,4,1,Ennis,N/A,0,Detroit,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dwight,N/A,N/A,N/A,N/A,N/A,N/A,Dwight Buycks,N/A,N/A,Buycks,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Reggie,N/A,N/A,N/A,N/A,N/A,N/A,Reggie Hearn,N/A,N/A,Hearn,N/A,N/A,Detroit,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jameer,N/A,N/A,N/A,N/A,N/A,N/A,Jameer Nelson,N/A,N/A,Nelson,N/A,N/A,Detroit,N/A
