p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Werth,,,,,,,,,,Jayson Werth,,,,,,,,,Jayson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Perez,,,,,,,,,,Oliver Perez,,,,,,,,,Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
4,Madson,0,0,0,P,0,3,0,0,0,Ryan Madson,5,,.000,3,.000,0,10,0,Ryan,2,1,,0,0,1,,0,.000,25,903,,0,47,,0,1.83,0,3,0,0,13,0,0,0,0,0,Nationals,0,.000,0,.000
6,Jackson,4,0,2,P,0,23,0,0,2,Edwin Jackson,5,,.000,0,.095,2,58,1,Edwin,0,7,,0,0,6,,0,.190,0,900,,0,65,,0,5.21,0,18,0,2,98,0,0,2,0,0,Nationals,0,.095,0,.095
,Blanton,,,,,,,,,,Joe Blanton,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Raburn,,,,,,,,,,Ryan Raburn,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Kendrick,,0,,LF,0,,0,0,1,Howie Kendrick,,1,.000,,.315,,,2,Howie,,,,,0,,,0,.843,,500,,0,,,0,,0,,0,,,0,0,0,0,0,Nationals,0,.474,0,.369
2,Kintzler,0,0,0,P,0,3,0,0,0,Brandon Kintzler,4,,.000,5,.000,0,8,0,Brandon,29,0,,0,0,1,,0,.000,10,902,,0,46,,0,2.55,0,3,0,0,10,0,0,0,0,0,Nationals,0,.000,0,.000
,Wieters,,,,,,,,,,Matt Wieters,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Lobaton,,0,,C,1,,0,0,3,Jose Lobaton,,,1.000,,.167,,,1,Jose,,,,,9,,,1,.522,,800,,0,,,1,,0,,1,,,0,0,1,0,0,Nationals,0,.275,0,.247
0,Doolittle,2,0,0,P,0,5,0,0,0,Sean Doolittle,2,,.000,2,.000,2,11,0,Sean,24,1,,1,0,1,,0,.000,9,905,,0,31,true,0,2.81,0,3,0,2,15,0,0,0,0,0,Nationals,0,.000,0,.000
,Drew,,,,,,,,,,Stephen Drew,,,,,,,,,Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Lind,,0,,1B,1,,0,0,2,Adam Lind,,1,1.000,,.308,,,3,Adam,,,,,9,,,1,.888,,600,,0,,,0,,0,,0,,,0,0,1,0,2,Nationals,0,.521,1,.367
,Scherzer,,,,,,,,,,Max Scherzer,,,,,,,,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,De Aza,,1,,PH-LF,0,,0,0,3,Alejandro De Aza,,2,.000,,.167,,,1,Alejandro,,,,,0,,,0,.500,,501,,0,,,0,,0,,2,,,0,1,0,1,2,Nationals,0,.300,0,.200
,Albers,,,,,,,,,,Matt Albers,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Gonzalez,,,,,,,,,,Gio Gonzalez,,,,,,,,,Gio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Zimmerman,,,,,,,,,,Ryan Zimmerman,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Murphy,,0,,2B,1,,0,0,4,Daniel Murphy,,,1.000,,.319,,,1,Daniel,,,,,2,,,1,.928,,400,,0,,,2,,0,,3,,,0,0,0,0,1,Nationals,0,.545,0,.383
,Sanchez,,0,,PH,0,,0,0,1,Adrian Sanchez,,,.000,,.250,,,0,Adrian,,,,,0,,,0,.609,,904,,0,,,0,,0,,0,,,0,0,1,0,0,Nationals,0,.338,0,.271
,Kelley,,,,,,,,,,Shawn Kelley,,,,,,,,,Shawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Solis,,,,,,,,,,Sammy Solis,,,,,,,,,Sammy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Rendon,,0,,3B,1,,0,0,2,Anthony Rendon,,,1.000,,.299,,,0,Anthony,,,,,1,,,3,.932,,300,,0,,,2,,0,,1,,,0,3,0,0,0,Nationals,0,.529,0,.403
,Roark,,,,,,,,,,Tanner Roark,,,,,,,,,Tanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Romero,,,,,,,,,,Enny Romero,,,,,,,,,Enny,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Strasburg,,,,,,,,,,Stephen Strasburg,,,,,,,,,Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Harper,,,,,,,,,,Bryce Harper,,,,,,,,,Bryce,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Taylor,,0,,CF,1,,0,0,4,Michael A. Taylor,,1,1.000,,.274,,,2,Michael A.,,,,,2,,,0,.805,,700,,0,,,0,,1,,1,,,0,0,1,0,0,Nationals,0,.486,0,.319
,Difo,,0,,SS,0,,0,0,4,Wilmer Difo,,2,1.000,,.277,,,0,Wilmer,,,,,1,,,1,.704,,100,,0,,,2,,1,,2,,,0,1,0,0,0,Nationals,0,.378,0,.326
,Eaton,,,,,,,,,,Adam Eaton,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Grace,,,,,,,,,,Matt Grace,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Cole,,,,,,,,,,A.J. Cole,,,,,,,,,A.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Read,,0,,PH,1,,0,0,1,Raudy Read,,,.000,,.273,,,2,Raudy,,,,,0,,,0,.546,,901,,0,,,0,,0,,0,,,0,0,0,0,0,Nationals,0,.273,0,.273
,Severino,,,,,,,,,,Pedro Severino,,,,,,,,,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Ross,,,,,,,,,,Joe Ross,,,,,,,,,Joe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
,Glover,,,,,,,,,,Koda Glover,,,,,,,,,Koda,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nationals,,,,
