AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FIRST_NAME,FTA,FTM,FT_PCT,MIN,OREB,PF,PLAYER_NAME,PTS,REB,SECOND_NAME,START_POSITION,STL,TEAM_CITY,TO
7,0,2,7,2,29,10,3,30,Terrence,0,0,0,32,1,1,Terrence Ross,8,3,Ross,F,2,Toronto,0
1,0,5,0,0,0,5,3,60,Amir,0,0,0,26,0,5,Amir Johnson,6,5,Johnson,F,1,Toronto,1
0,2,4,0,0,0,3,2,67,Jonas,5,5,100,23,2,1,Jonas Valanciunas,9,6,Valanciunas,C,0,Toronto,0
3,1,2,0,0,0,26,14,54,DeMar,2,2,100,39,0,2,DeMar DeRozan,30,2,DeRozan,G,1,Toronto,1
5,0,5,9,5,56,22,9,41,Kyle,2,2,100,38,0,4,Kyle Lowry,25,5,Lowry,G,0,Toronto,1
0,0,3,2,0,0,5,1,20,Greivis,0,0,0,14,0,0,Greivis Vasquez,2,3,Vasquez,N/A,0,Toronto,0
2,1,5,0,0,0,3,0,0,Patrick,0,0,0,27,0,2,Patrick Patterson,0,5,Patterson,N/A,0,Toronto,0
1,0,0,4,0,0,9,1,11,Lou,2,2,100,16,1,2,Lou Williams,4,1,Williams,N/A,0,Toronto,1
0,0,1,0,0,0,2,2,100,Tyler,0,0,0,5,0,0,Tyler Hansbrough,4,1,Hansbrough,N/A,0,Toronto,0
1,1,0,0,0,0,6,2,33,James,4,2,50,17,1,1,James Johnson,6,1,Johnson,N/A,1,Toronto,1
1,0,0,0,0,0,0,0,0,Charles,0,0,0,3,0,0,Charles Hayes,0,0,Hayes,N/A,0,Toronto,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Landry,N/A,N/A,N/A,N/A,N/A,N/A,Landry Fields,N/A,N/A,Fields,N/A,N/A,Toronto,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Greg,N/A,N/A,N/A,N/A,N/A,N/A,Greg Stiemsma,N/A,N/A,Stiemsma,N/A,N/A,Toronto,N/A
4,0,9,0,0,0,8,3,38,Michael,2,2,100,35,2,1,Michael Kidd-Gilchrist,8,11,Kidd-Gilchrist,F,0,Charlotte,2
1,1,5,0,0,0,9,3,33,Cody,6,6,100,27,2,1,Cody Zeller,12,7,Zeller,F,0,Charlotte,1
5,2,11,1,0,0,21,11,52,Al,2,1,50,34,2,1,Al Jefferson,23,13,Jefferson,C,1,Charlotte,1
1,0,5,4,1,25,11,6,55,Gerald,0,0,0,33,1,3,Gerald Henderson,13,6,Henderson,G,1,Charlotte,3
7,1,1,8,4,50,14,7,50,Mo,5,5,100,36,0,3,Mo Williams,23,1,Williams,G,0,Charlotte,3
3,0,3,3,0,0,5,1,20,Marvin,0,0,0,21,1,2,Marvin Williams,2,4,Williams,N/A,1,Charlotte,3
0,1,2,0,0,0,3,1,33,Bismack,0,0,0,14,0,0,Bismack Biyombo,2,2,Biyombo,N/A,0,Charlotte,1
1,0,4,2,0,0,6,3,50,Brian,3,3,100,16,0,1,Brian Roberts,9,4,Roberts,N/A,0,Charlotte,1
4,0,5,2,0,0,8,5,63,Lance,2,1,50,24,3,3,Lance Stephenson,11,8,Stephenson,N/A,0,Charlotte,0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Troy,N/A,N/A,N/A,N/A,N/A,N/A,Troy Daniels,N/A,N/A,Daniels,N/A,N/A,Charlotte,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jason,N/A,N/A,N/A,N/A,N/A,N/A,Jason Maxiell,N/A,N/A,Maxiell,N/A,N/A,Charlotte,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jeff,N/A,N/A,N/A,N/A,N/A,N/A,Jeff Taylor,N/A,N/A,Taylor,N/A,N/A,Charlotte,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Noah,N/A,N/A,N/A,N/A,N/A,N/A,Noah Vonleh,N/A,N/A,Vonleh,N/A,N/A,Charlotte,N/A
