p_l,last_name,p_h,sac,p_bb,pos,ao,p_bf,cs,hbp,ab,full_name,p_w,go,fldg,p_bs,avg,p_r,p_s,lob,first_name,p_sv,p_so,p_save,p_hr,po,p_ip1,p_ip2,bb,ops,p_hld,bo,p_loss,e,p_game_score,p_win,a,p_era,d,p_out,h,p_er,p_np,hr,r,so,t,rbi,team,sb,slg,sf,obp
,Beltre,,0,,3B,1,,0,0,5,Adrian Beltre,,1,.857,,.307,,,4,Adrian,,,,,2,,,0,.916,,400,,1,,,4,,1,,1,,,0,2,2,0,0,Rangers,0,.534,0,.382
5,Grilli,1,0,0,P,0,6,0,0,0,Jason Grilli,2,,1.000,2,.000,0,17,0,Jason,1,1,,0,1,2,,0,.000,2,,,0,51,,0,6.28,0,6,0,0,23,0,0,0,0,0,Rangers,0,.000,0,.000
,Choo,,0,,PH,0,,0,0,1,Shin-Soo Choo,,,.000,,.249,,,1,Shin-Soo,,,,,0,,,0,.769,,101,,0,,,0,,0,,0,,,0,0,1,0,0,Rangers,0,.403,0,.366
,Fielder,,,,,,,,,,Prince Fielder,,,,,,,,,Prince,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Hamels,,,,,,,,,,Cole Hamels,,,,,,,,,Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Napoli,,0,,DH,1,,0,0,4,Mike Napoli,,,.000,,.203,,,3,Mike,,,,,0,,,0,.739,,500,,0,,,0,,0,,0,,,0,0,3,0,0,Rangers,0,.456,0,.283
,Chirinos,,0,,C,1,,0,0,3,Robinson Chirinos,,,1.000,,.216,,,3,Robinson,,,,,4,,,0,.808,,800,,0,,,0,,0,,0,,,0,0,2,0,0,Rangers,0,.511,0,.297
,Griffin,,,,,,,,,,A.J. Griffin,,,,,,,,,A.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Bush,,,,,,,,,,Matt Bush,,,,,,,,,Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Gomez,,0,,CF,0,,0,1,2,Carlos Gomez,,,1.000,,.247,,,0,Carlos,,,,,1,,,0,.782,,700,,0,,,0,,0,,1,,,0,0,1,0,0,Rangers,0,.453,0,.329
,Andrus,,0,,SS,1,,0,1,4,Elvis Andrus,,2,1.000,,.285,,,1,Elvis,,,,,2,,,0,.787,,200,,0,,,2,,0,,0,,,0,0,1,0,0,Rangers,0,.461,0,.326
,Cashner,,,,,,,,,,Andrew Cashner,,,,,,,,,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Barnette,,,,,,,,,,Tony Barnette,,,,,,,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
2,Jeffress,3,0,1,P,0,11,0,0,0,Jeremy Jeffress,1,,1.000,0,.000,2,24,0,Jeremy,0,1,,1,0,2,2/3,0,.000,4,,,0,37,,1,5.31,0,8,0,2,37,0,0,0,0,0,Rangers,0,.000,0,.000
,Bibens-Dirkx,,,,,,,,,,Austin Bibens-Dirkx,,,,,,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Diekman,,,,,,,,,,Jake Diekman,,,,,,,,,Jake,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
9,Perez,9,0,2,P,0,23,0,0,0,Martin Perez,5,,1.000,0,.000,8,62,0,Martin,0,3,,1,0,4,1/3,0,.000,0,,true,0,17,,1,5.13,0,13,0,8,102,0,0,0,0,0,Rangers,0,.000,0,.000
,Claudio,,,,,,,,,,Alex Claudio,,,,,,,,,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,DeShields,,0,,LF,2,,0,0,4,Delino DeShields,,,1.000,,.273,,,2,Delino,,,,,2,,,0,.694,,100,,0,,,0,,0,,0,,,0,0,2,0,0,Rangers,0,.359,0,.335
,Gonzalez,,,,,,,,,,Chi Chi Gonzalez,,,,,,,,,Chi Chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Nicholas,,0,,C,0,,0,0,1,Brett Nicholas,,2,1.000,,.000,,,1,Brett,,,,,1,,,0,.000,,801,,0,,,0,,0,,0,,,0,0,0,0,0,Rangers,0,.000,0,.000
,Robinson,,0,,CF,0,,0,0,0,Drew Robinson,,,.000,,.217,,,0,Drew,,,,,0,,,1,1.031,,701,,0,,,0,,0,,0,,,0,0,0,0,0,Rangers,0,.652,0,.379
,Alberto,,,,,,,,,,Hanser Alberto,,,,,,,,,Hanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Odor,,0,,2B,0,,0,0,4,Rougned Odor,,1,1.000,,.221,,,0,Rougned,,,,,3,,,0,.684,,600,,0,,,6,,0,,3,,,2,2,0,0,5,Rangers,0,.424,0,.260
,Leclerc,,,,,,,,,,Jose Leclerc,,,,,,,,,Jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Kela,,,,,,,,,,Keone Kela,,,,,,,,,Keone,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rangers,,,,
,Gallo,,0,,1B,1,,0,0,3,Joey Gallo,,,1.000,,.200,,,1,Joey,,,,,10,,,1,.834,,900,,0,,,1,,0,,1,,,0,0,1,0,0,Rangers,0,.519,0,.315
,Mazara,,0,,RF,1,,0,0,4,Nomar Mazara,,1,1.000,,.247,,,4,Nomar,,,,,1,,,1,.756,,300,,0,,,1,,0,,1,,,1,2,1,0,1,Rangers,0,.429,0,.327
,Jones,,0,,CF,0,,0,0,5,Adam Jones,,3,1.000,,.272,,,1,Adam,,,,,4,,,0,.764,,100,,0,,,0,,0,,0,,,0,1,2,0,0,Orioles,0,.454,0,.310
,Jimenez,,,,,,,,,,Ubaldo Jimenez,,,,,,,,,Ubaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Davis,,0,,1B,0,,0,0,4,Chris Davis,,1,1.000,,.226,,,1,Chris,,,,,5,,,0,.782,,500,,0,,,0,,0,,2,,,0,2,1,0,1,Orioles,0,.457,0,.325
,Smith,,,,,,,,,,Seth Smith,,,,,,,,,Seth,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
,Castillo,,0,,C,2,,0,0,4,Welington Castillo,,,1.000,,.280,,,1,Welington,,,,,13,,,0,.758,,600,,0,,,0,,0,,2,,,1,1,0,0,4,Orioles,0,.440,0,.318
,Flaherty,,,,,,,,,,Ryan Flaherty,,,,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orioles,,,,
9,Miley,4,0,1,P,0,22,0,0,0,Wade Miley,5,,1.000,0,.250,2,59,0,Wade,0,5,,0,0,5,,0,.500,0,,,0,59,true,1,5.60,0,15,0,2,105,0,0,0,0,0,Orioles,0,.250,0,.250
