inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Paul Maholm,1,1,3,Rickie Weeks Jr.,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Paul Maholm,1,0,0,Mike Cameron,['Mike Cameron'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Paul Maholm,1,1,2,Ryan Braun,['Ryan Braun'],['Mike Cameron'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Paul Maholm,3,1,1,Prince Fielder,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Manny Parra,1,2,2,Freddy Sanchez,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Manny Parra,2,1,0,Jose Bautista,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,0,N/A,N/A,N/A
1,bottom,0,[],Manny Parra,3,3,2,Nate McLouth,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Paul Maholm,0,0,0,Corey Hart,['Corey Hart'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Paul Maholm,0,0,1,J.J. Hardy,['N/A'],['J.J. Hardy'],['Corey Hart'],Single,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Paul Maholm,0,4,2,Bill Hall,['Bill Hall'],['N/A'],['N/A'],Walk,N/A,0,0,N/A,N/A,N/A
2,top,0,[],Paul Maholm,1,2,3,Manny Parra,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,0,N/A,N/A,N/A
2,top,1,['Corey Hart'],Paul Maholm,2,1,1,Jason Kendall,['Jason Kendall'],['N/A'],['J.J. Hardy'],Forceout,N/A,0,1,1,N/A,N/A
2,top,0,[],Paul Maholm,3,0,1,Rickie Weeks Jr.,['N/A'],['N/A'],['N/A'],Forceout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Manny Parra,1,1,1,Jason Bay,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Manny Parra,1,0,2,Xavier Nady,['Xavier Nady'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Manny Parra,2,3,3,Adam LaRoche,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
2,bottom,0,[],Manny Parra,3,3,2,Ronny Paulino,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Paul Maholm,0,3,1,Mike Cameron,['Mike Cameron'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Paul Maholm,1,0,0,Ryan Braun,['N/A'],['Mike Cameron'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
3,top,0,[],Paul Maholm,3,1,1,Prince Fielder,['N/A'],['N/A'],['N/A'],Double Play,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Manny Parra,0,2,2,Brian Bixler,['Brian Bixler'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Manny Parra,2,3,1,Paul Maholm,['N/A'],['N/A'],['N/A'],Grounded Into DP,N/A,0,1,N/A,N/A,N/A
3,bottom,0,[],Manny Parra,3,3,2,Freddy Sanchez,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
4,top,0,[],Paul Maholm,1,1,0,Corey Hart,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,1,N/A,N/A,N/A
4,top,0,[],Paul Maholm,2,2,2,J.J. Hardy,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
4,top,0,[],Paul Maholm,2,2,0,Bill Hall,['Bill Hall'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
4,top,0,[],Paul Maholm,3,0,3,Manny Parra,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],Manny Parra,1,0,1,Jose Bautista,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],Manny Parra,2,2,2,Nate McLouth,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],Manny Parra,2,4,2,Jason Bay,['Jason Bay'],['N/A'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],Manny Parra,2,1,2,Xavier Nady,['Xavier Nady'],['Jason Bay'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
4,bottom,0,[],Manny Parra,3,3,3,Adam LaRoche,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,1,N/A,N/A,N/A
5,top,0,[],Paul Maholm,1,2,2,Jason Kendall,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,1,N/A,N/A,N/A
5,top,0,[],Paul Maholm,1,3,2,Rickie Weeks Jr.,['Rickie Weeks Jr.'],['N/A'],['N/A'],Single,N/A,0,1,N/A,N/A,N/A
5,top,0,[],Paul Maholm,1,4,2,Mike Cameron,['Mike Cameron'],['Rickie Weeks Jr.'],['N/A'],Walk,N/A,0,1,N/A,N/A,N/A
5,top,1,['Rickie Weeks Jr.'],Paul Maholm,1,2,2,Ryan Braun,['Ryan Braun'],['Mike Cameron'],['N/A'],Single,N/A,0,2,1,N/A,N/A
5,top,0,[],Paul Maholm,3,2,3,Prince Fielder,['N/A'],['Ryan Braun'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],Manny Parra,1,1,3,Ronny Paulino,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],Manny Parra,2,1,0,Brian Bixler,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
5,bottom,0,[],Manny Parra,3,1,3,Paul Maholm,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
6,top,0,[],Paul Maholm,1,2,2,Corey Hart,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,2,N/A,N/A,N/A
6,top,0,[],Paul Maholm,2,0,0,J.J. Hardy,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,2,N/A,N/A,N/A
6,top,0,[],Paul Maholm,2,1,2,Bill Hall,['Bill Hall'],['N/A'],['N/A'],Hit By Pitch,N/A,0,2,N/A,N/A,N/A
6,top,0,[],Paul Maholm,3,0,3,Manny Parra,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
6,bottom,0,[],Manny Parra,0,0,0,Freddy Sanchez,['N/A'],['Freddy Sanchez'],['N/A'],Double,N/A,0,2,N/A,N/A,N/A
6,bottom,0,[],Manny Parra,1,3,3,Jose Bautista,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,2,N/A,N/A,N/A
6,bottom,0,[],Manny Parra,1,3,2,Nate McLouth,['N/A'],['N/A'],['Freddy Sanchez'],Wild Pitch,N/A,0,2,N/A,N/A,N/A
6,bottom,0,[],Manny Parra,2,3,3,Nate McLouth,['N/A'],['N/A'],['Freddy Sanchez'],Strikeout,N/A,0,2,N/A,N/A,N/A
