inning,top_down,runs,scorers,pitcher,o,b,s,batter,b1,b2,b3,event,event2,home_team_runs,away_team_runs,rbi,error_runs,fielder_error
1,top,0,[],Chris Jakubauskas,0,1,1,Ryan Sweeney,['Ryan Sweeney'],['N/A'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Chris Jakubauskas,0,0,2,Orlando Cabrera,['Orlando Cabrera'],['Ryan Sweeney'],['N/A'],Single,N/A,0,0,N/A,N/A,N/A
1,top,0,[],Chris Jakubauskas,1,2,1,Jason Giambi,['N/A'],['Orlando Cabrera'],['Ryan Sweeney'],Groundout,N/A,0,0,N/A,N/A,N/A
1,top,1,['Ryan Sweeney'],Chris Jakubauskas,2,3,2,Matt Holliday,['N/A'],['N/A'],['Orlando Cabrera'],Groundout,N/A,0,1,1,N/A,N/A
1,top,2,['Orlando Cabrera'],Chris Jakubauskas,2,2,1,Jack Cust,['N/A'],['N/A'],['N/A'],Home Run,N/A,0,3,2,N/A,N/A
1,top,0,[],Chris Jakubauskas,3,1,2,Kurt Suzuki,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
1,bottom,0,[],Josh Outman,1,2,1,Ichiro Suzuki,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
1,bottom,0,[],Josh Outman,2,3,3,Jose Lopez,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
1,bottom,0,[],Josh Outman,3,0,1,Mike Sweeney,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,3,N/A,N/A,N/A
2,top,0,[],Chris Jakubauskas,1,1,2,Bobby Crosby,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
2,top,0,[],Chris Jakubauskas,2,0,1,Gregorio Petit,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
2,top,0,[],Chris Jakubauskas,3,2,2,Landon Powell,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,3,N/A,N/A,N/A
2,bottom,0,[],Josh Outman,1,0,0,Adrian Beltre,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
2,bottom,0,[],Josh Outman,2,3,3,Russell Branyan,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
2,bottom,0,[],Josh Outman,2,1,0,Wladimir Balentien,['N/A'],['Wladimir Balentien'],['N/A'],Double,N/A,0,3,N/A,N/A,N/A
2,bottom,0,[],Josh Outman,3,2,1,Kenji Johjima,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,3,N/A,N/A,N/A
3,top,0,[],Chris Jakubauskas,1,1,0,Ryan Sweeney,['N/A'],['N/A'],['N/A'],Lineout,N/A,0,3,N/A,N/A,N/A
3,top,0,[],Chris Jakubauskas,2,1,1,Orlando Cabrera,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
3,top,0,[],Chris Jakubauskas,3,1,1,Jason Giambi,['N/A'],['N/A'],['N/A'],Flyout,N/A,0,3,N/A,N/A,N/A
3,bottom,0,[],Josh Outman,1,2,2,Franklin Gutierrez,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
3,bottom,0,[],Josh Outman,2,0,2,Yuniesky Betancourt,['N/A'],['N/A'],['N/A'],Pop Out,N/A,0,3,N/A,N/A,N/A
3,bottom,0,[],Josh Outman,3,1,0,Ichiro Suzuki,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
4,top,0,[],Chris Jakubauskas,1,0,0,Matt Holliday,['N/A'],['N/A'],['N/A'],Groundout,N/A,0,3,N/A,N/A,N/A
4,top,0,[],Chris Jakubauskas,2,0,3,Jack Cust,['N/A'],['N/A'],['N/A'],Strikeout,N/A,0,3,N/A,N/A,N/A
4,top,0,[],Chris Jakubauskas,2,1,1,Kurt Suzuki,['N/A'],['Kurt Suzuki'],['N/A'],Double,N/A,0,3,N/A,N/A,N/A
4,top,0,[],Chris Jakubauskas,2,2,1,Bobby Crosby,['Bobby Crosby'],['N/A'],['Kurt Suzuki'],Field Error,N/A,0,3,N/A,N/A,Adrian Beltre
4,top,0,[],Chris Jakubauskas,3,2,2,Gregorio Petit,['N/A'],['N/A'],['N/A'],Runner Out,N/A,0,3,N/A,N/A,N/A
4,bottom,0,[],Josh Outman,0,2,1,Jose Lopez,['Jose Lopez'],['N/A'],['N/A'],Single,N/A,0,3,N/A,N/A,N/A
4,bottom,2,['Jose Lopez'],Josh Outman,0,0,0,Mike Sweeney,['N/A'],['N/A'],['N/A'],Home Run,N/A,2,3,2,N/A,N/A
